CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/225-3, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226723
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/225-3, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226723
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 225
CASTNO = 3
DATE = 19990917
TIME = 0134
LATITUDE = 78.831
LONGITUDE = 2.5638
DEPTH = 2469.8
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  1.5978,   478.0,  1.6234, 34.9464,18.0
  1.5471,   480.0,  1.5726, 34.9421,15.0
  1.5348,   482.0,  1.5604, 34.9415,14.0
  1.5289,   484.0,  1.5545, 34.9410,20.0
  1.5262,   486.0,  1.5520, 34.9414,18.0
  1.5239,   488.0,  1.5498, 34.9418,14.0
  1.5274,   490.0,  1.5534, 34.9426,18.0
  1.5251,   492.0,  1.5512, 34.9425,17.0
  1.5189,   494.0,  1.5451, 34.9419,15.0
  1.4949,   496.0,  1.5211, 34.9398,15.0
  1.4860,   498.0,  1.5123, 34.9394,12.0
  1.4705,   500.0,  1.4968, 34.9389,12.0
  1.4683,   502.0,  1.4947, 34.9389,15.0
  1.4592,   504.0,  1.4857, 34.9392,13.0
  1.4539,   506.0,  1.4804, 34.9395,13.0
  1.4527,   508.0,  1.4793, 34.9396,16.0
  1.4520,   510.0,  1.4787, 34.9401,10.0
  1.4564,   512.0,  1.4833, 34.9419,13.0
  1.4539,   514.0,  1.4809, 34.9418,14.0
  1.4494,   516.0,  1.4765, 34.9421,16.0
  1.4289,   518.0,  1.4560, 34.9409,16.0
  1.4053,   520.0,  1.4324, 34.9417,15.0
  1.4010,   522.0,  1.4282, 34.9417,15.0
  1.3831,   524.0,  1.4104, 34.9409,16.0
  1.3834,   526.0,  1.4108, 34.9413,17.0
  1.3885,   528.0,  1.4160, 34.9426,17.0
  1.4009,   530.0,  1.4286, 34.9451,18.0
  1.4002,   532.0,  1.4280, 34.9453,16.0
  1.3688,   534.0,  1.3966, 34.9429,16.0
  1.3328,   536.0,  1.3605, 34.9412,20.0
  1.3117,   538.0,  1.3395, 34.9394,17.0
  1.2921,   540.0,  1.3199, 34.9381,20.0
  1.2380,   542.0,  1.2657, 34.9341,18.0
  1.1954,   544.0,  1.2230, 34.9304,16.0
  1.1786,   546.0,  1.2062, 34.9304,16.0
  1.1634,   548.0,  1.1911, 34.9291,14.0
  1.1596,   550.0,  1.1874, 34.9297,12.0
  1.1593,   552.0,  1.1872, 34.9300,14.0
  1.1467,   554.0,  1.1746, 34.9295,13.0
  1.1332,   556.0,  1.1612, 34.9299,14.0
  1.1241,   558.0,  1.1522, 34.9295,14.0
  1.1043,   560.0,  1.1324, 34.9281,15.0
  1.1088,   562.0,  1.1370, 34.9290,12.0
  1.1028,   564.0,  1.1311, 34.9285,15.0
  1.0867,   566.0,  1.1150, 34.9275,16.0
  1.0741,   568.0,  1.1025, 34.9263,12.0
  1.0728,   570.0,  1.1013, 34.9269,15.0
  1.0702,   572.0,  1.0988, 34.9268,13.0
  1.0477,   574.0,  1.0763, 34.9254,15.0
  1.0270,   576.0,  1.0555, 34.9248,17.0
  1.0187,   578.0,  1.0473, 34.9245,15.0
  1.0069,   580.0,  1.0356, 34.9240,16.0
  1.0036,   582.0,  1.0323, 34.9245,14.0
  0.9981,   584.0,  1.0269, 34.9253,13.0
  0.9978,   586.0,  1.0267, 34.9252,13.0
  0.9968,   588.0,  1.0258, 34.9252,17.0
  0.9947,   590.0,  1.0238, 34.9250,15.0
  0.9970,   592.0,  1.0263, 34.9260,15.0
  0.9990,   594.0,  1.0284, 34.9261,19.0
  0.9985,   596.0,  1.0280, 34.9263,18.0
  1.0155,   598.0,  1.0452, 34.9284,16.0
  1.0336,   600.0,  1.0635, 34.9310,15.0
  1.0438,   602.0,  1.0739, 34.9322,17.0
  1.0504,   604.0,  1.0807, 34.9334,15.0
  1.0344,   606.0,  1.0646, 34.9330,13.0
  1.0092,   608.0,  1.0394, 34.9327,15.0
  0.9836,   610.0,  1.0138, 34.9317,12.0
  0.9795,   612.0,  1.0098, 34.9316,16.0
  0.9658,   614.0,  0.9961, 34.9307,13.0
  0.9511,   616.0,  0.9815, 34.9304,16.0
  0.9343,   618.0,  0.9647, 34.9309,15.0
  0.9282,   620.0,  0.9587, 34.9312,16.0
  0.8966,   622.0,  0.9270, 34.9303,15.0
  0.8934,   624.0,  0.9239, 34.9304,18.0
  0.8819,   626.0,  0.9125, 34.9300,15.0
  0.8824,   628.0,  0.9131, 34.9305,18.0
  0.8643,   630.0,  0.8950, 34.9295,17.0
  0.8610,   632.0,  0.8918, 34.9295,20.0
  0.8547,   634.0,  0.8856, 34.9295,18.0
  0.8505,   636.0,  0.8815, 34.9292,20.0
  0.8296,   638.0,  0.8606, 34.9280,17.0
  0.8039,   640.0,  0.8349, 34.9267,16.0
  0.7834,   642.0,  0.8144, 34.9257,16.0
  0.7750,   644.0,  0.8060, 34.9253,15.0
  0.7676,   646.0,  0.7987, 34.9250,13.0
  0.7444,   648.0,  0.7755, 34.9235,15.0
  0.7219,   650.0,  0.7530, 34.9221,17.0
  0.7162,   652.0,  0.7473, 34.9221,14.0
  0.6930,   654.0,  0.7241, 34.9205,15.0
  0.6667,   656.0,  0.6978, 34.9187,15.0
  0.6544,   658.0,  0.6855, 34.9182,16.0
  0.6444,   660.0,  0.6756, 34.9181,16.0
  0.6109,   662.0,  0.6419, 34.9164,16.0
  0.5955,   664.0,  0.6266, 34.9152,16.0
  0.5628,   666.0,  0.5938, 34.9128,13.0
  0.4844,   668.0,  0.5151, 34.9068,14.0
  0.4622,   670.0,  0.4929, 34.9051,16.0
  0.4485,   672.0,  0.4792, 34.9042,13.0
  0.4458,   674.0,  0.4766, 34.9057,14.0
  0.4151,   676.0,  0.4458, 34.9038,15.0
  0.4092,   678.0,  0.4400, 34.9041,14.0
  0.3852,   680.0,  0.4160, 34.9028,18.0
  0.3834,   682.0,  0.4143, 34.9029,17.0
  0.3802,   684.0,  0.4111, 34.9027,15.0
  0.3721,   686.0,  0.4031, 34.9021,20.0
  0.3618,   688.0,  0.3928, 34.9013,23.0
  0.3320,   690.0,  0.3630, 34.8991,19.0
  0.3177,   692.0,  0.3487, 34.8987,16.0
  0.3145,   694.0,  0.3456, 34.8991,13.0
  0.3149,   696.0,  0.3461, 34.8996,18.0
  0.3153,   698.0,  0.3466, 34.8997,15.0
  0.3210,   700.0,  0.3524, 34.9008,14.0
  0.3071,   702.0,  0.3386, 34.9005,16.0
  0.2768,   704.0,  0.3082, 34.8993,14.0
  0.2726,   706.0,  0.3041, 34.8996,16.0
  0.2693,   708.0,  0.3009, 34.9000,13.0
  0.2630,   710.0,  0.2946, 34.8994,14.0
  0.2405,   712.0,  0.2721, 34.8996,17.0
  0.2408,   714.0,  0.2725, 34.8999,16.0
  0.2319,   716.0,  0.2636, 34.8994,15.0
  0.2292,   718.0,  0.2610, 34.8992,16.0
  0.2189,   720.0,  0.2508, 34.8991,16.0
  0.2148,   722.0,  0.2468, 34.8995,17.0
  0.2129,   724.0,  0.2449, 34.8992,16.0
  0.2119,   726.0,  0.2440, 34.8993,13.0
  0.2080,   728.0,  0.2401, 34.8990,19.0
  0.2077,   730.0,  0.2399, 34.8991,18.0
  0.2066,   732.0,  0.2389, 34.8991,18.0
  0.2035,   734.0,  0.2359, 34.8995,16.0
  0.2020,   736.0,  0.2345, 34.8992,16.0
  0.2009,   738.0,  0.2335, 34.8993,18.0
  0.1990,   740.0,  0.2317, 34.8990,16.0
  0.1846,   742.0,  0.2173, 34.8987,16.0
  0.1818,   744.0,  0.2146, 34.8989,10.0
  0.1702,   746.0,  0.2030, 34.8985,16.0
  0.1634,   748.0,  0.1963, 34.8987,18.0
  0.1458,   750.0,  0.1787, 34.8979,15.0
  0.1449,   752.0,  0.1779, 34.8983,16.0
  0.1445,   754.0,  0.1776, 34.8981,16.0
  0.1438,   756.0,  0.1770, 34.8980,12.0
  0.1388,   758.0,  0.1720, 34.8982,14.0
  0.1349,   760.0,  0.1682, 34.8983,14.0
  0.1255,   762.0,  0.1589, 34.8976,15.0
  0.1212,   764.0,  0.1546, 34.8978,17.0
  0.1192,   766.0,  0.1527, 34.8976,15.0
  0.1171,   768.0,  0.1507, 34.8975,15.0
  0.1050,   770.0,  0.1386, 34.8974,16.0
  0.0984,   772.0,  0.1321, 34.8974,16.0
  0.0808,   774.0,  0.1145, 34.8972,16.0
  0.0663,   776.0,  0.1000, 34.8975,20.0
  0.0639,   778.0,  0.0977, 34.8975,20.0
  0.0634,   780.0,  0.0973, 34.8975,19.0
  0.0618,   782.0,  0.0958, 34.8972,18.0
  0.0618,   784.0,  0.0959, 34.8976,17.0
  0.0623,   786.0,  0.0965, 34.8979,18.0
  0.0541,   788.0,  0.0883, 34.8975,17.0
  0.0464,   790.0,  0.0807, 34.8982,16.0
  0.0452,   792.0,  0.0796, 34.8981,18.0
  0.0436,   794.0,  0.0781, 34.8981,16.0
  0.0386,   796.0,  0.0732, 34.8976,15.0
  0.0229,   798.0,  0.0575, 34.8982,16.0
  0.0228,   800.0,  0.0575, 34.8980,16.0
  0.0144,   802.0,  0.0491, 34.8982,13.0
  0.0077,   804.0,  0.0425, 34.8978,16.0
  0.0061,   806.0,  0.0410, 34.8977,13.0
  0.0017,   808.0,  0.0366, 34.8975,15.0
 -0.0042,   810.0,  0.0308, 34.8975,17.0
 -0.0186,   812.0,  0.0164, 34.8966,15.0
 -0.0277,   814.0,  0.0073, 34.8965,14.0
 -0.0383,   816.0, -0.0032, 34.8961,16.0
 -0.0450,   818.0, -0.0099, 34.8962,20.0
 -0.0465,   820.0, -0.0113, 34.8961,16.0
 -0.0584,   822.0, -0.0232, 34.8956,14.0
 -0.0681,   824.0, -0.0328, 34.8954,18.0
 -0.0720,   826.0, -0.0367, 34.8952,20.0
 -0.0748,   828.0, -0.0394, 34.8953,18.0
 -0.0773,   830.0, -0.0418, 34.8949,16.0
 -0.0827,   832.0, -0.0471, 34.8951,14.0
 -0.0858,   834.0, -0.0501, 34.8951,12.0
 -0.0911,   836.0, -0.0554, 34.8949,14.0
 -0.1009,   838.0, -0.0651, 34.8940,17.0
 -0.1110,   840.0, -0.0752, 34.8941,17.0
 -0.1164,   842.0, -0.0805, 34.8943,15.0
 -0.1164,   844.0, -0.0804, 34.8945,14.0
 -0.1174,   846.0, -0.0813, 34.8941,16.0
 -0.1201,   848.0, -0.0840, 34.8943,16.0
 -0.1254,   850.0, -0.0892, 34.8940,15.0
 -0.1370,   852.0, -0.1008, 34.8938,14.0
 -0.1434,   854.0, -0.1071, 34.8938,16.0
 -0.1538,   856.0, -0.1175, 34.8932,16.0
 -0.1644,   858.0, -0.1281, 34.8933,14.0
 -0.1751,   860.0, -0.1387, 34.8936,14.0
 -0.1769,   862.0, -0.1404, 34.8937,16.0
 -0.1757,   864.0, -0.1391, 34.8938,15.0
 -0.1799,   866.0, -0.1433, 34.8937,16.0
 -0.1834,   868.0, -0.1467, 34.8935,15.0
 -0.1849,   870.0, -0.1481, 34.8938,16.0
 -0.1863,   872.0, -0.1494, 34.8941,18.0
 -0.1923,   874.0, -0.1554, 34.8938,19.0
 -0.1983,   876.0, -0.1613, 34.8939,16.0
 -0.2031,   878.0, -0.1660, 34.8944,20.0
 -0.2098,   880.0, -0.1728, 34.8952,20.0
 -0.2167,   882.0, -0.1796, 34.8947,18.0
 -0.2172,   884.0, -0.1800, 34.8948,14.0
 -0.2261,   886.0, -0.1889, 34.8950,17.0
 -0.2334,   888.0, -0.1961, 34.8946,18.0
 -0.2435,   890.0, -0.2062, 34.8947,18.0
