CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/225-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226722
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/225-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226722
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 225
CASTNO = 1
DATE = 19990916
TIME = 2204
LATITUDE = 78.8337
LONGITUDE = 2.5667
DEPTH = 2469.8
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  4.0012,   122.0,  4.0098, 35.0558,12.0
  3.9801,   124.0,  3.9888, 35.0552,16.0
  3.9713,   126.0,  3.9801, 35.0554,16.0
  3.9640,   128.0,  3.9730, 35.0558,15.0
  3.9457,   130.0,  3.9547, 35.0565,16.0
  3.9203,   132.0,  3.9294, 35.0565,15.0
  3.9061,   134.0,  3.9154, 35.0558,18.0
  3.9034,   136.0,  3.9128, 35.0557,14.0
  3.8955,   138.0,  3.9050, 35.0553,16.0
  3.8924,   140.0,  3.9021, 35.0557,17.0
  3.8836,   142.0,  3.8934, 35.0545,17.0
  3.8725,   144.0,  3.8824, 35.0545,21.0
  3.8564,   146.0,  3.8664, 35.0529,14.0
  3.8266,   148.0,  3.8368, 35.0526,19.0
  3.7953,   150.0,  3.8056, 35.0515,21.0
  3.7572,   152.0,  3.7676, 35.0507,18.0
  3.7507,   154.0,  3.7612, 35.0505,19.0
  3.7471,   156.0,  3.7577, 35.0502,18.0
  3.7400,   158.0,  3.7508, 35.0497,20.0
  3.7286,   160.0,  3.7395, 35.0496,16.0
  3.7248,   162.0,  3.7358, 35.0493,18.0
  3.7193,   164.0,  3.7305, 35.0493,16.0
  3.7093,   166.0,  3.7206, 35.0492,18.0
  3.6911,   168.0,  3.7025, 35.0478,15.0
  3.6481,   170.0,  3.6596, 35.0449,15.0
  3.5949,   172.0,  3.6065, 35.0416,17.0
  3.5715,   174.0,  3.5832, 35.0394,14.0
  3.5389,   176.0,  3.5506, 35.0381,16.0
  3.5073,   178.0,  3.5191, 35.0348,12.0
  3.4794,   180.0,  3.4913, 35.0317,14.0
  3.4219,   182.0,  3.4339, 35.0264,21.0
  3.3896,   184.0,  3.4016, 35.0233,15.0
  3.3600,   186.0,  3.3721, 35.0226,16.0
  3.3480,   188.0,  3.3603, 35.0225,19.0
  3.3430,   190.0,  3.3554, 35.0224,22.0
  3.3170,   192.0,  3.3295, 35.0229,16.0
  3.3136,   194.0,  3.3262, 35.0242,20.0
  3.3131,   196.0,  3.3259, 35.0244,15.0
  3.3111,   198.0,  3.3240, 35.0254,20.0
  3.3084,   200.0,  3.3214, 35.0250,20.0
  3.2857,   202.0,  3.2988, 35.0246,18.0
  3.2774,   204.0,  3.2906, 35.0242,15.0
  3.2508,   206.0,  3.2641, 35.0238,16.0
  3.2465,   208.0,  3.2600, 35.0246,21.0
  3.2367,   210.0,  3.2503, 35.0243,19.0
  3.2250,   212.0,  3.2387, 35.0248,13.0
  3.2125,   214.0,  3.2263, 35.0246,16.0
  3.1883,   216.0,  3.2022, 35.0232,17.0
  3.1607,   218.0,  3.1747, 35.0235,14.0
  3.1594,   220.0,  3.1735, 35.0247,16.0
  3.1600,   222.0,  3.1743, 35.0249,15.0
  3.1601,   224.0,  3.1745, 35.0255,12.0
  3.1539,   226.0,  3.1684, 35.0260,19.0
  3.1388,   228.0,  3.1534, 35.0263,18.0
  3.1295,   230.0,  3.1442, 35.0269,14.0
  3.1181,   232.0,  3.1328, 35.0273,16.0
  3.1143,   234.0,  3.1292, 35.0274,21.0
  3.1142,   236.0,  3.1292, 35.0275,18.0
  3.1095,   238.0,  3.1246, 35.0270,22.0
  3.0914,   240.0,  3.1066, 35.0264,15.0
  3.0846,   242.0,  3.0999, 35.0262,13.0
  3.0830,   244.0,  3.0985, 35.0266,18.0
  3.0835,   246.0,  3.0991, 35.0266,19.0
  3.0825,   248.0,  3.0982, 35.0267,14.0
  3.0796,   250.0,  3.0955, 35.0264,14.0
  3.0769,   252.0,  3.0929, 35.0260,18.0
  3.0752,   254.0,  3.0913, 35.0263,15.0
  3.0743,   256.0,  3.0905, 35.0269,11.0
  3.0727,   258.0,  3.0891, 35.0269,18.0
  3.0739,   260.0,  3.0904, 35.0271,15.0
  3.0758,   262.0,  3.0924, 35.0277,15.0
  3.0748,   264.0,  3.0916, 35.0273,16.0
  3.0664,   266.0,  3.0833, 35.0269,13.0
  3.0478,   268.0,  3.0648, 35.0269,12.0
  3.0405,   270.0,  3.0576, 35.0265,14.0
  3.0350,   272.0,  3.0522, 35.0265,16.0
  3.0117,   274.0,  3.0290, 35.0266,16.0
  3.0126,   276.0,  3.0300, 35.0268,12.0
  3.0114,   278.0,  3.0290, 35.0266,17.0
  3.0105,   280.0,  3.0282, 35.0271,20.0
  3.0124,   282.0,  3.0302, 35.0282,17.0
  3.0029,   284.0,  3.0209, 35.0284,15.0
  2.9936,   286.0,  3.0117, 35.0279,20.0
  2.9907,   288.0,  3.0089, 35.0282,19.0
  2.9864,   290.0,  3.0047, 35.0279,18.0
  2.9789,   292.0,  2.9973, 35.0276,18.0
  2.9731,   294.0,  2.9916, 35.0270,20.0
  2.9612,   296.0,  2.9799, 35.0258,22.0
  2.9601,   298.0,  2.9789, 35.0261,17.0
  2.9622,   300.0,  2.9811, 35.0267,17.0
  2.9098,   302.0,  2.9287, 35.0245,22.0
  2.8488,   304.0,  2.8677, 35.0210,16.0
  2.8122,   306.0,  2.8312, 35.0202,16.0
  2.7894,   308.0,  2.8085, 35.0177,17.0
  2.7626,   310.0,  2.7817, 35.0174,15.0
  2.7248,   312.0,  2.7440, 35.0147,14.0
  2.6910,   314.0,  2.7101, 35.0136,11.0
  2.6832,   316.0,  2.7024, 35.0140,15.0
  2.6890,   318.0,  2.7083, 35.0156,14.0
  2.6861,   320.0,  2.7056, 35.0157,18.0
  2.6683,   322.0,  2.6879, 35.0140,15.0
  2.6412,   324.0,  2.6608, 35.0108,20.0
  2.6258,   326.0,  2.6455, 35.0100,17.0
  2.6344,   328.0,  2.6543, 35.0111,16.0
  2.5880,   330.0,  2.6079, 35.0065,17.0
  2.5562,   332.0,  2.5761, 35.0036,14.0
  2.5053,   334.0,  2.5252, 34.9996,15.0
  2.4899,   336.0,  2.5099, 34.9980,17.0
  2.4657,   338.0,  2.4858, 34.9957,15.0
  2.4057,   340.0,  2.4257, 34.9904,18.0
  2.3696,   342.0,  2.3897, 34.9879,20.0
  2.3569,   344.0,  2.3771, 34.9876,17.0
  2.3449,   346.0,  2.3652, 34.9865,22.0
  2.3229,   348.0,  2.3432, 34.9848,21.0
  2.3024,   350.0,  2.3228, 34.9841,20.0
  2.2956,   352.0,  2.3161, 34.9835,18.0
  2.2921,   354.0,  2.3127, 34.9837,15.0
  2.2923,   356.0,  2.3130, 34.9839,14.0
  2.2904,   358.0,  2.3111, 34.9842,18.0
  2.2808,   360.0,  2.3016, 34.9846,15.0
  2.2774,   362.0,  2.2984, 34.9848,15.0
  2.2699,   364.0,  2.2910, 34.9847,18.0
  2.2579,   366.0,  2.2790, 34.9843,14.0
  2.2653,   368.0,  2.2866, 34.9867,17.0
  2.2951,   370.0,  2.3167, 34.9911,16.0
  2.3182,   372.0,  2.3400, 34.9941,17.0
  2.3386,   374.0,  2.3606, 34.9968,13.0
  2.3383,   376.0,  2.3604, 34.9976,18.0
  2.3271,   378.0,  2.3493, 34.9968,14.0
  2.3271,   380.0,  2.3494, 34.9968,20.0
  2.3126,   382.0,  2.3350, 34.9956,23.0
  2.2943,   384.0,  2.3168, 34.9937,20.0
  2.2887,   386.0,  2.3112, 34.9933,22.0
  2.2669,   388.0,  2.2894, 34.9914,18.0
  2.2620,   390.0,  2.2846, 34.9914,17.0
  2.2495,   392.0,  2.2722, 34.9904,15.0
  2.2429,   394.0,  2.2657, 34.9903,17.0
  2.2441,   396.0,  2.2671, 34.9908,19.0
  2.2230,   398.0,  2.2460, 34.9889,14.0
  2.2290,   400.0,  2.2522, 34.9910,15.0
  2.2141,   402.0,  2.2373, 34.9898,16.0
  2.2051,   404.0,  2.2284, 34.9891,17.0
  2.2020,   406.0,  2.2254, 34.9894,18.0
  2.1889,   408.0,  2.2124, 34.9882,15.0
  2.1762,   410.0,  2.1998, 34.9880,16.0
  2.1633,   412.0,  2.1870, 34.9868,14.0
  2.1405,   414.0,  2.1642, 34.9849,15.0
  2.1358,   416.0,  2.1596, 34.9848,18.0
  2.1350,   418.0,  2.1590, 34.9854,15.0
  2.1404,   420.0,  2.1645, 34.9869,11.0
  2.1431,   422.0,  2.1673, 34.9877,12.0
  2.1357,   424.0,  2.1600, 34.9876,19.0
  2.1259,   426.0,  2.1503, 34.9874,18.0
  2.1129,   428.0,  2.1374, 34.9866,19.0
  2.1013,   430.0,  2.1259, 34.9854,16.0
  2.0954,   432.0,  2.1201, 34.9852,16.0
  2.0872,   434.0,  2.1120, 34.9845,17.0
  2.0817,   436.0,  2.1066, 34.9842,17.0
  2.0782,   438.0,  2.1032, 34.9841,18.0
  2.0690,   440.0,  2.0941, 34.9831,19.0
  2.0613,   442.0,  2.0865, 34.9827,14.0
  2.0141,   444.0,  2.0392, 34.9787,16.0
  2.0112,   446.0,  2.0365, 34.9791,17.0
  2.0131,   448.0,  2.0385, 34.9795,18.0
  2.0147,   450.0,  2.0402, 34.9802,21.0
  2.0282,   452.0,  2.0539, 34.9824,17.0
  2.0353,   454.0,  2.0611, 34.9833,17.0
  2.0321,   456.0,  2.0580, 34.9832,18.0
  2.0045,   458.0,  2.0305, 34.9812,15.0
  1.9944,   460.0,  2.0204, 34.9800,13.0
  1.9834,   462.0,  2.0095, 34.9791,14.0
  1.9715,   464.0,  1.9977, 34.9778,14.0
  1.9526,   466.0,  1.9789, 34.9765,17.0
  1.9226,   468.0,  1.9489, 34.9736,16.0
  1.9050,   470.0,  1.9313, 34.9727,15.0
  1.8952,   472.0,  1.9216, 34.9718,16.0
  1.8933,   474.0,  1.9198, 34.9719,16.0
  1.8935,   476.0,  1.9201, 34.9723,22.0
  1.8859,   478.0,  1.9126, 34.9713,19.0
  1.8839,   480.0,  1.9107, 34.9712,19.0
  1.8723,   482.0,  1.8991, 34.9701,16.0
  1.8488,   484.0,  1.8757, 34.9685,18.0
  1.8270,   486.0,  1.8539, 34.9669,16.0
  1.8002,   488.0,  1.8271, 34.9644,20.0
  1.7904,   490.0,  1.8174, 34.9635,18.0
  1.7543,   492.0,  1.7813, 34.9601,20.0
  1.7172,   494.0,  1.7442, 34.9578,18.0
  1.7193,   496.0,  1.7464, 34.9580,17.0
  1.7126,   498.0,  1.7398, 34.9582,15.0
  1.7070,   500.0,  1.7343, 34.9576,19.0
  1.6949,   502.0,  1.7222, 34.9566,14.0
  1.6445,   504.0,  1.6718, 34.9518,14.0
  1.5672,   506.0,  1.5943, 34.9458,21.0
  1.5435,   508.0,  1.5706, 34.9444,14.0
  1.5256,   510.0,  1.5527, 34.9435,16.0
  1.4966,   512.0,  1.5237, 34.9427,13.0
  1.4926,   514.0,  1.5198, 34.9445,12.0
  1.4931,   516.0,  1.5205, 34.9460,15.0
  1.4953,   518.0,  1.5228, 34.9470,16.0
  1.5052,   520.0,  1.5328, 34.9491,15.0
  1.5105,   522.0,  1.5383, 34.9503,14.0
  1.5117,   524.0,  1.5396, 34.9509,15.0
  1.5128,   526.0,  1.5408, 34.9519,17.0
  1.5095,   528.0,  1.5376, 34.9516,17.0
  1.4969,   530.0,  1.5251, 34.9510,20.0
  1.4872,   532.0,  1.5155, 34.9509,16.0
  1.4760,   534.0,  1.5043, 34.9509,21.0
  1.4709,   536.0,  1.4993, 34.9508,18.0
  1.4581,   538.0,  1.4865, 34.9504,18.0
  1.4334,   540.0,  1.4618, 34.9495,18.0
  1.4276,   542.0,  1.4561, 34.9502,21.0
  1.4269,   544.0,  1.4555, 34.9503,19.0
  1.4119,   546.0,  1.4405, 34.9497,17.0
  1.3889,   548.0,  1.4176, 34.9488,18.0
  1.3829,   550.0,  1.4117, 34.9489,19.0
  1.3762,   552.0,  1.4050, 34.9484,13.0
  1.3601,   554.0,  1.3890, 34.9479,11.0
  1.3494,   556.0,  1.3783, 34.9474,17.0
  1.3095,   558.0,  1.3384, 34.9440,16.0
  1.3033,   560.0,  1.3323, 34.9452,17.0
  1.2437,   562.0,  1.2725, 34.9404,15.0
  1.2356,   564.0,  1.2645, 34.9402,16.0
  1.2277,   566.0,  1.2567, 34.9398,17.0
  1.2072,   568.0,  1.2362, 34.9383,16.0
  1.1939,   570.0,  1.2230, 34.9371,18.0
  1.1875,   572.0,  1.2166, 34.9371,20.0
  1.1864,   574.0,  1.2156, 34.9372,14.0
  1.1807,   576.0,  1.2100, 34.9368,21.0
  1.1592,   578.0,  1.1885, 34.9361,16.0
  1.1443,   580.0,  1.1737, 34.9355,16.0
  1.1395,   582.0,  1.1690, 34.9353,18.0
  1.1352,   584.0,  1.1648, 34.9357,16.0
  1.1346,   586.0,  1.1643, 34.9356,17.0
  1.1296,   588.0,  1.1594, 34.9356,15.0
  1.1230,   590.0,  1.1528, 34.9354,16.0
  1.1036,   592.0,  1.1335, 34.9349,19.0
  1.0916,   594.0,  1.1215, 34.9340,18.0
  1.0843,   596.0,  1.1143, 34.9348,16.0
  1.0629,   598.0,  1.0929, 34.9335,18.0
  1.0539,   600.0,  1.0840, 34.9333,19.0
  1.0494,   602.0,  1.0796, 34.9338,12.0
  1.0465,   604.0,  1.0768, 34.9336,13.0
  1.0451,   606.0,  1.0755, 34.9337,19.0
  1.0345,   608.0,  1.0648, 34.9325,15.0
  1.0204,   610.0,  1.0508, 34.9317,13.0
  1.0035,   612.0,  1.0339, 34.9303,18.0
  0.9899,   614.0,  1.0203, 34.9293,18.0
  0.9398,   616.0,  0.9701, 34.9263,14.0
  0.9358,   618.0,  0.9662, 34.9263,17.0
  0.9309,   620.0,  0.9614, 34.9263,15.0
  0.9200,   622.0,  0.9505, 34.9265,17.0
  0.9097,   624.0,  0.9403, 34.9271,15.0
  0.8914,   626.0,  0.9220, 34.9263,18.0
  0.8866,   628.0,  0.9173, 34.9265,16.0
  0.8828,   630.0,  0.9136, 34.9263,15.0
  0.8764,   632.0,  0.9073, 34.9260,18.0
  0.8744,   634.0,  0.9054, 34.9262,19.0
  0.8701,   636.0,  0.9012, 34.9260,16.0
  0.8654,   638.0,  0.8966, 34.9254,18.0
  0.8533,   640.0,  0.8845, 34.9251,19.0
  0.8304,   642.0,  0.8616, 34.9232,18.0
  0.8132,   644.0,  0.8444, 34.9221,18.0
  0.7624,   646.0,  0.7935, 34.9197,16.0
  0.7366,   648.0,  0.7676, 34.9179,15.0
  0.7257,   650.0,  0.7568, 34.9177,18.0
  0.6951,   652.0,  0.7261, 34.9154,20.0
  0.6360,   654.0,  0.6668, 34.9113,13.0
  0.6124,   656.0,  0.6431, 34.9104,16.0
  0.6024,   658.0,  0.6332, 34.9100,15.0
  0.5695,   660.0,  0.6002, 34.9079,14.0
  0.5431,   662.0,  0.5738, 34.9068,14.0
  0.5340,   664.0,  0.5647, 34.9065,15.0
  0.5223,   666.0,  0.5531, 34.9061,16.0
  0.5144,   668.0,  0.5452, 34.9063,18.0
  0.5006,   670.0,  0.5315, 34.9057,19.0
  0.4860,   672.0,  0.5169, 34.9054,17.0
  0.4773,   674.0,  0.5082, 34.9049,18.0
  0.4737,   676.0,  0.5047, 34.9046,20.0
  0.4718,   678.0,  0.5029, 34.9047,15.0
  0.4672,   680.0,  0.4984, 34.9047,16.0
  0.4582,   682.0,  0.4895, 34.9040,19.0
  0.4483,   684.0,  0.4796, 34.9041,15.0
  0.4360,   686.0,  0.4673, 34.9032,17.0
  0.4227,   688.0,  0.4541, 34.9025,21.0
  0.3917,   690.0,  0.4230, 34.9013,13.0
  0.3822,   692.0,  0.4136, 34.9005,18.0
  0.3746,   694.0,  0.4060, 34.9005,17.0
  0.3664,   696.0,  0.3979, 34.9002,15.0
  0.3623,   698.0,  0.3939, 34.8999,17.0
  0.3528,   700.0,  0.3844, 34.8997,14.0
  0.3387,   702.0,  0.3703, 34.8990,13.0
  0.3335,   704.0,  0.3652, 34.8991,16.0
  0.3314,   706.0,  0.3632, 34.8988,18.0
  0.3186,   708.0,  0.3504, 34.8989,16.0
  0.3147,   710.0,  0.3466, 34.8990,16.0
  0.3102,   712.0,  0.3422, 34.8987,17.0
  0.3011,   714.0,  0.3331, 34.8988,16.0
  0.2957,   716.0,  0.3278, 34.8989,20.0
  0.2901,   718.0,  0.3223, 34.8994,16.0
  0.2871,   720.0,  0.3194, 34.8998,19.0
  0.2867,   722.0,  0.3191, 34.8996,18.0
  0.2869,   724.0,  0.3194, 34.8998,17.0
  0.2861,   726.0,  0.3187, 34.8998,17.0
  0.2808,   728.0,  0.3134, 34.9002,10.0
  0.2693,   730.0,  0.3020, 34.8998,19.0
  0.2593,   732.0,  0.2920, 34.9000,20.0
  0.2524,   734.0,  0.2852, 34.9001,15.0
  0.2458,   736.0,  0.2787, 34.8997,17.0
  0.2378,   738.0,  0.2707, 34.8997,20.0
  0.2335,   740.0,  0.2665, 34.8996,17.0
  0.2313,   742.0,  0.2644, 34.8999,16.0
  0.2258,   744.0,  0.2589, 34.8996,15.0
  0.2181,   746.0,  0.2513, 34.8992,15.0
  0.2070,   748.0,  0.2401, 34.8997,18.0
  0.2023,   750.0,  0.2355, 34.8994,19.0
  0.1927,   752.0,  0.2260, 34.8992,14.0
  0.1869,   754.0,  0.2202, 34.8990,15.0
  0.1575,   756.0,  0.1908, 34.8985,19.0
  0.1466,   758.0,  0.1799, 34.8982,16.0
  0.1387,   760.0,  0.1720, 34.8986,14.0
  0.1393,   762.0,  0.1727, 34.8989,15.0
  0.1360,   764.0,  0.1695, 34.8988,19.0
  0.1281,   766.0,  0.1617, 34.8988,18.0
  0.1199,   768.0,  0.1535, 34.8984,16.0
  0.1124,   770.0,  0.1461, 34.8985,19.0
  0.1025,   772.0,  0.1362, 34.8980,20.0
  0.0904,   774.0,  0.1242, 34.8984,18.0
  0.0905,   776.0,  0.1244, 34.8985,18.0
  0.0888,   778.0,  0.1228, 34.8985,24.0
  0.0822,   780.0,  0.1162, 34.8986,21.0
  0.0715,   782.0,  0.1055, 34.8985,20.0
  0.0624,   784.0,  0.0965, 34.8987,17.0
  0.0556,   786.0,  0.0898, 34.8989,14.0
  0.0539,   788.0,  0.0881, 34.8987,16.0
  0.0460,   790.0,  0.0803, 34.8989,20.0
  0.0376,   792.0,  0.0719, 34.8988,19.0
  0.0354,   794.0,  0.0698, 34.8991,17.0
  0.0320,   796.0,  0.0665, 34.8985,18.0
  0.0224,   798.0,  0.0570, 34.8987,15.0
  0.0176,   800.0,  0.0522, 34.8984,17.0
  0.0133,   802.0,  0.0480, 34.8988,17.0
  0.0101,   804.0,  0.0449, 34.8986,16.0
 -0.0011,   806.0,  0.0337, 34.8982,16.0
 -0.0023,   808.0,  0.0326, 34.8984,13.0
 -0.0095,   810.0,  0.0255, 34.8981,17.0
 -0.0119,   812.0,  0.0231, 34.8977,19.0
 -0.0141,   814.0,  0.0210, 34.8981,20.0
 -0.0240,   816.0,  0.0112, 34.8975,16.0
 -0.0254,   818.0,  0.0099, 34.8974,21.0
 -0.0327,   820.0,  0.0026, 34.8974,18.0
 -0.0447,   822.0, -0.0094, 34.8970,20.0
 -0.0580,   824.0, -0.0227, 34.8967,17.0
 -0.0621,   826.0, -0.0267, 34.8966,20.0
 -0.0793,   828.0, -0.0439, 34.8962,16.0
 -0.0811,   830.0, -0.0456, 34.8964,17.0
 -0.0799,   832.0, -0.0443, 34.8965,18.0
 -0.0796,   834.0, -0.0439, 34.8968,16.0
 -0.0794,   836.0, -0.0436, 34.8966,14.0
 -0.0905,   838.0, -0.0547, 34.8964,17.0
 -0.1008,   840.0, -0.0649, 34.8963,14.0
 -0.1041,   842.0, -0.0682, 34.8965,17.0
 -0.1190,   844.0, -0.0831, 34.8957,16.0
 -0.1276,   846.0, -0.0916, 34.8957,18.0
 -0.1286,   848.0, -0.0925, 34.8964,14.0
 -0.1312,   850.0, -0.0950, 34.8962,15.0
 -0.1368,   852.0, -0.1006, 34.8958,17.0
 -0.1395,   854.0, -0.1032, 34.8961,17.0
 -0.1454,   856.0, -0.1090, 34.8960,16.0
 -0.1542,   858.0, -0.1178, 34.8961,19.0
 -0.1587,   860.0, -0.1222, 34.8958,22.0
 -0.1637,   862.0, -0.1272, 34.8955,19.0
 -0.1693,   864.0, -0.1327, 34.8957,18.0
 -0.1799,   866.0, -0.1433, 34.8957,18.0
 -0.1861,   868.0, -0.1494, 34.8955,20.0
 -0.2006,   870.0, -0.1639, 34.8952,21.0
 -0.2089,   872.0, -0.1723, 34.8948,18.0
 -0.2213,   874.0, -0.1847, 34.8947,21.0
 -0.2360,   876.0, -0.1994, 34.8938,23.0
 -0.2445,   878.0, -0.2078, 34.8938,19.0
 -0.2556,   880.0, -0.2189, 34.8937,17.0
 -0.2579,   882.0, -0.2211, 34.8936,16.0
 -0.2648,   884.0, -0.2280, 34.8938,19.0
 -0.2703,   886.0, -0.2334, 34.8937,13.0
 -0.2728,   888.0, -0.2358, 34.8942,15.0
