CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/230-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226728
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/230-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226728
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 230
CASTNO = 1
DATE = 19990917
TIME = 2003
LATITUDE = 79.501
LONGITUDE = -0.0022
DEPTH = 2769.5
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
 -1.4600,    72.0, -1.4584, 34.3805,17.0
 -1.3735,    74.0, -1.3717, 34.3948,15.0
 -1.2713,    76.0, -1.2694, 34.4039,13.0
 -1.2496,    78.0, -1.2477, 34.4056,15.0
 -1.2178,    80.0, -1.2158, 34.4096,12.0
 -1.1070,    82.0, -1.1049, 34.4218,13.0
 -0.8864,    84.0, -0.8840, 34.4439,18.0
 -0.7713,    86.0, -0.7688, 34.4567,15.0
 -0.6883,    88.0, -0.6857, 34.4653,14.0
 -0.3470,    90.0, -0.3441, 34.5111,13.0
  0.0803,    92.0,  0.0836, 34.5423,16.0
  0.3255,    94.0,  0.3292, 34.5701,15.0
  0.1061,    96.0,  0.1096, 34.5585,15.0
  0.1447,    98.0,  0.1483, 34.5702,15.0
  0.6575,   100.0,  0.6617, 34.6387,14.0
  1.4289,   102.0,  1.4338, 34.7124,19.0
  1.9820,   104.0,  1.9875, 34.7796,19.0
  2.2307,   106.0,  2.2365, 34.8165,18.0
  2.6325,   108.0,  2.6388, 34.8649,17.0
  2.7333,   110.0,  2.7399, 34.8762,17.0
  2.7396,   112.0,  2.7463, 34.8753,15.0
  2.7361,   114.0,  2.7429, 34.8721,16.0
  2.6516,   116.0,  2.6584, 34.8628,16.0
  2.2780,   118.0,  2.2845, 34.8269,15.0
  2.2952,   120.0,  2.3019, 34.8297,15.0
  2.3163,   122.0,  2.3232, 34.8331,14.0
  2.3052,   124.0,  2.3122, 34.8334,15.0
  2.3980,   126.0,  2.4052, 34.8544,15.0
  2.4364,   128.0,  2.4437, 34.8624,14.0
  2.4299,   130.0,  2.4373, 34.8651,13.0
  1.7934,   132.0,  1.8002, 34.8020,15.0
  1.8387,   134.0,  1.8456, 34.8083,18.0
  1.9676,   136.0,  1.9749, 34.8252,16.0
  2.3034,   138.0,  2.3112, 34.8672,14.0
  2.2958,   140.0,  2.3037, 34.8710,15.0
  2.5991,   142.0,  2.6074, 34.9140,18.0
  2.5916,   144.0,  2.6000, 34.9137,16.0
  2.2842,   146.0,  2.2923, 34.8809,14.0
  2.2840,   148.0,  2.2922, 34.8802,18.0
  2.3180,   150.0,  2.3265, 34.8838,20.0
  2.2525,   152.0,  2.2609, 34.8790,17.0
  2.5415,   154.0,  2.5505, 34.9143,16.0
  2.5458,   156.0,  2.5549, 34.9163,16.0
  2.5273,   158.0,  2.5365, 34.9151,19.0
  2.6871,   160.0,  2.6966, 34.9352,18.0
  2.7212,   162.0,  2.7309, 34.9414,15.0
  2.6138,   164.0,  2.6234, 34.9321,12.0
  2.5564,   166.0,  2.5661, 34.9276,16.0
  2.3661,   168.0,  2.3757, 34.9090,16.0
  2.2864,   170.0,  2.2959, 34.9081,13.0
  2.3082,   172.0,  2.3180, 34.9111,12.0
  2.3234,   174.0,  2.3333, 34.9140,14.0
  2.3397,   176.0,  2.3497, 34.9172,13.0
  2.3993,   178.0,  2.4095, 34.9282,16.0
  2.4788,   180.0,  2.4892, 34.9393,14.0
  2.4861,   182.0,  2.4967, 34.9411,16.0
  2.5606,   184.0,  2.5714, 34.9528,17.0
  2.5787,   186.0,  2.5896, 34.9552,13.0
  2.5513,   188.0,  2.5623, 34.9542,19.0
  2.5273,   190.0,  2.5384, 34.9536,13.0
  2.5544,   192.0,  2.5657, 34.9596,18.0
  2.5433,   194.0,  2.5547, 34.9610,19.0
  2.5499,   196.0,  2.5614, 34.9624,18.0
  2.4769,   198.0,  2.4884, 34.9555,15.0
  2.4921,   200.0,  2.5038, 34.9589,16.0
  2.4653,   202.0,  2.4770, 34.9567,17.0
  2.4689,   204.0,  2.4808, 34.9585,13.0
  2.4634,   206.0,  2.4754, 34.9585,16.0
  2.4632,   208.0,  2.4753, 34.9599,17.0
  2.4442,   210.0,  2.4564, 34.9599,19.0
  2.4437,   212.0,  2.4560, 34.9621,17.0
  2.4437,   214.0,  2.4561, 34.9625,16.0
  2.4482,   216.0,  2.4608, 34.9646,14.0
  2.4568,   218.0,  2.4695, 34.9663,18.0
  2.4441,   220.0,  2.4569, 34.9661,15.0
  2.4314,   222.0,  2.4443, 34.9662,11.0
  2.4483,   224.0,  2.4613, 34.9689,15.0
  2.4316,   226.0,  2.4447, 34.9684,14.0
  2.4217,   228.0,  2.4349, 34.9689,14.0
  2.4012,   230.0,  2.4145, 34.9672,12.0
  2.3940,   232.0,  2.4074, 34.9670,17.0
  2.3766,   234.0,  2.3901, 34.9673,14.0
  2.3778,   236.0,  2.3914, 34.9674,14.0
  2.3736,   238.0,  2.3874, 34.9676,13.0
  2.3717,   240.0,  2.3856, 34.9676,18.0
  2.3511,   242.0,  2.3651, 34.9659,18.0
  2.3837,   244.0,  2.3978, 34.9719,17.0
  2.3892,   246.0,  2.4035, 34.9728,19.0
  2.4042,   248.0,  2.4186, 34.9764,14.0
  2.4282,   250.0,  2.4428, 34.9809,14.0
  2.4292,   252.0,  2.4439, 34.9813,13.0
  2.4222,   254.0,  2.4370, 34.9810,16.0
  2.4465,   256.0,  2.4615, 34.9858,16.0
  2.4441,   258.0,  2.4592, 34.9856,12.0
  2.4410,   260.0,  2.4562, 34.9866,16.0
  2.4527,   262.0,  2.4681, 34.9894,16.0
  2.4816,   264.0,  2.4971, 34.9939,13.0
  2.4855,   266.0,  2.5012, 34.9945,13.0
  2.4871,   268.0,  2.5029, 34.9950,14.0
  2.4839,   270.0,  2.4998, 34.9954,13.0
  2.4785,   272.0,  2.4945, 34.9949,15.0
  2.4666,   274.0,  2.4827, 34.9954,17.0
  2.4692,   276.0,  2.4854, 34.9959,15.0
  2.4714,   278.0,  2.4878, 34.9968,16.0
  2.4621,   280.0,  2.4786, 34.9964,15.0
  2.4411,   282.0,  2.4577, 34.9949,17.0
  2.4311,   284.0,  2.4478, 34.9940,18.0
  2.4222,   286.0,  2.4390, 34.9932,17.0
  2.4015,   288.0,  2.4183, 34.9915,15.0
  2.4075,   290.0,  2.4245, 34.9934,19.0
  2.4296,   292.0,  2.4467, 34.9971,19.0
  2.4417,   294.0,  2.4590, 34.9991,18.0
  2.4482,   296.0,  2.4656, 35.0012,20.0
  2.4360,   298.0,  2.4535, 35.0006,21.0
  2.4160,   300.0,  2.4336, 35.0000,20.0
  2.4091,   302.0,  2.4268, 34.9996,14.0
  2.4029,   304.0,  2.4207, 34.9991,15.0
  2.3906,   306.0,  2.4085, 34.9984,17.0
  2.3840,   308.0,  2.4020, 34.9979,16.0
  2.3769,   310.0,  2.3950, 34.9978,14.0
  2.3692,   312.0,  2.3874, 34.9983,17.0
  2.3611,   314.0,  2.3794, 34.9976,18.0
  2.3496,   316.0,  2.3680, 34.9968,14.0
  2.3433,   318.0,  2.3618, 34.9970,14.0
  2.3317,   320.0,  2.3503, 34.9959,15.0
  2.3186,   322.0,  2.3373, 34.9950,17.0
  2.3031,   324.0,  2.3219, 34.9940,13.0
  2.2962,   326.0,  2.3151, 34.9941,16.0
  2.2915,   328.0,  2.3104, 34.9945,13.0
  2.2777,   330.0,  2.2967, 34.9937,15.0
  2.2729,   332.0,  2.2920, 34.9937,16.0
  2.2712,   334.0,  2.2904, 34.9949,17.0
  2.2597,   336.0,  2.2790, 34.9942,13.0
  2.2449,   338.0,  2.2643, 34.9940,14.0
  2.2343,   340.0,  2.2538, 34.9930,15.0
  2.2254,   342.0,  2.2450, 34.9930,16.0
  2.2180,   344.0,  2.2377, 34.9923,14.0
  2.2049,   346.0,  2.2247, 34.9913,18.0
  2.1939,   348.0,  2.2138, 34.9911,18.0
  2.1897,   350.0,  2.2097, 34.9912,17.0
  2.1793,   352.0,  2.1994, 34.9908,16.0
  2.1750,   354.0,  2.1952, 34.9905,18.0
  2.1720,   356.0,  2.1923, 34.9909,16.0
  2.1705,   358.0,  2.1909, 34.9906,16.0
  2.1604,   360.0,  2.1809, 34.9900,17.0
  2.1495,   362.0,  2.1701, 34.9891,18.0
  2.1471,   364.0,  2.1678, 34.9896,13.0
  2.1390,   366.0,  2.1598, 34.9888,15.0
  2.1281,   368.0,  2.1490, 34.9879,16.0
  2.1197,   370.0,  2.1407, 34.9874,14.0
  2.1162,   372.0,  2.1373, 34.9872,14.0
  2.1075,   374.0,  2.1287, 34.9870,11.0
  2.1036,   376.0,  2.1249, 34.9865,14.0
  2.0931,   378.0,  2.1145, 34.9856,15.0
  2.0846,   380.0,  2.1061, 34.9849,16.0
  2.0763,   382.0,  2.0979, 34.9846,18.0
  2.0698,   384.0,  2.0915, 34.9840,17.0
  2.0530,   386.0,  2.0748, 34.9823,19.0
  2.0308,   388.0,  2.0526, 34.9807,16.0
  2.0126,   390.0,  2.0345, 34.9793,15.0
  2.0057,   392.0,  2.0277, 34.9788,16.0
  1.9944,   394.0,  2.0165, 34.9783,23.0
  1.9816,   396.0,  2.0038, 34.9772,20.0
  1.9627,   398.0,  1.9849, 34.9755,15.0
  1.9415,   400.0,  1.9638, 34.9738,15.0
  1.9220,   402.0,  1.9443, 34.9722,15.0
  1.9041,   404.0,  1.9265, 34.9710,17.0
  1.8833,   406.0,  1.9057, 34.9693,16.0
  1.8777,   408.0,  1.9002, 34.9692,12.0
  1.8747,   410.0,  1.8973, 34.9690,15.0
  1.8491,   412.0,  1.8717, 34.9673,17.0
  1.8360,   414.0,  1.8587, 34.9664,14.0
  1.8310,   416.0,  1.8538, 34.9659,17.0
  1.8192,   418.0,  1.8420, 34.9651,15.0
  1.7994,   420.0,  1.8223, 34.9634,13.0
  1.7924,   422.0,  1.8154, 34.9632,15.0
  1.7637,   424.0,  1.7867, 34.9611,12.0
  1.7632,   426.0,  1.7863, 34.9613,13.0
  1.7450,   428.0,  1.7682, 34.9593,13.0
  1.7195,   430.0,  1.7427, 34.9576,13.0
  1.7122,   432.0,  1.7355, 34.9570,15.0
  1.7103,   434.0,  1.7337, 34.9571,18.0
  1.6933,   436.0,  1.7168, 34.9557,17.0
  1.6386,   438.0,  1.6620, 34.9513,15.0
  1.6313,   440.0,  1.6548, 34.9508,14.0
  1.6301,   442.0,  1.6537, 34.9515,18.0
  1.6358,   444.0,  1.6595, 34.9535,19.0
  1.6279,   446.0,  1.6517, 34.9532,17.0
  1.6129,   448.0,  1.6368, 34.9524,13.0
  1.5992,   450.0,  1.6232, 34.9510,19.0
  1.5541,   452.0,  1.5780, 34.9471,17.0
  1.5076,   454.0,  1.5315, 34.9428,13.0
  1.4915,   456.0,  1.5154, 34.9415,17.0
  1.4704,   458.0,  1.4944, 34.9399,16.0
  1.4391,   460.0,  1.4630, 34.9371,15.0
  1.4267,   462.0,  1.4506, 34.9361,15.0
  1.3788,   464.0,  1.4027, 34.9320,11.0
  1.3506,   466.0,  1.3745, 34.9298,16.0
  1.3353,   468.0,  1.3592, 34.9292,15.0
  1.3271,   470.0,  1.3511, 34.9284,15.0
  1.3174,   472.0,  1.3415, 34.9284,16.0
  1.2972,   474.0,  1.3213, 34.9279,16.0
  1.2971,   476.0,  1.3213, 34.9280,15.0
  1.2925,   478.0,  1.3168, 34.9280,18.0
  1.2802,   480.0,  1.3046, 34.9274,16.0
  1.2657,   482.0,  1.2901, 34.9268,15.0
  1.2215,   484.0,  1.2459, 34.9232,14.0
  1.1854,   486.0,  1.2098, 34.9202,18.0
  1.1739,   488.0,  1.1983, 34.9195,18.0
  1.1440,   490.0,  1.1684, 34.9174,15.0
  1.1313,   492.0,  1.1558, 34.9168,15.0
  1.1244,   494.0,  1.1490, 34.9169,18.0
  1.1084,   496.0,  1.1330, 34.9159,15.0
  1.0949,   498.0,  1.1196, 34.9152,15.0
  1.0757,   500.0,  1.1004, 34.9137,17.0
  1.0547,   502.0,  1.0794, 34.9124,13.0
  1.0372,   504.0,  1.0619, 34.9110,13.0
  1.0172,   506.0,  1.0419, 34.9107,11.0
  1.0069,   508.0,  1.0316, 34.9098,16.0
  0.9983,   510.0,  1.0231, 34.9097,15.0
  0.9836,   512.0,  1.0085, 34.9088,12.0
  0.9689,   514.0,  0.9938, 34.9078,10.0
  0.9516,   516.0,  0.9765, 34.9064,12.0
  0.9378,   518.0,  0.9628, 34.9056,15.0
  0.9327,   520.0,  0.9578, 34.9057,12.0
  0.9444,   522.0,  0.9696, 34.9068,13.0
  0.9187,   524.0,  0.9439, 34.9049,16.0
  0.9050,   526.0,  0.9303, 34.9037,13.0
  0.8998,   528.0,  0.9252, 34.9037,15.0
  0.9046,   530.0,  0.9301, 34.9042,16.0
  0.9187,   532.0,  0.9444, 34.9075,18.0
  0.9605,   534.0,  0.9864, 34.9123,14.0
  0.9883,   536.0,  1.0145, 34.9159,18.0
  1.0189,   538.0,  1.0453, 34.9197,18.0
  1.0317,   540.0,  1.0583, 34.9208,17.0
  1.0263,   542.0,  1.0530, 34.9205,19.0
  0.9798,   544.0,  1.0064, 34.9166,20.0
  0.9458,   546.0,  0.9723, 34.9137,13.0
  0.9415,   548.0,  0.9681, 34.9139,18.0
  0.9635,   550.0,  0.9903, 34.9182,18.0
  0.9901,   552.0,  1.0172, 34.9214,14.0
  0.9552,   554.0,  0.9822, 34.9190,15.0
  0.9787,   556.0,  1.0059, 34.9220,16.0
  1.0037,   558.0,  1.0311, 34.9257,15.0
  1.0221,   560.0,  1.0497, 34.9275,14.0
  1.0228,   562.0,  1.0505, 34.9280,14.0
  1.0271,   564.0,  1.0550, 34.9280,13.0
  1.0129,   566.0,  1.0408, 34.9258,13.0
  0.8900,   568.0,  0.9175, 34.9156,15.0
  0.8895,   570.0,  0.9171, 34.9153,14.0
  0.9390,   572.0,  0.9669, 34.9215,14.0
  0.9290,   574.0,  0.9570, 34.9221,17.0
  0.9515,   576.0,  0.9797, 34.9237,17.0
  0.9516,   578.0,  0.9799, 34.9238,14.0
  0.9383,   580.0,  0.9666, 34.9226,12.0
  0.9207,   582.0,  0.9491, 34.9211,17.0
  0.8970,   584.0,  0.9254, 34.9192,14.0
  0.8899,   586.0,  0.9183, 34.9188,16.0
  0.8524,   588.0,  0.8808, 34.9162,12.0
  0.8405,   590.0,  0.8689, 34.9151,16.0
  0.8245,   592.0,  0.8530, 34.9140,13.0
  0.8197,   594.0,  0.8482, 34.9139,13.0
  0.8518,   596.0,  0.8806, 34.9196,17.0
  0.8988,   598.0,  0.9279, 34.9257,14.0
  0.9093,   600.0,  0.9386, 34.9272,17.0
  0.9031,   602.0,  0.9325, 34.9265,15.0
  0.9085,   604.0,  0.9380, 34.9272,13.0
  0.9302,   606.0,  0.9599, 34.9297,15.0
  0.9183,   608.0,  0.9481, 34.9286,15.0
  0.9169,   610.0,  0.9468, 34.9286,15.0
  0.9126,   612.0,  0.9426, 34.9284,14.0
  0.8996,   614.0,  0.9296, 34.9278,14.0
  0.8894,   616.0,  0.9195, 34.9271,14.0
  0.8838,   618.0,  0.9140, 34.9267,14.0
  0.8769,   620.0,  0.9071, 34.9265,16.0
  0.8668,   622.0,  0.8971, 34.9257,17.0
  0.8536,   624.0,  0.8839, 34.9251,17.0
  0.8426,   626.0,  0.8730, 34.9244,18.0
  0.8363,   628.0,  0.8668, 34.9240,17.0
  0.8271,   630.0,  0.8576, 34.9238,15.0
  0.8250,   632.0,  0.8556, 34.9237,19.0
  0.8175,   634.0,  0.8482, 34.9236,16.0
  0.8020,   636.0,  0.8327, 34.9225,18.0
  0.7877,   638.0,  0.8185, 34.9216,19.0
  0.7633,   640.0,  0.7940, 34.9202,16.0
  0.7406,   642.0,  0.7713, 34.9191,16.0
  0.7435,   644.0,  0.7744, 34.9199,16.0
  0.7220,   646.0,  0.7529, 34.9190,17.0
  0.7042,   648.0,  0.7351, 34.9176,17.0
  0.6850,   650.0,  0.7159, 34.9165,17.0
  0.6514,   652.0,  0.6822, 34.9143,13.0
  0.6201,   654.0,  0.6508, 34.9126,18.0
  0.6110,   656.0,  0.6417, 34.9124,16.0
  0.6047,   658.0,  0.6355, 34.9127,14.0
  0.6087,   660.0,  0.6396, 34.9134,14.0
  0.6307,   662.0,  0.6619, 34.9161,14.0
  0.6263,   664.0,  0.6576, 34.9164,13.0
  0.6147,   666.0,  0.6460, 34.9160,18.0
  0.5939,   668.0,  0.6251, 34.9152,13.0
  0.5861,   670.0,  0.6174, 34.9148,13.0
  0.5789,   672.0,  0.6103, 34.9145,13.0
  0.5695,   674.0,  0.6009, 34.9140,13.0
  0.5629,   676.0,  0.5944, 34.9140,14.0
  0.5596,   678.0,  0.5912, 34.9140,16.0
  0.5551,   680.0,  0.5868, 34.9137,19.0
  0.5509,   682.0,  0.5827, 34.9139,16.0
  0.5387,   684.0,  0.5705, 34.9132,17.0
  0.5288,   686.0,  0.5607, 34.9132,18.0
  0.5232,   688.0,  0.5551, 34.9129,18.0
  0.5158,   690.0,  0.5478, 34.9126,16.0
  0.4995,   692.0,  0.5315, 34.9117,14.0
  0.4869,   694.0,  0.5190, 34.9114,19.0
  0.4775,   696.0,  0.5096, 34.9109,13.0
  0.4739,   698.0,  0.5061, 34.9109,16.0
  0.4646,   700.0,  0.4968, 34.9103,18.0
  0.4526,   702.0,  0.4849, 34.9096,15.0
  0.4401,   704.0,  0.4724, 34.9091,13.0
  0.4313,   706.0,  0.4637, 34.9084,15.0
  0.4039,   708.0,  0.4362, 34.9068,12.0
  0.3910,   710.0,  0.4233, 34.9064,12.0
  0.3813,   712.0,  0.4137, 34.9067,15.0
  0.3781,   714.0,  0.4106, 34.9067,15.0
  0.3688,   716.0,  0.4013, 34.9072,17.0
  0.3588,   718.0,  0.3914, 34.9068,14.0
  0.3489,   720.0,  0.3815, 34.9073,15.0
  0.3408,   722.0,  0.3735, 34.9067,17.0
  0.3383,   724.0,  0.3711, 34.9065,16.0
  0.3169,   726.0,  0.3497, 34.9060,16.0
  0.3019,   728.0,  0.3347, 34.9053,15.0
  0.2964,   730.0,  0.3292, 34.9057,19.0
  0.2932,   732.0,  0.3261, 34.9053,16.0
  0.2754,   734.0,  0.3083, 34.9048,18.0
  0.2613,   736.0,  0.2942, 34.9046,20.0
  0.2490,   738.0,  0.2820, 34.9044,15.0
  0.2449,   740.0,  0.2780, 34.9041,17.0
  0.2386,   742.0,  0.2717, 34.9037,18.0
  0.2366,   744.0,  0.2698, 34.9039,16.0
  0.2185,   746.0,  0.2517, 34.9027,12.0
  0.1960,   748.0,  0.2291, 34.9011,15.0
  0.1919,   750.0,  0.2251, 34.9016,16.0
  0.1962,   752.0,  0.2295, 34.9021,16.0
  0.1692,   754.0,  0.2024, 34.9007,13.0
  0.1799,   756.0,  0.2133, 34.9023,15.0
  0.1702,   758.0,  0.2036, 34.9017,15.0
  0.1712,   760.0,  0.2047, 34.9016,12.0
  0.1664,   762.0,  0.2000, 34.9011,14.0
  0.1551,   764.0,  0.1887, 34.9008,18.0
  0.1368,   766.0,  0.1704, 34.8993,16.0
  0.1364,   768.0,  0.1701, 34.8998,13.0
  0.1276,   770.0,  0.1614, 34.9000,15.0
  0.1246,   772.0,  0.1585, 34.8999,17.0
  0.1102,   774.0,  0.1441, 34.8988,14.0
  0.1037,   776.0,  0.1376, 34.8990,15.0
  0.0958,   778.0,  0.1298, 34.8985,18.0
  0.0962,   780.0,  0.1303, 34.8987,20.0
  0.0878,   782.0,  0.1219, 34.8984,13.0
  0.0747,   784.0,  0.1089, 34.8976,18.0
  0.0680,   786.0,  0.1022, 34.8971,21.0
  0.0594,   788.0,  0.0937, 34.8965,20.0
  0.0263,   790.0,  0.0605, 34.8943,16.0
  0.0185,   792.0,  0.0527, 34.8946,15.0
  0.0161,   794.0,  0.0504, 34.8946,18.0
  0.0139,   796.0,  0.0483, 34.8950,15.0
-999.0000,   798.0,  0.0344, 34.8944,15.0
 -0.0151,   800.0,  0.0193, 34.8938,15.0
 -0.0068,   802.0,  0.0278, 34.8950,15.0
 -0.0043,   804.0,  0.0304, 34.8959,16.0
 -0.0043,   806.0,  0.0305, 34.8965,15.0
 -0.0066,   808.0,  0.0283, 34.8969,13.0
 -0.0152,   810.0,  0.0197, 34.8964,15.0
 -0.0163,   812.0,  0.0187, 34.8969,15.0
 -0.0270,   814.0,  0.0080, 34.8963,13.0
 -0.0297,   816.0,  0.0054, 34.8964,13.0
 -0.0387,   818.0, -0.0035, 34.8964,16.0
 -0.0420,   820.0, -0.0068, 34.8962,19.0
 -0.0468,   822.0, -0.0115, 34.8962,16.0
 -0.0568,   824.0, -0.0215, 34.8958,16.0
 -0.0650,   826.0, -0.0296, 34.8954,19.0
 -0.0632,   828.0, -0.0277, 34.8962,19.0
 -0.0689,   830.0, -0.0333, 34.8957,18.0
 -0.0844,   832.0, -0.0488, 34.8949,14.0
 -0.0953,   834.0, -0.0597, 34.8946,17.0
 -0.0964,   836.0, -0.0607, 34.8948,15.0
 -0.1030,   838.0, -0.0673, 34.8951,13.0
 -0.1106,   840.0, -0.0748, 34.8950,14.0
 -0.1236,   842.0, -0.0878, 34.8943,18.0
 -0.1298,   844.0, -0.0939, 34.8938,14.0
 -0.1316,   846.0, -0.0956, 34.8936,17.0
 -0.1340,   848.0, -0.0980, 34.8939,10.0
 -0.1393,   850.0, -0.1032, 34.8940,14.0
 -0.1464,   852.0, -0.1102, 34.8939,13.0
 -0.1488,   854.0, -0.1126, 34.8941,14.0
 -0.1508,   856.0, -0.1145, 34.8946,11.0
 -0.1524,   858.0, -0.1160, 34.8943,15.0
 -0.1544,   860.0, -0.1179, 34.8949,15.0
 -0.1578,   862.0, -0.1212, 34.8948,17.0
 -0.1587,   864.0, -0.1220, 34.8947,16.0
 -0.1638,   866.0, -0.1271, 34.8950,15.0
 -0.1707,   868.0, -0.1339, 34.8952,18.0
 -0.1724,   870.0, -0.1355, 34.8951,15.0
 -0.1776,   872.0, -0.1406, 34.8954,14.0
 -0.1803,   874.0, -0.1433, 34.8960,16.0
 -0.1826,   876.0, -0.1455, 34.8960,16.0
 -0.1849,   878.0, -0.1477, 34.8960,15.0
 -0.1858,   880.0, -0.1485, 34.8961,17.0
 -0.1900,   882.0, -0.1526, 34.8962,23.0
 -0.1915,   884.0, -0.1540, 34.8962,20.0
 -0.1925,   886.0, -0.1549, 34.8963,16.0
