CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/208-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226712
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/208-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226712
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 208
CASTNO = 1
DATE = 19990914
TIME = 0429
LATITUDE = 78.8395
LONGITUDE = 8.6485
DEPTH = 239.7
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  6.6341,    78.0,  6.6411, 34.9935,15.0
  6.6127,    80.0,  6.6199, 34.9938,14.0
  6.5332,    82.0,  6.5406, 35.0037,15.0
  6.4987,    84.0,  6.5062, 35.0299,16.0
  6.4098,    86.0,  6.4174, 35.0638,19.0
  6.3194,    88.0,  6.3271, 35.0914,16.0
  6.3076,    90.0,  6.3155, 35.0963,14.0
  6.2719,    92.0,  6.2800, 35.1024,16.0
  6.2571,    94.0,  6.2653, 35.1048,19.0
  6.2326,    96.0,  6.2410, 35.1064,13.0
  6.1991,    98.0,  6.2076, 35.1083,14.0
  6.1308,   100.0,  6.1395, 35.1141,14.0
  6.0932,   102.0,  6.1020, 35.1169,18.0
  6.0161,   104.0,  6.0250, 35.1204,23.0
  5.9563,   106.0,  5.9653, 35.1227,18.0
  5.7594,   108.0,  5.7685, 35.1098,16.0
  5.7174,   110.0,  5.7266, 35.1100,16.0
  5.6997,   112.0,  5.7091, 35.1080,15.0
  5.6023,   114.0,  5.6117, 35.1012,20.0
  5.5837,   116.0,  5.5932, 35.1010,21.0
  5.5729,   118.0,  5.5826, 35.1001,14.0
  5.5656,   120.0,  5.5754, 35.1011,16.0
  5.5683,   122.0,  5.5783, 35.1019,15.0
  5.5702,   124.0,  5.5804, 35.1023,18.0
  5.5700,   126.0,  5.5804, 35.1025,17.0
  5.5688,   128.0,  5.5793, 35.1022,15.0
  5.5673,   130.0,  5.5780, 35.1028,12.0
  5.5505,   132.0,  5.5613, 35.1014,16.0
  5.5458,   134.0,  5.5568, 35.1014,14.0
  5.5358,   136.0,  5.5470, 35.1013,19.0
  5.4185,   138.0,  5.4297, 35.0910,20.0
  5.4046,   140.0,  5.4160, 35.0921,21.0
  5.3680,   142.0,  5.3795, 35.0893,17.0
  5.3196,   144.0,  5.3312, 35.0882,15.0
  5.2783,   146.0,  5.2901, 35.0835,15.0
  5.2201,   148.0,  5.2320, 35.0822,20.0
  5.2003,   150.0,  5.2122, 35.0821,28.0
  5.1837,   152.0,  5.1958, 35.0808,21.0
  5.1753,   154.0,  5.1875, 35.0804,16.0
  5.1509,   156.0,  5.1632, 35.0795,15.0
  5.1351,   158.0,  5.1476, 35.0788,12.0
  5.1353,   160.0,  5.1480, 35.0793,12.0
  5.1304,   162.0,  5.1432, 35.0790,20.0
  5.0788,   164.0,  5.0917, 35.0750,21.0
  5.0285,   166.0,  5.0415, 35.0743,13.0
  5.0174,   168.0,  5.0306, 35.0734,12.0
  4.9646,   170.0,  4.9779, 35.0690,13.0
  4.9057,   172.0,  4.9191, 35.0617,16.0
  4.4933,   174.0,  4.5062, 35.0256,14.0
  4.2608,   176.0,  4.2735, 35.0025,17.0
  4.1757,   178.0,  4.1885, 34.9958,18.0
  4.1332,   180.0,  4.1461, 34.9935,13.0
  4.1105,   182.0,  4.1235, 34.9911,14.0
  4.0827,   184.0,  4.0958, 34.9899,11.0
  4.0954,   186.0,  4.1086, 34.9926,17.0
  4.0926,   188.0,  4.1060, 34.9930,17.0
  4.0998,   190.0,  4.1133, 34.9950,19.0
  4.0617,   192.0,  4.0753, 34.9904,16.0
  4.0689,   194.0,  4.0827, 34.9925,17.0
  4.0690,   196.0,  4.0829, 34.9932,17.0
  4.0769,   198.0,  4.0910, 34.9946,19.0
  4.0974,   200.0,  4.1117, 34.9973,15.0
  4.0903,   202.0,  4.1047, 34.9967,11.0
  4.0942,   204.0,  4.1088, 34.9975,14.0
  4.0791,   206.0,  4.0938, 34.9954,17.0
  4.0807,   208.0,  4.0955, 34.9958,21.0
  4.0908,   210.0,  4.1058, 34.9969,20.0
  4.1015,   212.0,  4.1167, 34.9979,15.0
  4.1191,   214.0,  4.1344, 35.0000,14.0
  4.1211,   216.0,  4.1366, 35.0005,14.0
  4.1226,   218.0,  4.1382, 35.0004,16.0
  4.0992,   220.0,  4.1149, 34.9976,13.0
  4.1189,   222.0,  4.1348, 35.0024,14.0
  4.0822,   224.0,  4.0982, 34.9984,16.0
  3.9297,   226.0,  3.9455, 34.9794,19.0
  3.8781,   228.0,  3.8940, 34.9740,16.0
  3.9180,   230.0,  3.9341, 34.9798,15.0
  3.8422,   232.0,  3.8583, 34.9741,15.0
  3.7322,   234.0,  3.7483, 34.9614,20.0
  3.6899,   236.0,  3.7060, 34.9582,19.0
  3.6300,   238.0,  3.6462, 34.9518,22.0
  3.6370,   240.0,  3.6533, 34.9549,18.0
  3.4538,   242.0,  3.4698, 34.9411,31.0
END_DATA
