CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/206-5, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226710
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/206-5, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226710
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 206
CASTNO = 5
DATE = 19990913
TIME = 2253
LATITUDE = 78.862
LONGITUDE = 7.9317
DEPTH = 1056.0
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  3.7668,   236.0,  3.7831, 35.0596,19.0
  3.7608,   238.0,  3.7772, 35.0596,15.0
  3.7570,   240.0,  3.7736, 35.0596,17.0
  3.7260,   242.0,  3.7427, 35.0584,18.0
  3.7218,   244.0,  3.7386, 35.0587,16.0
  3.7185,   246.0,  3.7354, 35.0581,15.0
  3.6937,   248.0,  3.7107, 35.0564,18.0
  3.6681,   250.0,  3.6852, 35.0559,16.0
  3.6402,   252.0,  3.6574, 35.0546,16.0
  3.6264,   254.0,  3.6437, 35.0533,14.0
  3.6154,   256.0,  3.6328, 35.0534,13.0
  3.6121,   258.0,  3.6297, 35.0530,14.0
  3.5965,   260.0,  3.6142, 35.0525,17.0
  3.5825,   262.0,  3.6003, 35.0515,15.0
  3.5628,   264.0,  3.5807, 35.0503,14.0
  3.5521,   266.0,  3.5701, 35.0504,14.0
  3.5453,   268.0,  3.5635, 35.0499,13.0
  3.5295,   270.0,  3.5477, 35.0488,11.0
  3.4842,   272.0,  3.5024, 35.0461,17.0
  3.4601,   274.0,  3.4784, 35.0444,16.0
  3.4237,   276.0,  3.4421, 35.0413,13.0
  3.4195,   278.0,  3.4380, 35.0423,18.0
  3.3984,   280.0,  3.4170, 35.0410,31.0
  3.3969,   282.0,  3.4156, 35.0422,28.0
  3.3887,   284.0,  3.4075, 35.0420,31.0
  3.3865,   286.0,  3.4055, 35.0416,33.0
  3.3792,   288.0,  3.3983, 35.0415,25.0
  3.3542,   290.0,  3.3734, 35.0398,21.0
  3.3399,   292.0,  3.3592, 35.0394,19.0
  3.3323,   294.0,  3.3517, 35.0391,20.0
  3.3240,   296.0,  3.3435, 35.0388,19.0
  3.3058,   298.0,  3.3254, 35.0381,16.0
  3.3032,   300.0,  3.3230, 35.0378,14.0
  3.2930,   302.0,  3.3129, 35.0371,13.0
  3.2831,   304.0,  3.3031, 35.0368,14.0
  3.2763,   306.0,  3.2964, 35.0367,16.0
  3.2741,   308.0,  3.2943, 35.0365,24.0
  3.2631,   310.0,  3.2835, 35.0361,17.0
  3.2486,   312.0,  3.2691, 35.0355,12.0
  3.2449,   314.0,  3.2655, 35.0357,13.0
  3.2405,   316.0,  3.2612, 35.0354,18.0
  3.2139,   318.0,  3.2347, 35.0346,18.0
  3.1946,   320.0,  3.2155, 35.0331,13.0
  3.1846,   322.0,  3.2056, 35.0332,14.0
  3.1792,   324.0,  3.2003, 35.0332,18.0
  3.1743,   326.0,  3.1955, 35.0328,13.0
  3.1644,   328.0,  3.1858, 35.0330,25.0
  3.1550,   330.0,  3.1765, 35.0326,20.0
  3.1539,   332.0,  3.1755, 35.0330,13.0
  3.1504,   334.0,  3.1721, 35.0327,13.0
  3.1468,   336.0,  3.1687, 35.0328,17.0
  3.1338,   338.0,  3.1558, 35.0327,23.0
  3.1296,   340.0,  3.1517, 35.0324,20.0
  3.1176,   342.0,  3.1397, 35.0321,15.0
  3.1066,   344.0,  3.1288, 35.0317,15.0
  3.0973,   346.0,  3.1196, 35.0318,16.0
  3.0814,   348.0,  3.1038, 35.0307,17.0
  3.0633,   350.0,  3.0858, 35.0305,19.0
  3.0486,   352.0,  3.0712, 35.0298,22.0
  3.0150,   354.0,  3.0376, 35.0280,18.0
  3.0049,   356.0,  3.0276, 35.0280,22.0
  2.9994,   358.0,  3.0223, 35.0274,21.0
  2.9752,   360.0,  2.9981, 35.0260,16.0
  2.9473,   362.0,  2.9703, 35.0249,13.0
  2.9413,   364.0,  2.9644, 35.0248,16.0
  2.9395,   366.0,  2.9627, 35.0245,21.0
  2.9361,   368.0,  2.9595, 35.0247,17.0
  2.9180,   370.0,  2.9414, 35.0242,14.0
  2.9027,   372.0,  2.9262, 35.0238,13.0
  2.8830,   374.0,  2.9066, 35.0240,17.0
  2.8797,   376.0,  2.9034, 35.0238,23.0
  2.8790,   378.0,  2.9029, 35.0241,17.0
  2.8766,   380.0,  2.9006, 35.0243,20.0
  2.8735,   382.0,  2.8976, 35.0240,18.0
  2.8624,   384.0,  2.8866, 35.0231,16.0
  2.8374,   386.0,  2.8617, 35.0220,15.0
  2.8137,   388.0,  2.8380, 35.0212,21.0
  2.8064,   390.0,  2.8308, 35.0211,25.0
  2.8041,   392.0,  2.8287, 35.0215,20.0
  2.7854,   394.0,  2.8100, 35.0201,18.0
  2.7216,   396.0,  2.7462, 35.0135,16.0
  2.7027,   398.0,  2.7273, 35.0136,21.0
  2.7298,   400.0,  2.7547, 35.0194,19.0
  2.7416,   402.0,  2.7666, 35.0222,21.0
  2.7433,   404.0,  2.7685, 35.0230,16.0
  2.7420,   406.0,  2.7673, 35.0236,18.0
  2.7364,   408.0,  2.7618, 35.0238,16.0
  2.7287,   410.0,  2.7542, 35.0249,15.0
  2.7272,   412.0,  2.7529, 35.0247,16.0
  2.7277,   414.0,  2.7535, 35.0254,20.0
  2.7272,   416.0,  2.7531, 35.0254,20.0
  2.7268,   418.0,  2.7529, 35.0254,14.0
  2.7268,   420.0,  2.7530, 35.0255,13.0
  2.7184,   422.0,  2.7447, 35.0258,15.0
  2.7156,   424.0,  2.7420, 35.0255,18.0
  2.7126,   426.0,  2.7391, 35.0252,24.0
  2.6961,   428.0,  2.7226, 35.0244,20.0
  2.6856,   430.0,  2.7122, 35.0242,18.0
  2.6777,   432.0,  2.7044, 35.0234,18.0
  2.6759,   434.0,  2.7027, 35.0237,18.0
  2.6674,   436.0,  2.6943, 35.0229,20.0
  2.6550,   438.0,  2.6820, 35.0221,18.0
  2.6209,   440.0,  2.6479, 35.0198,23.0
  2.6012,   442.0,  2.6283, 35.0183,21.0
  2.5918,   444.0,  2.6190, 35.0181,17.0
  2.5853,   446.0,  2.6126, 35.0178,18.0
  2.5725,   448.0,  2.5999, 35.0171,18.0
  2.5680,   450.0,  2.5955, 35.0169,17.0
  2.5615,   452.0,  2.5891, 35.0166,18.0
  2.5565,   454.0,  2.5842, 35.0164,22.0
  2.5446,   456.0,  2.5724, 35.0154,20.0
  2.5386,   458.0,  2.5665, 35.0154,18.0
  2.5284,   460.0,  2.5564, 35.0143,17.0
  2.5177,   462.0,  2.5458, 35.0141,14.0
  2.5051,   464.0,  2.5333, 35.0132,18.0
  2.4736,   466.0,  2.5018, 35.0104,20.0
  2.4531,   468.0,  2.4814, 35.0086,19.0
  2.4304,   470.0,  2.4587, 35.0061,17.0
  2.4089,   472.0,  2.4373, 35.0041,19.0
  2.3856,   474.0,  2.4140, 35.0019,17.0
  2.3449,   476.0,  2.3733, 34.9978,20.0
  2.3088,   478.0,  2.3372, 34.9952,20.0
  2.2988,   480.0,  2.3273, 34.9947,21.0
  2.2871,   482.0,  2.3156, 34.9937,23.0
  2.2645,   484.0,  2.2930, 34.9919,17.0
  2.2603,   486.0,  2.2889, 34.9931,15.0
  2.2476,   488.0,  2.2763, 34.9930,19.0
  2.2484,   490.0,  2.2772, 34.9935,23.0
  2.2446,   492.0,  2.2735, 34.9940,24.0
  2.2474,   494.0,  2.2765, 34.9956,19.0
  2.2532,   496.0,  2.2824, 34.9971,18.0
  2.2550,   498.0,  2.2844, 34.9981,16.0
  2.2615,   500.0,  2.2910, 34.9990,16.0
  2.2781,   502.0,  2.3078, 35.0021,19.0
  2.2650,   504.0,  2.2948, 35.0013,22.0
  2.2651,   506.0,  2.2950, 35.0016,19.0
  2.2937,   508.0,  2.3240, 35.0061,17.0
  2.3031,   510.0,  2.3335, 35.0076,18.0
  2.2854,   512.0,  2.3158, 35.0060,19.0
  2.2725,   514.0,  2.3030, 35.0049,16.0
  2.2625,   516.0,  2.2930, 35.0037,19.0
  2.2450,   518.0,  2.2756, 35.0016,16.0
  2.2212,   520.0,  2.2518, 34.9994,17.0
  2.1961,   522.0,  2.2268, 34.9974,16.0
  2.1869,   524.0,  2.2176, 34.9970,20.0
  2.1664,   526.0,  2.1972, 34.9948,16.0
  2.1427,   528.0,  2.1735, 34.9926,18.0
  2.1286,   530.0,  2.1595, 34.9922,19.0
  2.1097,   532.0,  2.1406, 34.9904,17.0
  2.0756,   534.0,  2.1065, 34.9872,17.0
  2.0270,   536.0,  2.0578, 34.9825,16.0
  1.9981,   538.0,  2.0289, 34.9793,16.0
  1.9585,   540.0,  1.9893, 34.9765,21.0
  1.9061,   542.0,  1.9368, 34.9716,21.0
  1.8961,   544.0,  1.9269, 34.9718,16.0
  1.8805,   546.0,  1.9113, 34.9716,19.0
  1.8816,   548.0,  1.9126, 34.9731,16.0
  1.8478,   550.0,  1.8786, 34.9718,17.0
  1.8385,   552.0,  1.8694, 34.9718,15.0
  1.8252,   554.0,  1.8562, 34.9709,12.0
  1.8197,   556.0,  1.8508, 34.9705,19.0
  1.8168,   558.0,  1.8480, 34.9705,22.0
  1.8042,   560.0,  1.8355, 34.9696,18.0
  1.7736,   562.0,  1.8049, 34.9670,13.0
  1.7708,   564.0,  1.8022, 34.9684,17.0
  1.7916,   566.0,  1.8232, 34.9707,18.0
  1.7899,   568.0,  1.8216, 34.9704,14.0
  1.7825,   570.0,  1.8143, 34.9701,15.0
  1.7756,   572.0,  1.8075, 34.9693,18.0
  1.7590,   574.0,  1.7909, 34.9675,18.0
  1.7401,   576.0,  1.7721, 34.9663,18.0
  1.7242,   578.0,  1.7562, 34.9648,13.0
  1.7071,   580.0,  1.7391, 34.9634,14.0
  1.6778,   582.0,  1.7098, 34.9607,15.0
  1.6695,   584.0,  1.7016, 34.9598,13.0
  1.6629,   586.0,  1.6951, 34.9589,12.0
  1.6446,   588.0,  1.6768, 34.9574,15.0
  1.6211,   590.0,  1.6534, 34.9554,16.0
  1.6209,   592.0,  1.6533, 34.9564,16.0
  1.5962,   594.0,  1.6286, 34.9544,19.0
  1.5795,   596.0,  1.6119, 34.9526,20.0
  1.5707,   598.0,  1.6032, 34.9518,22.0
  1.5708,   600.0,  1.6034, 34.9521,15.0
  1.5459,   602.0,  1.5785, 34.9500,11.0
  1.5232,   604.0,  1.5558, 34.9479,17.0
  1.4943,   606.0,  1.5269, 34.9461,20.0
  1.4834,   608.0,  1.5161, 34.9452,18.0
  1.4714,   610.0,  1.5041, 34.9446,15.0
  1.4632,   612.0,  1.4960, 34.9444,17.0
  1.4429,   614.0,  1.4756, 34.9428,18.0
  1.4244,   616.0,  1.4572, 34.9425,16.0
  1.4069,   618.0,  1.4397, 34.9413,17.0
  1.3929,   620.0,  1.4257, 34.9406,17.0
  1.3661,   622.0,  1.3989, 34.9387,13.0
  1.3601,   624.0,  1.3930, 34.9387,18.0
  1.3527,   626.0,  1.3857, 34.9387,19.0
  1.3399,   628.0,  1.3729, 34.9379,16.0
  1.3324,   630.0,  1.3655, 34.9375,14.0
  1.3039,   632.0,  1.3370, 34.9356,19.0
  1.3000,   634.0,  1.3332, 34.9362,18.0
  1.2819,   636.0,  1.3151, 34.9358,16.0
  1.2766,   638.0,  1.3099, 34.9356,17.0
  1.2724,   640.0,  1.3058, 34.9365,20.0
  1.2672,   642.0,  1.3007, 34.9367,19.0
  1.2545,   644.0,  1.2881, 34.9370,15.0
  1.2565,   646.0,  1.2902, 34.9372,16.0
  1.2456,   648.0,  1.2793, 34.9369,17.0
  1.2303,   650.0,  1.2641, 34.9367,21.0
  1.2179,   652.0,  1.2517, 34.9360,15.0
  1.2067,   654.0,  1.2406, 34.9357,13.0
  1.1912,   656.0,  1.2251, 34.9355,13.0
  1.1785,   658.0,  1.2125, 34.9358,17.0
  1.1737,   660.0,  1.2078, 34.9359,17.0
  1.1656,   662.0,  1.1997, 34.9354,17.0
  1.1533,   664.0,  1.1875, 34.9351,14.0
  1.1290,   666.0,  1.1632, 34.9342,13.0
  1.1033,   668.0,  1.1375, 34.9341,15.0
  1.1009,   670.0,  1.1352, 34.9340,14.0
  1.1003,   672.0,  1.1347, 34.9339,17.0
  1.0954,   674.0,  1.1299, 34.9340,17.0
  1.0926,   676.0,  1.1272, 34.9339,18.0
  1.0857,   678.0,  1.1203, 34.9341,14.0
  1.0829,   680.0,  1.1176, 34.9338,11.0
  1.0559,   682.0,  1.0906, 34.9321,18.0
  1.0359,   684.0,  1.0705, 34.9313,18.0
  1.0174,   686.0,  1.0520, 34.9305,20.0
  1.0014,   688.0,  1.0360, 34.9304,20.0
  0.9943,   690.0,  1.0290, 34.9296,17.0
  0.9811,   692.0,  1.0159, 34.9295,16.0
  0.9688,   694.0,  1.0036, 34.9288,18.0
  0.9257,   696.0,  0.9604, 34.9268,18.0
  0.9106,   698.0,  0.9453, 34.9271,13.0
  0.8857,   700.0,  0.9204, 34.9257,16.0
  0.8766,   702.0,  0.9113, 34.9257,19.0
  0.8726,   704.0,  0.9074, 34.9258,13.0
  0.8560,   706.0,  0.8909, 34.9247,14.0
  0.8150,   708.0,  0.8497, 34.9233,15.0
  0.8098,   710.0,  0.8446, 34.9238,12.0
  0.8106,   712.0,  0.8455, 34.9239,16.0
  0.8079,   714.0,  0.8429, 34.9236,23.0
  0.8055,   716.0,  0.8406, 34.9238,20.0
  0.7715,   718.0,  0.8065, 34.9213,15.0
  0.7266,   720.0,  0.7615, 34.9208,14.0
  0.7055,   722.0,  0.7404, 34.9195,16.0
  0.6757,   724.0,  0.7105, 34.9185,21.0
  0.6662,   726.0,  0.7011, 34.9185,20.0
  0.6554,   728.0,  0.6903, 34.9184,16.0
  0.6492,   730.0,  0.6842, 34.9179,19.0
  0.6348,   732.0,  0.6698, 34.9180,20.0
  0.6176,   734.0,  0.6525, 34.9168,20.0
  0.6131,   736.0,  0.6481, 34.9171,19.0
  0.6017,   738.0,  0.6368, 34.9169,16.0
  0.5966,   740.0,  0.6317, 34.9165,18.0
  0.5913,   742.0,  0.6265, 34.9165,18.0
  0.5944,   744.0,  0.6297, 34.9171,17.0
  0.5843,   746.0,  0.6197, 34.9163,17.0
  0.5620,   748.0,  0.5974, 34.9155,14.0
  0.5478,   750.0,  0.5832, 34.9152,11.0
  0.5322,   752.0,  0.5676, 34.9143,17.0
  0.4811,   754.0,  0.5163, 34.9125,14.0
  0.4591,   756.0,  0.4943, 34.9122,17.0
  0.4360,   758.0,  0.4711, 34.9119,19.0
  0.4246,   760.0,  0.4598, 34.9125,14.0
  0.4093,   762.0,  0.4445, 34.9119,18.0
  0.3867,   764.0,  0.4219, 34.9127,17.0
  0.3544,   766.0,  0.3895, 34.9121,14.0
  0.3291,   768.0,  0.3641, 34.9117,18.0
  0.3280,   770.0,  0.3631, 34.9117,21.0
  0.3283,   772.0,  0.3635, 34.9121,17.0
  0.3208,   774.0,  0.3561, 34.9119,19.0
  0.3164,   776.0,  0.3518, 34.9115,16.0
  0.3112,   778.0,  0.3466, 34.9111,22.0
  0.3029,   780.0,  0.3384, 34.9112,18.0
  0.3000,   782.0,  0.3356, 34.9110,18.0
  0.2916,   784.0,  0.3272, 34.9107,15.0
  0.2853,   786.0,  0.3210, 34.9104,18.0
  0.2863,   788.0,  0.3221, 34.9107,18.0
  0.2833,   790.0,  0.3192, 34.9105,16.0
  0.2716,   792.0,  0.3075, 34.9097,14.0
  0.2641,   794.0,  0.3001, 34.9093,15.0
  0.2538,   796.0,  0.2898, 34.9090,14.0
  0.2290,   798.0,  0.2650, 34.9078,20.0
  0.2284,   800.0,  0.2645, 34.9080,16.0
  0.2113,   802.0,  0.2474, 34.9080,16.0
  0.2124,   804.0,  0.2486, 34.9082,18.0
  0.1991,   806.0,  0.2352, 34.9071,19.0
  0.1866,   808.0,  0.2227, 34.9071,14.0
  0.1554,   810.0,  0.1914, 34.9069,11.0
  0.1430,   812.0,  0.1791, 34.9073,19.0
  0.1247,   814.0,  0.1607, 34.9064,18.0
  0.1011,   816.0,  0.1371, 34.9060,17.0
  0.0862,   818.0,  0.1222, 34.9057,17.0
  0.0628,   820.0,  0.0987, 34.9055,10.0
  0.0359,   822.0,  0.0718, 34.9043,19.0
  0.0087,   824.0,  0.0445, 34.9039,18.0
  0.0003,   826.0,  0.0361, 34.9035,14.0
 -0.0053,   828.0,  0.0306, 34.9036,16.0
 -0.0260,   830.0,  0.0099, 34.9038,16.0
 -0.0296,   832.0,  0.0063, 34.9040,19.0
 -0.0344,   834.0,  0.0016, 34.9038,18.0
 -0.0404,   836.0, -0.0043, 34.9035,12.0
 -0.0477,   838.0, -0.0116, 34.9035,14.0
 -0.0655,   840.0, -0.0294, 34.9031,15.0
 -0.0828,   842.0, -0.0467, 34.9028,19.0
 -0.1017,   844.0, -0.0656, 34.9028,13.0
 -0.1194,   846.0, -0.0833, 34.9030,21.0
 -0.1288,   848.0, -0.0927, 34.9032,19.0
 -0.1343,   850.0, -0.0981, 34.9034,16.0
 -0.1391,   852.0, -0.1029, 34.9037,13.0
 -0.1422,   854.0, -0.1059, 34.9036,16.0
 -0.1456,   856.0, -0.1092, 34.9038,14.0
 -0.1542,   858.0, -0.1178, 34.9036,20.0
 -0.1624,   860.0, -0.1259, 34.9044,19.0
 -0.1639,   862.0, -0.1273, 34.9043,19.0
 -0.1635,   864.0, -0.1268, 34.9042,14.0
 -0.1720,   866.0, -0.1353, 34.9037,13.0
 -0.1808,   868.0, -0.1441, 34.9037,15.0
 -0.1863,   870.0, -0.1495, 34.9037,23.0
 -0.1944,   872.0, -0.1576, 34.9035,18.0
 -0.2307,   874.0, -0.1941, 34.9033,15.0
 -0.2422,   876.0, -0.2056, 34.9030,17.0
 -0.2468,   878.0, -0.2101, 34.9032,17.0
 -0.2511,   880.0, -0.2143, 34.9029,17.0
 -0.2571,   882.0, -0.2203, 34.9031,18.0
 -0.2715,   884.0, -0.2347, 34.9030,17.0
 -0.2834,   886.0, -0.2466, 34.9028,23.0
 -0.2966,   888.0, -0.2598, 34.9027,23.0
 -0.3086,   890.0, -0.2718, 34.9027,12.0
 -0.3158,   892.0, -0.2789, 34.9024,15.0
