CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/199-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226705
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/199-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226705
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 199
CASTNO = 1
DATE = 19990912
TIME = 1855
LATITUDE = 76.1815
LONGITUDE = 15.4965
DEPTH = 350.6
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  4.0776,   194.0,  4.0914, 35.0426,18.0
  4.0850,   196.0,  4.0990, 35.0435,22.0
  4.0704,   198.0,  4.0845, 35.0451,12.0
  4.0135,   200.0,  4.0277, 35.0388,13.0
  3.8912,   202.0,  3.9052, 35.0229,14.0
  3.8338,   204.0,  3.8479, 35.0204,19.0
  3.7331,   206.0,  3.7472, 35.0087,18.0
  3.6477,   208.0,  3.6618, 35.0003,16.0
  3.4700,   210.0,  3.4839, 34.9833,19.0
  3.4606,   212.0,  3.4746, 34.9834,15.0
  3.5134,   214.0,  3.5276, 35.0004,18.0
  3.5208,   216.0,  3.5352, 35.0076,14.0
  3.6101,   218.0,  3.6249, 35.0260,15.0
  3.5904,   220.0,  3.6053, 35.0246,11.0
  3.5600,   222.0,  3.5750, 35.0211,11.0
  3.4190,   224.0,  3.4338, 35.0055,16.0
  3.2798,   226.0,  3.2945, 34.9891,15.0
  3.0471,   228.0,  3.0614, 34.9685,17.0
  2.9121,   230.0,  2.9264, 34.9560,15.0
  2.7612,   232.0,  2.7753, 34.9404,12.0
  2.6198,   234.0,  2.6337, 34.9326,16.0
  2.5789,   236.0,  2.5929, 34.9342,18.0
  2.5776,   238.0,  2.5917, 34.9365,13.0
  2.5283,   240.0,  2.5424, 34.9337,13.0
  2.5585,   242.0,  2.5728, 34.9424,13.0
  2.6181,   244.0,  2.6326, 34.9505,21.0
  2.6426,   246.0,  2.6573, 34.9540,20.0
  2.5472,   248.0,  2.5619, 34.9462,17.0
  2.5205,   250.0,  2.5352, 34.9450,13.0
  2.4593,   252.0,  2.4740, 34.9404,13.0
  2.3802,   254.0,  2.3949, 34.9364,16.0
  2.3168,   256.0,  2.3315, 34.9336,16.0
  2.3341,   258.0,  2.3490, 34.9403,16.0
  2.2945,   260.0,  2.3094, 34.9397,13.0
  2.2407,   262.0,  2.2555, 34.9356,15.0
  2.1014,   264.0,  2.1161, 34.9295,20.0
  2.1802,   266.0,  2.1952, 34.9416,14.0
  2.2236,   268.0,  2.2388, 34.9524,15.0
  2.1815,   270.0,  2.1967, 34.9496,12.0
  2.1525,   272.0,  2.1678, 34.9521,15.0
  2.0840,   274.0,  2.0992, 34.9465,12.0
  2.0331,   276.0,  2.0483, 34.9434,13.0
  2.0740,   278.0,  2.0895, 34.9587,13.0
  2.0693,   280.0,  2.0849, 34.9593,16.0
  2.0546,   282.0,  2.0702, 34.9585,15.0
  1.9743,   284.0,  1.9899, 34.9548,20.0
  1.8495,   286.0,  1.8648, 34.9479,19.0
  1.7378,   288.0,  1.7530, 34.9427,14.0
  1.5883,   290.0,  1.6033, 34.9325,16.0
  1.5458,   292.0,  1.5608, 34.9350,16.0
  1.5108,   294.0,  1.5258, 34.9351,17.0
  1.5013,   296.0,  1.5164, 34.9391,16.0
  1.3793,   298.0,  1.3942, 34.9397,16.0
  0.9513,   300.0,  0.9652, 34.9323,22.0
  0.4945,   302.0,  0.5074, 34.9199,15.0
  0.3518,   304.0,  0.3644, 34.9188,12.0
  0.0757,   306.0,  0.0877, 34.9055,14.0
 -0.2293,   308.0, -0.2181, 34.8982,17.0
 -0.2744,   310.0, -0.2632, 34.9016,11.0
 -0.2668,   312.0, -0.2555, 34.9037,15.0
 -0.2751,   314.0, -0.2637, 34.9055,16.0
 -0.2765,   316.0, -0.2651, 34.9080,13.0
 -0.2833,   318.0, -0.2718, 34.9084,13.0
 -0.2935,   320.0, -0.2820, 34.9091,12.0
 -0.2923,   322.0, -0.2807, 34.9099,13.0
 -0.2908,   324.0, -0.2791, 34.9105,15.0
 -0.2840,   326.0, -0.2722, 34.9116,16.0
 -0.2762,   328.0, -0.2643, 34.9122,17.0
 -0.2734,   330.0, -0.2614, 34.9124,15.0
 -0.2754,   332.0, -0.2633, 34.9123,16.0
 -0.2866,   334.0, -0.2745, 34.9113,15.0
 -0.2837,   336.0, -0.2715, 34.9111,17.0
 -0.2836,   338.0, -0.2713, 34.9111,13.0
 -0.2777,   340.0, -0.2653, 34.9111,18.0
 -0.2846,   342.0, -0.2722, 34.9097,19.0
 -0.2955,   344.0, -0.2830, 34.9090,22.0
 -0.3018,   346.0, -0.2892, 34.9088,22.0
 -0.3002,   348.0, -0.2876, 34.9088,21.0
 -0.3031,   350.0, -0.2904, 34.9087,25.0
 -0.3023,   352.0, -0.2895, 34.9084,18.0
 -0.3027,   354.0, -0.2898, 34.9086,21.0
END_DATA
