CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/227-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226725
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/227-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226725
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 227
CASTNO = 1
DATE = 19990917
TIME = 0956
LATITUDE = 78.944
LONGITUDE = 0.7298
DEPTH = 2505.1
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  1.1351,   504.0,  1.1602, 34.9210,13.0
  1.1153,   506.0,  1.1405, 34.9197,15.0
  1.0991,   508.0,  1.1243, 34.9188,14.0
  1.0708,   510.0,  1.0960, 34.9169,12.0
  1.0313,   512.0,  1.0564, 34.9141,14.0
  0.9992,   514.0,  1.0242, 34.9117,15.0
  0.9868,   516.0,  1.0119, 34.9108,13.0
  0.9507,   518.0,  0.9758, 34.9085,18.0
  0.9361,   520.0,  0.9612, 34.9073,12.0
  0.9023,   522.0,  0.9274, 34.9047,14.0
  0.8881,   524.0,  0.9132, 34.9040,15.0
  0.8837,   526.0,  0.9089, 34.9043,16.0
  0.8828,   528.0,  0.9081, 34.9043,14.0
  0.8761,   530.0,  0.9015, 34.9043,18.0
  0.8769,   532.0,  0.9024, 34.9045,18.0
  0.8545,   534.0,  0.8800, 34.9028,15.0
  0.8328,   536.0,  0.8583, 34.9010,21.0
  0.8050,   538.0,  0.8305, 34.8991,20.0
  0.7937,   540.0,  0.8193, 34.8987,16.0
  0.7806,   542.0,  0.8062, 34.8995,16.0
  0.7876,   544.0,  0.8133, 34.9002,19.0
  0.7871,   546.0,  0.8129, 34.9004,16.0
  0.7527,   548.0,  0.7785, 34.8979,18.0
  0.7335,   550.0,  0.7593, 34.8969,16.0
  0.7580,   552.0,  0.7840, 34.9003,15.0
  0.7605,   554.0,  0.7866, 34.9022,17.0
  0.7921,   556.0,  0.8185, 34.9051,17.0
  0.7423,   558.0,  0.7686, 34.9014,12.0
  0.7159,   560.0,  0.7422, 34.8991,14.0
  0.7056,   562.0,  0.7319, 34.8985,16.0
  0.7371,   564.0,  0.7637, 34.9030,13.0
  0.7691,   566.0,  0.7959, 34.9075,13.0
  0.7763,   568.0,  0.8033, 34.9085,17.0
  0.7731,   570.0,  0.8001, 34.9084,18.0
  0.7692,   572.0,  0.7963, 34.9084,14.0
  0.7299,   574.0,  0.7570, 34.9051,17.0
  0.7217,   576.0,  0.7488, 34.9051,17.0
  0.7187,   578.0,  0.7459, 34.9049,15.0
  0.7211,   580.0,  0.7484, 34.9057,13.0
  0.7195,   582.0,  0.7469, 34.9057,13.0
  0.7086,   584.0,  0.7361, 34.9050,15.0
  0.7068,   586.0,  0.7344, 34.9061,15.0
  0.7162,   588.0,  0.7439, 34.9087,13.0
  0.7291,   590.0,  0.7570, 34.9098,10.0
  0.7291,   592.0,  0.7571, 34.9102,16.0
  0.7271,   594.0,  0.7552, 34.9099,20.0
  0.7404,   596.0,  0.7687, 34.9120,10.0
  0.7646,   598.0,  0.7931, 34.9153,15.0
  0.7671,   600.0,  0.7957, 34.9155,20.0
  0.7324,   602.0,  0.7610, 34.9130,17.0
  0.7157,   604.0,  0.7443, 34.9119,13.0
  0.6991,   606.0,  0.7277, 34.9106,18.0
  0.6919,   608.0,  0.7206, 34.9103,15.0
  0.6756,   610.0,  0.7043, 34.9089,13.0
  0.6618,   612.0,  0.6905, 34.9087,15.0
  0.6679,   614.0,  0.6968, 34.9092,13.0
  0.6489,   616.0,  0.6778, 34.9081,14.0
  0.6356,   618.0,  0.6645, 34.9074,11.0
  0.6292,   620.0,  0.6582, 34.9085,15.0
  0.6342,   622.0,  0.6633, 34.9092,14.0
  0.6200,   624.0,  0.6491, 34.9082,14.0
  0.6035,   626.0,  0.6326, 34.9071,16.0
  0.5897,   628.0,  0.6188, 34.9065,16.0
  0.5631,   630.0,  0.5922, 34.9044,16.0
  0.5515,   632.0,  0.5806, 34.9043,14.0
  0.5439,   634.0,  0.5731, 34.9039,21.0
  0.5309,   636.0,  0.5601, 34.9030,19.0
  0.5142,   638.0,  0.5435, 34.9024,16.0
  0.4961,   640.0,  0.5254, 34.9018,15.0
  0.4899,   642.0,  0.5192, 34.9018,19.0
  0.4796,   644.0,  0.5090, 34.9022,16.0
  0.4752,   646.0,  0.5047, 34.9021,16.0
  0.4666,   648.0,  0.4961, 34.9020,20.0
  0.4556,   650.0,  0.4852, 34.9012,17.0
  0.4387,   652.0,  0.4683, 34.9006,16.0
  0.4296,   654.0,  0.4593, 34.9007,16.0
  0.4237,   656.0,  0.4534, 34.9005,15.0
  0.4131,   658.0,  0.4429, 34.9002,15.0
  0.4097,   660.0,  0.4396, 34.9000,15.0
  0.4253,   662.0,  0.4553, 34.9023,13.0
  0.4253,   664.0,  0.4554, 34.9026,12.0
  0.4025,   666.0,  0.4326, 34.9011,12.0
  0.3897,   668.0,  0.4199, 34.9006,14.0
  0.3669,   670.0,  0.3970, 34.8989,15.0
  0.3562,   672.0,  0.3864, 34.8991,12.0
  0.3353,   674.0,  0.3655, 34.8978,14.0
  0.3597,   676.0,  0.3901, 34.9014,20.0
  0.3468,   678.0,  0.3772, 34.9008,14.0
  0.3358,   680.0,  0.3663, 34.9005,14.0
  0.3380,   682.0,  0.3686, 34.9017,19.0
  0.3180,   684.0,  0.3486, 34.9007,17.0
  0.3006,   686.0,  0.3312, 34.9002,18.0
  0.3008,   688.0,  0.3315, 34.9000,19.0
  0.2920,   690.0,  0.3228, 34.9005,19.0
  0.2885,   692.0,  0.3193, 34.9007,17.0
  0.2762,   694.0,  0.3071, 34.9005,18.0
  0.2741,   696.0,  0.3051, 34.9012,17.0
  0.2660,   698.0,  0.2970, 34.9005,18.0
  0.2632,   700.0,  0.2943, 34.9005,15.0
  0.2518,   702.0,  0.2829, 34.8997,14.0
  0.2470,   704.0,  0.2782, 34.9000,16.0
  0.2390,   706.0,  0.2703, 34.8999,13.0
  0.2306,   708.0,  0.2619, 34.9002,13.0
  0.2228,   710.0,  0.2542, 34.8998,16.0
  0.2092,   712.0,  0.2406, 34.8992,15.0
  0.2059,   714.0,  0.2373, 34.8991,16.0
  0.1934,   716.0,  0.2248, 34.8988,19.0
  0.1806,   718.0,  0.2121, 34.8980,17.0
  0.1672,   720.0,  0.1987, 34.8972,12.0
  0.1583,   722.0,  0.1898, 34.8984,16.0
  0.1595,   724.0,  0.1911, 34.8986,20.0
  0.1560,   726.0,  0.1877, 34.8989,20.0
  0.1517,   728.0,  0.1835, 34.8988,16.0
  0.1537,   730.0,  0.1856, 34.8995,17.0
  0.1397,   732.0,  0.1716, 34.8985,20.0
  0.1308,   734.0,  0.1628, 34.8982,19.0
  0.1214,   736.0,  0.1534, 34.8985,18.0
  0.1144,   738.0,  0.1465, 34.8981,16.0
  0.1156,   740.0,  0.1478, 34.8989,13.0
  0.1123,   742.0,  0.1446, 34.8993,18.0
  0.1118,   744.0,  0.1442, 34.8992,14.0
  0.1096,   746.0,  0.1421, 34.8991,15.0
  0.0942,   748.0,  0.1267, 34.8988,15.0
  0.0920,   750.0,  0.1246, 34.8987,16.0
  0.0906,   752.0,  0.1232, 34.8992,14.0
  0.0803,   754.0,  0.1130, 34.8985,13.0
  0.0593,   756.0,  0.0920, 34.8966,13.0
  0.0208,   758.0,  0.0533, 34.8942,15.0
  0.0204,   760.0,  0.0530, 34.8939,13.0
  0.0291,   762.0,  0.0619, 34.8949,17.0
  0.0049,   764.0,  0.0376, 34.8938,16.0
 -0.0048,   766.0,  0.0280, 34.8935,13.0
 -0.0098,   768.0,  0.0230, 34.8933,16.0
 -0.0110,   770.0,  0.0219, 34.8935,15.0
 -0.0137,   772.0,  0.0193, 34.8938,15.0
 -0.0082,   774.0,  0.0249, 34.8947,19.0
 -0.0108,   776.0,  0.0224, 34.8945,22.0
 -0.0109,   778.0,  0.0224, 34.8952,13.0
 -0.0185,   780.0,  0.0149, 34.8956,14.0
 -0.0250,   782.0,  0.0084, 34.8955,19.0
 -0.0282,   784.0,  0.0053, 34.8958,21.0
 -0.0318,   786.0,  0.0018, 34.8958,19.0
 -0.0371,   788.0, -0.0034, 34.8954,16.0
 -0.0513,   790.0, -0.0176, 34.8950,16.0
 -0.0533,   792.0, -0.0195, 34.8952,18.0
 -0.0538,   794.0, -0.0199, 34.8951,16.0
 -0.0552,   796.0, -0.0212, 34.8952,15.0
 -0.0543,   798.0, -0.0202, 34.8956,18.0
 -0.0575,   800.0, -0.0234, 34.8955,14.0
 -0.0637,   802.0, -0.0295, 34.8951,14.0
 -0.0655,   804.0, -0.0312, 34.8951,16.0
 -0.0717,   806.0, -0.0374, 34.8951,14.0
 -0.0800,   808.0, -0.0456, 34.8949,14.0
 -0.0826,   810.0, -0.0481, 34.8952,13.0
 -0.0860,   812.0, -0.0514, 34.8949,16.0
 -0.0857,   814.0, -0.0510, 34.8957,16.0
 -0.0890,   816.0, -0.0543, 34.8955,16.0
 -0.0955,   818.0, -0.0607, 34.8951,19.0
 -0.1018,   820.0, -0.0669, 34.8956,16.0
 -0.1050,   822.0, -0.0701, 34.8952,17.0
 -0.1183,   824.0, -0.0834, 34.8944,15.0
 -0.1249,   826.0, -0.0899, 34.8942,19.0
 -0.1260,   828.0, -0.0909, 34.8944,17.0
 -0.1246,   830.0, -0.0894, 34.8951,16.0
 -0.1284,   832.0, -0.0931, 34.8951,13.0
 -0.1388,   834.0, -0.1035, 34.8946,15.0
 -0.1465,   836.0, -0.1111, 34.8947,14.0
 -0.1492,   838.0, -0.1138, 34.8951,13.0
 -0.1560,   840.0, -0.1205, 34.8947,16.0
 -0.1597,   842.0, -0.1241, 34.8945,19.0
 -0.1596,   844.0, -0.1239, 34.8955,13.0
 -0.1653,   846.0, -0.1296, 34.8955,16.0
 -0.1686,   848.0, -0.1328, 34.8954,18.0
 -0.1675,   850.0, -0.1316, 34.8953,17.0
 -0.1689,   852.0, -0.1329, 34.8958,13.0
 -0.1699,   854.0, -0.1338, 34.8958,15.0
 -0.1720,   856.0, -0.1358, 34.8960,14.0
 -0.1746,   858.0, -0.1383, 34.8962,15.0
 -0.1748,   860.0, -0.1384, 34.8964,14.0
 -0.1767,   862.0, -0.1402, 34.8961,18.0
 -0.1803,   864.0, -0.1438, 34.8967,17.0
 -0.1843,   866.0, -0.1477, 34.8965,14.0
 -0.1888,   868.0, -0.1521, 34.8965,14.0
 -0.1919,   870.0, -0.1551, 34.8966,15.0
 -0.1951,   872.0, -0.1583, 34.8964,18.0
 -0.2023,   874.0, -0.1654, 34.8965,16.0
 -0.2090,   876.0, -0.1722, 34.8967,18.0
 -0.2152,   878.0, -0.1783, 34.8971,18.0
 -0.2192,   880.0, -0.1822, 34.8967,20.0
 -0.2216,   882.0, -0.1845, 34.8967,13.0
 -0.2259,   884.0, -0.1888, 34.8971,19.0
