CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/220-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226718
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/220-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226718
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 220
CASTNO = 1
DATE = 19990915
TIME = 2227
LATITUDE = 78.8333
LONGITUDE = 3.1735
DEPTH = 2381.6
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  2.4393,   304.0,  2.4572, 35.0004,13.0
  2.4342,   306.0,  2.4522, 35.0005,14.0
  2.4337,   308.0,  2.4518, 35.0008,13.0
  2.4299,   310.0,  2.4482, 35.0003,16.0
  2.4226,   312.0,  2.4410, 35.0009,16.0
  2.4185,   314.0,  2.4370, 35.0005,16.0
  2.4078,   316.0,  2.4264, 35.0004,13.0
  2.4044,   318.0,  2.4231, 35.0002,15.0
  2.4036,   320.0,  2.4224, 35.0002,13.0
  2.3778,   322.0,  2.3967, 34.9977,17.0
  2.3952,   324.0,  2.4142, 34.9986,18.0
  2.3695,   326.0,  2.3886, 34.9965,14.0
  2.3621,   328.0,  2.3813, 34.9957,16.0
  2.3439,   330.0,  2.3632, 34.9940,15.0
  2.3188,   332.0,  2.3381, 34.9918,16.0
  2.3086,   334.0,  2.3280, 34.9907,16.0
  2.3120,   336.0,  2.3316, 34.9915,13.0
  2.3011,   338.0,  2.3208, 34.9907,13.0
  2.2794,   340.0,  2.2990, 34.9885,16.0
  2.2649,   342.0,  2.2846, 34.9876,17.0
  2.2660,   344.0,  2.2858, 34.9884,17.0
  2.2701,   346.0,  2.2901, 34.9889,15.0
  2.2567,   348.0,  2.2768, 34.9882,16.0
  2.2065,   350.0,  2.2265, 34.9836,17.0
  2.1959,   352.0,  2.2160, 34.9826,17.0
  2.1970,   354.0,  2.2173, 34.9848,16.0
  2.2049,   356.0,  2.2253, 34.9870,13.0
  2.2210,   358.0,  2.2416, 34.9893,19.0
  2.2202,   360.0,  2.2409, 34.9893,14.0
  2.2170,   362.0,  2.2378, 34.9898,16.0
  2.1961,   364.0,  2.2170, 34.9882,16.0
  2.1824,   366.0,  2.2033, 34.9873,13.0
  2.1707,   368.0,  2.1917, 34.9864,15.0
  2.1630,   370.0,  2.1841, 34.9868,12.0
  2.1613,   372.0,  2.1825, 34.9874,19.0
  2.1543,   374.0,  2.1756, 34.9870,16.0
  2.1511,   376.0,  2.1726, 34.9869,16.0
  2.1410,   378.0,  2.1626, 34.9873,13.0
  2.1425,   380.0,  2.1642, 34.9875,16.0
  2.1394,   382.0,  2.1612, 34.9877,19.0
  2.1283,   384.0,  2.1502, 34.9873,19.0
  2.1163,   386.0,  2.1383, 34.9864,17.0
  2.1084,   388.0,  2.1305, 34.9858,17.0
  2.0746,   390.0,  2.0967, 34.9827,18.0
  2.0413,   392.0,  2.0634, 34.9798,18.0
  2.0145,   394.0,  2.0366, 34.9778,19.0
  2.0018,   396.0,  2.0240, 34.9766,19.0
  1.9774,   398.0,  1.9997, 34.9750,15.0
  1.9549,   400.0,  1.9772, 34.9741,18.0
  1.9309,   402.0,  1.9533, 34.9718,16.0
  1.9177,   404.0,  1.9401, 34.9712,19.0
  1.8978,   406.0,  1.9203, 34.9703,16.0
  1.8818,   408.0,  1.9044, 34.9688,17.0
  1.8709,   410.0,  1.8934, 34.9686,15.0
  1.8661,   412.0,  1.8887, 34.9686,14.0
  1.8638,   414.0,  1.8866, 34.9686,13.0
  1.8540,   416.0,  1.8768, 34.9677,12.0
  1.8569,   418.0,  1.8799, 34.9682,14.0
  1.8559,   420.0,  1.8790, 34.9678,18.0
  1.8485,   422.0,  1.8717, 34.9676,14.0
  1.8498,   424.0,  1.8731, 34.9678,14.0
  1.8458,   426.0,  1.8692, 34.9676,16.0
  1.8326,   428.0,  1.8561, 34.9666,19.0
  1.7894,   430.0,  1.8129, 34.9630,17.0
  1.7711,   432.0,  1.7946, 34.9613,14.0
  1.7648,   434.0,  1.7884, 34.9608,18.0
  1.7335,   436.0,  1.7571, 34.9577,20.0
  1.7100,   438.0,  1.7336, 34.9558,16.0
  1.6825,   440.0,  1.7062, 34.9538,14.0
  1.6736,   442.0,  1.6974, 34.9530,19.0
  1.6721,   444.0,  1.6960, 34.9529,17.0
  1.6479,   446.0,  1.6718, 34.9519,20.0
  1.6542,   448.0,  1.6782, 34.9525,18.0
  1.6545,   450.0,  1.6787, 34.9527,18.0
  1.6358,   452.0,  1.6600, 34.9509,13.0
  1.6249,   454.0,  1.6492, 34.9498,15.0
  1.5964,   456.0,  1.6207, 34.9478,17.0
  1.5802,   458.0,  1.6045, 34.9465,14.0
  1.5661,   460.0,  1.5905, 34.9455,13.0
  1.5607,   462.0,  1.5852, 34.9459,17.0
  1.5555,   464.0,  1.5801, 34.9456,16.0
  1.5321,   466.0,  1.5567, 34.9444,17.0
  1.5526,   468.0,  1.5774, 34.9482,16.0
  1.5522,   470.0,  1.5771, 34.9483,15.0
  1.5183,   472.0,  1.5432, 34.9454,19.0
  1.5181,   474.0,  1.5431, 34.9454,20.0
  1.5155,   476.0,  1.5406, 34.9451,18.0
  1.4921,   478.0,  1.5173, 34.9429,16.0
  1.4771,   480.0,  1.5023, 34.9418,18.0
  1.4711,   482.0,  1.4964, 34.9431,20.0
  1.4634,   484.0,  1.4888, 34.9430,17.0
  1.4469,   486.0,  1.4723, 34.9423,17.0
  1.4491,   488.0,  1.4746, 34.9426,21.0
  1.4481,   490.0,  1.4737, 34.9425,16.0
  1.4480,   492.0,  1.4737, 34.9431,13.0
  1.4506,   494.0,  1.4764, 34.9439,16.0
  1.4530,   496.0,  1.4789, 34.9442,15.0
  1.4586,   498.0,  1.4848, 34.9453,16.0
  1.4645,   500.0,  1.4908, 34.9460,17.0
  1.4604,   502.0,  1.4868, 34.9461,16.0
  1.4696,   504.0,  1.4962, 34.9471,14.0
  1.4611,   506.0,  1.4878, 34.9470,13.0
  1.4505,   508.0,  1.4771, 34.9468,18.0
  1.4409,   510.0,  1.4676, 34.9465,17.0
  1.4283,   512.0,  1.4551, 34.9460,17.0
  1.4346,   514.0,  1.4615, 34.9471,16.0
  1.4309,   516.0,  1.4579, 34.9471,15.0
  1.4236,   518.0,  1.4507, 34.9470,14.0
  1.4206,   520.0,  1.4478, 34.9475,18.0
  1.4130,   522.0,  1.4403, 34.9482,13.0
  1.4113,   524.0,  1.4387, 34.9485,17.0
  1.4067,   526.0,  1.4342, 34.9489,16.0
  1.3987,   528.0,  1.4263, 34.9488,14.0
  1.3940,   530.0,  1.4217, 34.9493,15.0
  1.3899,   532.0,  1.4177, 34.9490,19.0
  1.3792,   534.0,  1.4070, 34.9486,19.0
  1.3668,   536.0,  1.3947, 34.9489,14.0
  1.3547,   538.0,  1.3826, 34.9485,20.0
  1.3448,   540.0,  1.3728, 34.9483,17.0
  1.3344,   542.0,  1.3625, 34.9476,22.0
  1.3291,   544.0,  1.3573, 34.9476,14.0
  1.3235,   546.0,  1.3518, 34.9475,15.0
  1.3145,   548.0,  1.3428, 34.9467,19.0
  1.2876,   550.0,  1.3159, 34.9461,17.0
  1.2729,   552.0,  1.3013, 34.9458,14.0
  1.2535,   554.0,  1.2819, 34.9443,15.0
  1.2251,   556.0,  1.2535, 34.9439,17.0
  1.2158,   558.0,  1.2443, 34.9438,15.0
  1.2117,   560.0,  1.2403, 34.9439,13.0
  1.2024,   562.0,  1.2310, 34.9438,16.0
  1.1864,   564.0,  1.2151, 34.9431,17.0
  1.1756,   566.0,  1.2044, 34.9430,15.0
  1.1596,   568.0,  1.1884, 34.9421,17.0
  1.1473,   570.0,  1.1761, 34.9420,18.0
  1.1381,   572.0,  1.1670, 34.9419,16.0
  1.1308,   574.0,  1.1598, 34.9418,14.0
  1.1180,   576.0,  1.1471, 34.9409,13.0
  1.0995,   578.0,  1.1286, 34.9398,17.0
  1.0856,   580.0,  1.1147, 34.9396,16.0
  1.0718,   582.0,  1.1010, 34.9391,14.0
  1.0692,   584.0,  1.0985, 34.9394,19.0
  1.0648,   586.0,  1.0942, 34.9393,19.0
  1.0618,   588.0,  1.0913, 34.9395,14.0
  1.0598,   590.0,  1.0894, 34.9394,13.0
  1.0420,   592.0,  1.0716, 34.9383,17.0
  1.0374,   594.0,  1.0670, 34.9382,20.0
  1.0317,   596.0,  1.0614, 34.9378,16.0
  1.0275,   598.0,  1.0573, 34.9380,14.0
  1.0124,   600.0,  1.0422, 34.9366,15.0
  0.9874,   602.0,  1.0172, 34.9352,18.0
  0.9834,   604.0,  1.0133, 34.9350,14.0
  0.9771,   606.0,  1.0071, 34.9351,16.0
  0.9481,   608.0,  0.9780, 34.9333,14.0
  0.9305,   610.0,  0.9604, 34.9320,15.0
  0.8939,   612.0,  0.9238, 34.9296,17.0
  0.8865,   614.0,  0.9165, 34.9292,14.0
  0.8637,   616.0,  0.8936, 34.9278,12.0
  0.8543,   618.0,  0.8843, 34.9274,14.0
  0.8438,   620.0,  0.8739, 34.9271,17.0
  0.8327,   622.0,  0.8628, 34.9262,19.0
  0.8313,   624.0,  0.8615, 34.9267,16.0
  0.8233,   626.0,  0.8536, 34.9260,18.0
  0.8042,   628.0,  0.8345, 34.9249,19.0
  0.7901,   630.0,  0.8204, 34.9243,13.0
  0.7754,   632.0,  0.8058, 34.9236,17.0
  0.7647,   634.0,  0.7951, 34.9234,21.0
  0.7629,   636.0,  0.7934, 34.9247,17.0
  0.7602,   638.0,  0.7908, 34.9248,17.0
  0.7434,   640.0,  0.7740, 34.9236,16.0
  0.7265,   642.0,  0.7572, 34.9226,18.0
  0.7074,   644.0,  0.7381, 34.9216,15.0
  0.6813,   646.0,  0.7119, 34.9208,15.0
  0.6705,   648.0,  0.7012, 34.9202,16.0
  0.6476,   650.0,  0.6783, 34.9195,13.0
  0.6466,   652.0,  0.6774, 34.9195,18.0
  0.6386,   654.0,  0.6695, 34.9190,18.0
  0.6256,   656.0,  0.6565, 34.9182,15.0
  0.6059,   658.0,  0.6367, 34.9173,14.0
  0.5866,   660.0,  0.6174, 34.9163,18.0
  0.5677,   662.0,  0.5985, 34.9157,16.0
  0.5561,   664.0,  0.5869, 34.9156,15.0
  0.5470,   666.0,  0.5779, 34.9153,18.0
  0.5375,   668.0,  0.5685, 34.9147,14.0
  0.5197,   670.0,  0.5507, 34.9134,19.0
  0.4913,   672.0,  0.5222, 34.9116,17.0
  0.4479,   674.0,  0.4787, 34.9095,14.0
  0.4231,   676.0,  0.4539, 34.9078,17.0
  0.3929,   678.0,  0.4236, 34.9063,21.0
  0.3727,   680.0,  0.4034, 34.9054,19.0
  0.3612,   682.0,  0.3919, 34.9050,14.0
  0.3605,   684.0,  0.3913, 34.9049,15.0
  0.3572,   686.0,  0.3881, 34.9055,18.0
  0.3437,   688.0,  0.3746, 34.9045,19.0
  0.3134,   690.0,  0.3443, 34.9027,19.0
  0.2894,   692.0,  0.3203, 34.9019,21.0
  0.2852,   694.0,  0.3161, 34.9020,15.0
  0.2802,   696.0,  0.3112, 34.9020,18.0
  0.2764,   698.0,  0.3075, 34.9019,15.0
  0.2711,   700.0,  0.3023, 34.9015,15.0
  0.2673,   702.0,  0.2985, 34.9015,14.0
  0.2514,   704.0,  0.2826, 34.9007,19.0
  0.2477,   706.0,  0.2790, 34.9011,19.0
  0.2498,   708.0,  0.2812, 34.9011,15.0
  0.2405,   710.0,  0.2720, 34.9007,15.0
  0.2346,   712.0,  0.2662, 34.9002,14.0
  0.2305,   714.0,  0.2621, 34.9004,20.0
  0.2266,   716.0,  0.2583, 34.9004,17.0
  0.2245,   718.0,  0.2563, 34.9002,17.0
  0.2261,   720.0,  0.2580, 34.9001,18.0
  0.2240,   722.0,  0.2560, 34.9003,20.0
  0.2230,   724.0,  0.2551, 34.9000,19.0
  0.2211,   726.0,  0.2533, 34.9001,17.0
  0.2224,   728.0,  0.2547, 34.9001,20.0
  0.2209,   730.0,  0.2533, 34.9000,19.0
  0.2187,   732.0,  0.2512, 34.8999,17.0
  0.2167,   734.0,  0.2493, 34.9002,21.0
  0.2179,   736.0,  0.2506, 34.8999,11.0
  0.2177,   738.0,  0.2505, 34.9003,19.0
  0.2173,   740.0,  0.2502, 34.8999,19.0
  0.2163,   742.0,  0.2493, 34.9001,19.0
  0.2137,   744.0,  0.2468, 34.8997,14.0
  0.2164,   746.0,  0.2496, 34.9001,10.0
  0.2154,   748.0,  0.2487, 34.9001,17.0
  0.2056,   750.0,  0.2388, 34.8996,14.0
  0.1974,   752.0,  0.2307, 34.8988,18.0
  0.1923,   754.0,  0.2257, 34.8986,17.0
  0.1903,   756.0,  0.2237, 34.8991,15.0
  0.1728,   758.0,  0.2062, 34.8980,14.0
  0.1876,   760.0,  0.2212, 34.8992,17.0
  0.1538,   762.0,  0.1873, 34.8968,15.0
  0.1397,   764.0,  0.1732, 34.8971,16.0
  0.1403,   766.0,  0.1740, 34.8976,16.0
  0.1227,   768.0,  0.1563, 34.8971,17.0
  0.1125,   770.0,  0.1462, 34.8967,16.0
  0.1081,   772.0,  0.1419, 34.8968,21.0
  0.1008,   774.0,  0.1346, 34.8971,18.0
  0.0893,   776.0,  0.1232, 34.8968,15.0
  0.0816,   778.0,  0.1155, 34.8965,20.0
  0.0717,   780.0,  0.1056, 34.8970,19.0
  0.0689,   782.0,  0.1029, 34.8968,18.0
  0.0687,   784.0,  0.1028, 34.8970,17.0
  0.0675,   786.0,  0.1017, 34.8976,17.0
  0.0624,   788.0,  0.0967, 34.8972,17.0
  0.0533,   790.0,  0.0876, 34.8968,19.0
  0.0402,   792.0,  0.0746, 34.8961,17.0
  0.0389,   794.0,  0.0733, 34.8963,14.0
  0.0357,   796.0,  0.0702, 34.8962,16.0
  0.0312,   798.0,  0.0658, 34.8958,18.0
  0.0154,   800.0,  0.0500, 34.8953,18.0
  0.0081,   802.0,  0.0428, 34.8955,15.0
  0.0065,   804.0,  0.0412, 34.8961,15.0
 -0.0017,   806.0,  0.0331, 34.8958,16.0
 -0.0140,   808.0,  0.0208, 34.8963,11.0
 -0.0128,   810.0,  0.0221, 34.8971,14.0
 -0.0154,   812.0,  0.0196, 34.8981,19.0
 -0.0206,   814.0,  0.0145, 34.8976,16.0
 -0.0290,   816.0,  0.0061, 34.8979,14.0
 -0.0369,   818.0, -0.0017, 34.8975,18.0
 -0.0590,   820.0, -0.0239, 34.8968,14.0
 -0.0626,   822.0, -0.0274, 34.8969,17.0
 -0.0657,   824.0, -0.0304, 34.8968,17.0
 -0.0689,   826.0, -0.0335, 34.8966,19.0
 -0.0704,   828.0, -0.0349, 34.8968,17.0
 -0.0849,   830.0, -0.0494, 34.8961,14.0
 -0.0885,   832.0, -0.0530, 34.8959,14.0
 -0.0929,   834.0, -0.0573, 34.8956,16.0
 -0.0991,   836.0, -0.0634, 34.8958,15.0
 -0.1083,   838.0, -0.0726, 34.8954,15.0
 -0.1136,   840.0, -0.0778, 34.8956,15.0
 -0.1141,   842.0, -0.0782, 34.8957,14.0
 -0.1130,   844.0, -0.0770, 34.8957,18.0
 -0.1413,   846.0, -0.1054, 34.8944,17.0
 -0.1460,   848.0, -0.1100, 34.8948,14.0
 -0.1645,   850.0, -0.1286, 34.8939,17.0
 -0.1681,   852.0, -0.1321, 34.8941,14.0
 -0.1686,   854.0, -0.1325, 34.8942,15.0
 -0.1706,   856.0, -0.1344, 34.8944,15.0
 -0.1712,   858.0, -0.1349, 34.8946,15.0
 -0.1712,   860.0, -0.1348, 34.8945,21.0
 -0.1722,   862.0, -0.1357, 34.8945,14.0
 -0.1751,   864.0, -0.1385, 34.8948,20.0
 -0.1857,   866.0, -0.1491, 34.8942,19.0
 -0.2014,   868.0, -0.1648, 34.8942,17.0
 -0.2073,   870.0, -0.1707, 34.8939,17.0
 -0.2131,   872.0, -0.1765, 34.8943,17.0
 -0.2154,   874.0, -0.1787, 34.8941,19.0
 -0.2259,   876.0, -0.1892, 34.8938,18.0
 -0.2433,   878.0, -0.2066, 34.8932,18.0
 -0.2465,   880.0, -0.2097, 34.8936,18.0
 -0.2509,   882.0, -0.2141, 34.8937,16.0
 -0.2756,   884.0, -0.2388, 34.8930,15.0
 -0.2823,   886.0, -0.2455, 34.8928,16.0
 -0.2933,   888.0, -0.2565, 34.8929,19.0
 -0.2934,   890.0, -0.2565, 34.8934,19.0
