CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/212-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226714
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/212-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226714
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 212
CASTNO = 2
DATE = 19990914
TIME = 1436
LATITUDE = 78.8357
LONGITUDE = 6.9157
DEPTH = 1525.0
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  5.0938,    76.0,  5.0997, 35.0813,19.0
  4.9835,    78.0,  4.9895, 35.0811,15.0
  4.8934,    80.0,  4.8996, 35.0791,15.0
  4.8753,    82.0,  4.8816, 35.0788,17.0
  4.8701,    84.0,  4.8766, 35.0792,20.0
  4.8597,    86.0,  4.8663, 35.0791,19.0
  4.8185,    88.0,  4.8252, 35.0758,14.0
  4.7873,    90.0,  4.7941, 35.0762,14.0
  4.7230,    92.0,  4.7299, 35.0774,15.0
  4.7124,    94.0,  4.7195, 35.0794,13.0
  4.6681,    96.0,  4.6753, 35.0766,21.0
  4.6259,    98.0,  4.6332, 35.0734,18.0
  4.5953,   100.0,  4.6028, 35.0702,15.0
  4.4779,   102.0,  4.4854, 35.0573,12.0
  4.3667,   104.0,  4.3742, 35.0485,20.0
  4.3346,   106.0,  4.3422, 35.0474,20.0
  4.3150,   108.0,  4.3228, 35.0524,18.0
  4.2852,   110.0,  4.2931, 35.0550,18.0
  4.2655,   112.0,  4.2735, 35.0587,21.0
  4.1985,   114.0,  4.2066, 35.0524,14.0
  4.1386,   116.0,  4.1468, 35.0487,14.0
  4.1247,   118.0,  4.1331, 35.0481,15.0
  4.0984,   120.0,  4.1069, 35.0459,18.0
  4.0602,   122.0,  4.0688, 35.0436,15.0
  3.9463,   124.0,  3.9549, 35.0356,13.0
  3.9684,   126.0,  3.9772, 35.0421,17.0
  3.9863,   128.0,  3.9953, 35.0450,15.0
  4.0081,   130.0,  4.0172, 35.0499,15.0
  4.0389,   132.0,  4.0482, 35.0551,17.0
  4.0310,   134.0,  4.0405, 35.0585,20.0
  4.0183,   136.0,  4.0279, 35.0589,14.0
  4.0107,   138.0,  4.0204, 35.0584,13.0
  3.9954,   140.0,  4.0053, 35.0566,13.0
  3.8534,   142.0,  3.8632, 35.0450,19.0
  3.8493,   144.0,  3.8592, 35.0479,20.0
  3.8380,   146.0,  3.8480, 35.0479,16.0
  3.8267,   148.0,  3.8369, 35.0473,17.0
  3.8042,   150.0,  3.8145, 35.0475,17.0
  3.8021,   152.0,  3.8125, 35.0474,19.0
  3.8009,   154.0,  3.8115, 35.0476,18.0
  3.7905,   156.0,  3.8012, 35.0488,16.0
  3.7903,   158.0,  3.8011, 35.0506,17.0
  3.7914,   160.0,  3.8024, 35.0518,14.0
  3.7915,   162.0,  3.8026, 35.0523,15.0
  3.7894,   164.0,  3.8006, 35.0521,16.0
  3.7878,   166.0,  3.7992, 35.0527,15.0
  3.7918,   168.0,  3.8033, 35.0537,11.0
  3.7927,   170.0,  3.8044, 35.0546,13.0
  3.7955,   172.0,  3.8073, 35.0550,14.0
  3.7899,   174.0,  3.8018, 35.0555,17.0
  3.7897,   176.0,  3.8018, 35.0561,17.0
  3.7812,   178.0,  3.7934, 35.0578,13.0
  3.7796,   180.0,  3.7920, 35.0586,14.0
  3.7784,   182.0,  3.7909, 35.0598,21.0
  3.7728,   184.0,  3.7854, 35.0604,19.0
  3.7538,   186.0,  3.7665, 35.0605,13.0
  3.7279,   188.0,  3.7408, 35.0596,14.0
  3.7150,   190.0,  3.7280, 35.0587,20.0
  3.7000,   192.0,  3.7131, 35.0579,15.0
  3.6798,   194.0,  3.6930, 35.0574,12.0
  3.6744,   196.0,  3.6877, 35.0573,24.0
  3.6701,   198.0,  3.6836, 35.0576,13.0
  3.6609,   200.0,  3.6745, 35.0572,12.0
  3.6476,   202.0,  3.6613, 35.0560,15.0
  3.6415,   204.0,  3.6554, 35.0562,24.0
  3.6400,   206.0,  3.6540, 35.0560,19.0
  3.6284,   208.0,  3.6425, 35.0551,14.0
  3.6045,   210.0,  3.6187, 35.0547,15.0
  3.5730,   212.0,  3.5873, 35.0523,19.0
  3.5532,   214.0,  3.5676, 35.0518,20.0
  3.5267,   216.0,  3.5411, 35.0499,15.0
  3.5077,   218.0,  3.5222, 35.0490,14.0
  3.4842,   220.0,  3.4988, 35.0481,20.0
  3.4781,   222.0,  3.4929, 35.0480,13.0
  3.4711,   224.0,  3.4860, 35.0480,15.0
  3.4605,   226.0,  3.4755, 35.0472,19.0
  3.4399,   228.0,  3.4550, 35.0464,15.0
  3.4269,   230.0,  3.4421, 35.0459,14.0
  3.4164,   232.0,  3.4317, 35.0454,22.0
  3.4125,   234.0,  3.4280, 35.0451,21.0
  3.4067,   236.0,  3.4223, 35.0450,13.0
  3.3686,   238.0,  3.3843, 35.0444,13.0
  3.3620,   240.0,  3.3778, 35.0442,18.0
  3.3634,   242.0,  3.3793, 35.0450,22.0
  3.3681,   244.0,  3.3842, 35.0459,15.0
  3.3668,   246.0,  3.3830, 35.0462,15.0
  3.3338,   248.0,  3.3501, 35.0448,16.0
  3.3281,   250.0,  3.3445, 35.0450,13.0
  3.3244,   252.0,  3.3409, 35.0453,16.0
  3.3184,   254.0,  3.3351, 35.0451,16.0
  3.3008,   256.0,  3.3176, 35.0444,11.0
  3.2873,   258.0,  3.3042, 35.0437,13.0
  3.2739,   260.0,  3.2909, 35.0433,14.0
  3.2626,   262.0,  3.2797, 35.0425,16.0
  3.2442,   264.0,  3.2614, 35.0405,15.0
  3.2122,   266.0,  3.2295, 35.0377,17.0
  3.1851,   268.0,  3.2025, 35.0360,15.0
  3.1801,   270.0,  3.1976, 35.0362,16.0
  3.1586,   272.0,  3.1762, 35.0350,14.0
  3.1422,   274.0,  3.1599, 35.0352,17.0
  3.1403,   276.0,  3.1581, 35.0362,14.0
  3.1303,   278.0,  3.1482, 35.0365,20.0
  3.1209,   280.0,  3.1388, 35.0367,17.0
  3.1040,   282.0,  3.1220, 35.0358,16.0
  3.0950,   284.0,  3.1131, 35.0351,19.0
  3.0839,   286.0,  3.1022, 35.0362,12.0
  3.0811,   288.0,  3.0995, 35.0369,17.0
  3.0692,   290.0,  3.0877, 35.0369,24.0
  3.0628,   292.0,  3.0814, 35.0369,19.0
  3.0604,   294.0,  3.0791, 35.0371,16.0
  3.0574,   296.0,  3.0763, 35.0370,13.0
  3.0519,   298.0,  3.0709, 35.0371,20.0
  3.0461,   300.0,  3.0652, 35.0369,17.0
  3.0379,   302.0,  3.0571, 35.0368,18.0
  3.0331,   304.0,  3.0524, 35.0368,19.0
  3.0108,   306.0,  3.0302, 35.0357,17.0
  3.0050,   308.0,  3.0245, 35.0356,12.0
  2.9985,   310.0,  3.0182, 35.0355,14.0
  2.9956,   312.0,  3.0154, 35.0353,22.0
  2.9914,   314.0,  3.0113, 35.0353,11.0
  2.9809,   316.0,  3.0009, 35.0350,10.0
  2.9638,   318.0,  2.9839, 35.0336,16.0
  2.9464,   320.0,  2.9666, 35.0329,16.0
  2.9376,   322.0,  2.9579, 35.0327,12.0
  2.9313,   324.0,  2.9517, 35.0326,18.0
  2.9288,   326.0,  2.9494, 35.0324,17.0
  2.9269,   328.0,  2.9476, 35.0322,16.0
  2.9137,   330.0,  2.9345, 35.0319,20.0
  2.9120,   332.0,  2.9329, 35.0326,16.0
  2.9085,   334.0,  2.9295, 35.0327,14.0
  2.9072,   336.0,  2.9284, 35.0332,16.0
  2.8996,   338.0,  2.9209, 35.0331,13.0
  2.8887,   340.0,  2.9101, 35.0326,15.0
  2.8844,   342.0,  2.9059, 35.0327,18.0
  2.8828,   344.0,  2.9044, 35.0330,16.0
  2.8801,   346.0,  2.9019, 35.0336,16.0
  2.8576,   348.0,  2.8794, 35.0317,16.0
  2.8537,   350.0,  2.8756, 35.0321,17.0
  2.8503,   352.0,  2.8724, 35.0318,14.0
  2.8491,   354.0,  2.8713, 35.0323,18.0
  2.8535,   356.0,  2.8758, 35.0335,20.0
  2.8526,   358.0,  2.8751, 35.0337,19.0
  2.8492,   360.0,  2.8718, 35.0334,17.0
  2.8474,   362.0,  2.8701, 35.0335,14.0
  2.8404,   364.0,  2.8632, 35.0333,11.0
  2.8306,   366.0,  2.8535, 35.0337,17.0
  2.8249,   368.0,  2.8480, 35.0333,18.0
  2.8193,   370.0,  2.8425, 35.0330,15.0
  2.8123,   372.0,  2.8356, 35.0337,16.0
  2.8134,   374.0,  2.8368, 35.0344,12.0
  2.8067,   376.0,  2.8302, 35.0336,17.0
  2.7992,   378.0,  2.8228, 35.0334,21.0
  2.7970,   380.0,  2.8208, 35.0339,15.0
  2.7951,   382.0,  2.8190, 35.0345,17.0
  2.7982,   384.0,  2.8222, 35.0347,15.0
  2.7873,   386.0,  2.8114, 35.0338,20.0
  2.7785,   388.0,  2.8027, 35.0340,18.0
  2.7882,   390.0,  2.8126, 35.0355,19.0
  2.7753,   392.0,  2.7998, 35.0341,20.0
  2.7639,   394.0,  2.7885, 35.0336,17.0
  2.7657,   396.0,  2.7904, 35.0344,21.0
  2.7568,   398.0,  2.7816, 35.0337,17.0
  2.7523,   400.0,  2.7773, 35.0337,14.0
  2.7550,   402.0,  2.7801, 35.0339,17.0
  2.7478,   404.0,  2.7730, 35.0336,18.0
  2.7165,   406.0,  2.7417, 35.0298,17.0
  2.7066,   408.0,  2.7318, 35.0291,15.0
  2.6813,   410.0,  2.7066, 35.0267,14.0
  2.6677,   412.0,  2.6931, 35.0263,15.0
  2.6608,   414.0,  2.6863, 35.0262,15.0
  2.6587,   416.0,  2.6843, 35.0262,13.0
  2.6463,   418.0,  2.6720, 35.0248,21.0
  2.6313,   420.0,  2.6571, 35.0236,15.0
  2.5970,   422.0,  2.6228, 35.0206,16.0
  2.5907,   424.0,  2.6166, 35.0205,15.0
  2.5689,   426.0,  2.5949, 35.0185,19.0
  2.5518,   428.0,  2.5778, 35.0177,16.0
  2.5387,   430.0,  2.5648, 35.0169,19.0
  2.5338,   432.0,  2.5600, 35.0171,18.0
  2.5349,   434.0,  2.5613, 35.0174,17.0
  2.5383,   436.0,  2.5648, 35.0185,16.0
  2.5110,   438.0,  2.5376, 35.0161,18.0
  2.4913,   440.0,  2.5179, 35.0139,19.0
  2.4701,   442.0,  2.4968, 35.0123,27.0
  2.4710,   444.0,  2.4978, 35.0127,18.0
  2.4585,   446.0,  2.4854, 35.0117,16.0
  2.4608,   448.0,  2.4878, 35.0140,19.0
  2.4603,   450.0,  2.4875, 35.0142,15.0
  2.4480,   452.0,  2.4752, 35.0134,17.0
  2.4378,   454.0,  2.4651, 35.0137,20.0
  2.4350,   456.0,  2.4625, 35.0135,16.0
  2.4323,   458.0,  2.4599, 35.0135,17.0
  2.4325,   460.0,  2.4602, 35.0144,13.0
  2.4227,   462.0,  2.4505, 35.0146,16.0
  2.4195,   464.0,  2.4474, 35.0144,16.0
  2.4109,   466.0,  2.4389, 35.0142,13.0
  2.3944,   468.0,  2.4225, 35.0131,13.0
  2.3947,   470.0,  2.4229, 35.0140,19.0
  2.3932,   472.0,  2.4215, 35.0143,17.0
  2.3796,   474.0,  2.4080, 35.0136,17.0
  2.3712,   476.0,  2.3997, 35.0127,15.0
  2.3681,   478.0,  2.3967, 35.0124,18.0
  2.3599,   480.0,  2.3886, 35.0118,22.0
  2.3489,   482.0,  2.3777, 35.0104,19.0
  2.3262,   484.0,  2.3551, 35.0082,19.0
  2.3132,   486.0,  2.3421, 35.0075,17.0
  2.3023,   488.0,  2.3313, 35.0066,18.0
  2.2912,   490.0,  2.3202, 35.0052,18.0
  2.2531,   492.0,  2.2821, 35.0020,18.0
  2.2377,   494.0,  2.2668, 35.0008,15.0
  2.2225,   496.0,  2.2516, 34.9999,14.0
  2.2117,   498.0,  2.2409, 34.9989,19.0
  2.1911,   500.0,  2.2203, 34.9972,17.0
  2.1663,   502.0,  2.1956, 34.9948,15.0
  2.1247,   504.0,  2.1539, 34.9906,15.0
  2.1034,   506.0,  2.1327, 34.9896,17.0
  2.0667,   508.0,  2.0960, 34.9859,15.0
  2.0279,   510.0,  2.0571, 34.9841,16.0
  2.0072,   512.0,  2.0365, 34.9828,17.0
  1.9670,   514.0,  1.9962, 34.9790,14.0
  1.9289,   516.0,  1.9581, 34.9758,16.0
  1.9212,   518.0,  1.9505, 34.9761,15.0
  1.8993,   520.0,  1.9286, 34.9745,21.0
  1.8736,   522.0,  1.9028, 34.9721,17.0
  1.8277,   524.0,  1.8569, 34.9680,17.0
  1.7664,   526.0,  1.7955, 34.9642,16.0
  1.7503,   528.0,  1.7794, 34.9633,15.0
  1.7323,   530.0,  1.7614, 34.9620,18.0
  1.6896,   532.0,  1.7187, 34.9588,16.0
  1.6765,   534.0,  1.7057, 34.9582,17.0
  1.6629,   536.0,  1.6921, 34.9572,19.0
  1.6445,   538.0,  1.6738, 34.9565,21.0
  1.6360,   540.0,  1.6653, 34.9557,19.0
  1.6151,   542.0,  1.6445, 34.9540,17.0
  1.5918,   544.0,  1.6212, 34.9524,15.0
  1.5653,   546.0,  1.5947, 34.9511,20.0
  1.5521,   548.0,  1.5816, 34.9500,18.0
  1.5214,   550.0,  1.5508, 34.9478,11.0
  1.4820,   552.0,  1.5114, 34.9449,16.0
  1.4468,   554.0,  1.4760, 34.9425,15.0
  1.4159,   556.0,  1.4451, 34.9408,22.0
  1.4025,   558.0,  1.4318, 34.9404,15.0
  1.3775,   560.0,  1.4068, 34.9381,13.0
  1.3578,   562.0,  1.3871, 34.9376,14.0
  1.3143,   564.0,  1.3435, 34.9341,19.0
  1.2910,   566.0,  1.3202, 34.9333,19.0
  1.2796,   568.0,  1.3089, 34.9329,19.0
  1.2718,   570.0,  1.3012, 34.9330,19.0
  1.2421,   572.0,  1.2715, 34.9305,22.0
  1.1608,   574.0,  1.1899, 34.9260,14.0
  1.1202,   576.0,  1.1492, 34.9232,15.0
  1.0522,   578.0,  1.0810, 34.9196,20.0
  1.0086,   580.0,  1.0373, 34.9167,17.0
  0.9939,   582.0,  1.0226, 34.9164,14.0
  0.9824,   584.0,  1.0112, 34.9161,15.0
  0.9122,   586.0,  0.9407, 34.9126,15.0
  0.9068,   588.0,  0.9354, 34.9126,17.0
  0.8899,   590.0,  0.9185, 34.9116,20.0
  0.8655,   592.0,  0.8941, 34.9103,18.0
  0.8404,   594.0,  0.8690, 34.9088,16.0
  0.8164,   596.0,  0.8450, 34.9076,13.0
  0.7836,   598.0,  0.8122, 34.9057,15.0
  0.7417,   600.0,  0.7702, 34.9037,20.0
  0.7074,   602.0,  0.7358, 34.9024,13.0
  0.6985,   604.0,  0.7270, 34.9024,17.0
  0.6917,   606.0,  0.7203, 34.9021,15.0
  0.6725,   608.0,  0.7011, 34.9012,17.0
  0.6404,   610.0,  0.6689, 34.8992,19.0
  0.5993,   612.0,  0.6276, 34.8968,14.0
  0.5762,   614.0,  0.6045, 34.8962,15.0
  0.5670,   616.0,  0.5954, 34.8969,13.0
  0.5635,   618.0,  0.5920, 34.8970,14.0
  0.5411,   620.0,  0.5696, 34.8953,25.0
  0.5200,   622.0,  0.5485, 34.8938,13.0
  0.4728,   624.0,  0.5011, 34.8903,17.0
  0.4442,   626.0,  0.4725, 34.8887,19.0
  0.4334,   628.0,  0.4617, 34.8884,17.0
  0.4447,   630.0,  0.4732, 34.8908,20.0
  0.4167,   632.0,  0.4451, 34.8893,16.0
  0.4104,   634.0,  0.4389, 34.8888,21.0
  0.4062,   636.0,  0.4348, 34.8885,15.0
  0.3566,   638.0,  0.3850, 34.8842,19.0
  0.2938,   640.0,  0.3220, 34.8794,17.0
  0.2680,   642.0,  0.2962, 34.8773,16.0
  0.2746,   644.0,  0.3029, 34.8785,20.0
  0.2758,   646.0,  0.3042, 34.8790,15.0
  0.2943,   648.0,  0.3229, 34.8812,14.0
  0.2638,   650.0,  0.2924, 34.8800,14.0
  0.2420,   652.0,  0.2706, 34.8781,17.0
  0.2437,   654.0,  0.2724, 34.8795,14.0
  0.2452,   656.0,  0.2740, 34.8819,15.0
  0.2413,   658.0,  0.2702, 34.8821,15.0
  0.2376,   660.0,  0.2665, 34.8821,16.0
  0.2319,   662.0,  0.2609, 34.8827,18.0
  0.2340,   664.0,  0.2631, 34.8833,20.0
  0.2211,   666.0,  0.2502, 34.8820,14.0
  0.2128,   668.0,  0.2420, 34.8823,13.0
  0.2078,   670.0,  0.2370, 34.8823,17.0
  0.1839,   672.0,  0.2130, 34.8808,17.0
  0.1785,   674.0,  0.2077, 34.8808,17.0
  0.1763,   676.0,  0.2056, 34.8805,15.0
  0.1749,   678.0,  0.2043, 34.8810,19.0
  0.1693,   680.0,  0.1988, 34.8806,18.0
  0.1632,   682.0,  0.1927, 34.8808,17.0
  0.1574,   684.0,  0.1870, 34.8804,17.0
  0.1403,   686.0,  0.1699, 34.8795,18.0
  0.1084,   688.0,  0.1379, 34.8786,17.0
  0.0945,   690.0,  0.1241, 34.8789,15.0
  0.0922,   692.0,  0.1218, 34.8787,14.0
  0.0865,   694.0,  0.1162, 34.8788,18.0
  0.0794,   696.0,  0.1092, 34.8791,19.0
  0.0725,   698.0,  0.1023, 34.8802,14.0
  0.0705,   700.0,  0.1004, 34.8814,11.0
  0.0721,   702.0,  0.1021, 34.8821,20.0
  0.0845,   704.0,  0.1147, 34.8849,18.0
  0.1517,   706.0,  0.1824, 34.8933,17.0
  0.1671,   708.0,  0.1980, 34.8945,12.0
  0.1633,   710.0,  0.1942, 34.8940,19.0
  0.1644,   712.0,  0.1955, 34.8940,19.0
  0.1620,   714.0,  0.1931, 34.8944,17.0
  0.1553,   716.0,  0.1865, 34.8939,18.0
  0.1535,   718.0,  0.1848, 34.8939,18.0
  0.1356,   720.0,  0.1669, 34.8930,15.0
  0.1156,   722.0,  0.1469, 34.8918,19.0
  0.1218,   724.0,  0.1532, 34.8932,22.0
  0.0915,   726.0,  0.1228, 34.8918,15.0
  0.0906,   728.0,  0.1220, 34.8922,15.0
  0.0850,   730.0,  0.1165, 34.8919,18.0
  0.0637,   732.0,  0.0952, 34.8908,20.0
  0.0439,   734.0,  0.0754, 34.8905,17.0
  0.0626,   736.0,  0.0943, 34.8932,18.0
  0.0616,   738.0,  0.0934, 34.8944,19.0
  0.0630,   740.0,  0.0949, 34.8952,14.0
  0.0361,   742.0,  0.0679, 34.8940,12.0
  0.0331,   744.0,  0.0650, 34.8939,18.0
  0.0316,   746.0,  0.0636, 34.8939,18.0
  0.0387,   748.0,  0.0708, 34.8950,12.0
  0.0458,   750.0,  0.0781, 34.8962,15.0
  0.0863,   752.0,  0.1189, 34.9021,16.0
  0.1110,   754.0,  0.1439, 34.9052,19.0
  0.1240,   756.0,  0.1571, 34.9072,15.0
  0.1234,   758.0,  0.1566, 34.9075,17.0
  0.1172,   760.0,  0.1504, 34.9077,17.0
  0.1120,   762.0,  0.1453, 34.9075,17.0
  0.1083,   764.0,  0.1417, 34.9075,15.0
  0.0899,   766.0,  0.1233, 34.9059,15.0
  0.0715,   768.0,  0.1048, 34.9060,19.0
  0.0638,   770.0,  0.0972, 34.9056,20.0
  0.0602,   772.0,  0.0937, 34.9054,20.0
  0.0417,   774.0,  0.0752, 34.9046,16.0
  0.0171,   776.0,  0.0505, 34.9032,12.0
 -0.0118,   778.0,  0.0215, 34.9016,20.0
 -0.0151,   780.0,  0.0183, 34.9024,15.0
 -0.0224,   782.0,  0.0111, 34.9025,18.0
 -0.0306,   784.0,  0.0029, 34.9023,18.0
 -0.0439,   786.0, -0.0104, 34.9017,19.0
 -0.0589,   788.0, -0.0254, 34.9005,18.0
 -0.0746,   790.0, -0.0411, 34.8997,15.0
 -0.1018,   792.0, -0.0683, 34.8980,17.0
 -0.1172,   794.0, -0.0837, 34.8972,16.0
 -0.1248,   796.0, -0.0913, 34.8968,14.0
 -0.1412,   798.0, -0.1077, 34.8957,15.0
 -0.1472,   800.0, -0.1136, 34.8951,15.0
 -0.1560,   802.0, -0.1224, 34.8954,19.0
 -0.1668,   804.0, -0.1332, 34.8951,18.0
 -0.1745,   806.0, -0.1408, 34.8948,18.0
 -0.1850,   808.0, -0.1513, 34.8943,17.0
 -0.1907,   810.0, -0.1569, 34.8944,13.0
 -0.1925,   812.0, -0.1586, 34.8941,13.0
 -0.2041,   814.0, -0.1702, 34.8942,16.0
 -0.2075,   816.0, -0.1735, 34.8940,21.0
 -0.2130,   818.0, -0.1791, 34.8937,16.0
 -0.2208,   820.0, -0.1868, 34.8937,17.0
 -0.2213,   822.0, -0.1872, 34.8940,16.0
 -0.2288,   824.0, -0.1947, 34.8932,17.0
 -0.2406,   826.0, -0.2065, 34.8928,18.0
 -0.2484,   828.0, -0.2142, 34.8929,17.0
 -0.2535,   830.0, -0.2193, 34.8931,13.0
 -0.2563,   832.0, -0.2220, 34.8930,13.0
 -0.2616,   834.0, -0.2272, 34.8930,16.0
 -0.2682,   836.0, -0.2338, 34.8931,18.0
 -0.2693,   838.0, -0.2348, 34.8932,14.0
 -0.2778,   840.0, -0.2432, 34.8930,14.0
 -0.2812,   842.0, -0.2466, 34.8927,21.0
 -0.2828,   844.0, -0.2481, 34.8928,16.0
 -0.2868,   846.0, -0.2520, 34.8925,15.0
 -0.2874,   848.0, -0.2525, 34.8933,14.0
 -0.2795,   850.0, -0.2444, 34.8944,15.0
 -0.2862,   852.0, -0.2511, 34.8945,12.0
 -0.2703,   854.0, -0.2350, 34.8954,11.0
 -0.3079,   856.0, -0.2727, 34.8932,19.0
 -0.2864,   858.0, -0.2510, 34.8954,18.0
 -0.2879,   860.0, -0.2524, 34.8970,16.0
 -0.2746,   862.0, -0.2389, 34.8976,16.0
 -0.3133,   864.0, -0.2778, 34.8951,21.0
 -0.3210,   866.0, -0.2854, 34.8946,20.0
 -0.3273,   868.0, -0.2917, 34.8942,15.0
 -0.3283,   870.0, -0.2926, 34.8942,17.0
 -0.3237,   872.0, -0.2879, 34.8950,17.0
 -0.3182,   874.0, -0.2822, 34.8960,25.0
 -0.3212,   876.0, -0.2852, 34.8959,17.0
 -0.3207,   878.0, -0.2845, 34.8964,16.0
 -0.2986,   880.0, -0.2622, 34.8993,17.0
 -0.2617,   882.0, -0.2249, 34.9043,21.0
 -0.2545,   884.0, -0.2176, 34.9055,17.0
 -0.2543,   886.0, -0.2173, 34.9054,17.0
