CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/214-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226716
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/214-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226716
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 214
CASTNO = 1
DATE = 19990914
TIME = 2134
LATITUDE = 78.8333
LONGITUDE = 6.0415
DEPTH = 2405.1
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  0.2693,   626.0,  0.2967, 34.8779,20.0
  0.2640,   628.0,  0.2915, 34.8775,17.0
  0.2528,   630.0,  0.2803, 34.8769,17.0
  0.2402,   632.0,  0.2678, 34.8766,20.0
  0.2332,   634.0,  0.2608, 34.8761,15.0
  0.2243,   636.0,  0.2520, 34.8755,18.0
  0.2077,   638.0,  0.2353, 34.8750,18.0
  0.1874,   640.0,  0.2150, 34.8745,15.0
  0.1673,   642.0,  0.1949, 34.8741,18.0
  0.1494,   644.0,  0.1770, 34.8736,19.0
  0.1454,   646.0,  0.1731, 34.8742,17.0
  0.1451,   648.0,  0.1729, 34.8743,18.0
  0.1396,   650.0,  0.1674, 34.8743,18.0
  0.1374,   652.0,  0.1653, 34.8743,15.0
  0.1343,   654.0,  0.1623, 34.8747,16.0
  0.1252,   656.0,  0.1532, 34.8749,13.0
  0.1149,   658.0,  0.1430, 34.8747,14.0
  0.1106,   660.0,  0.1388, 34.8751,14.0
  0.0986,   662.0,  0.1268, 34.8747,14.0
  0.0939,   664.0,  0.1222, 34.8755,11.0
  0.0976,   666.0,  0.1260, 34.8771,14.0
  0.1061,   668.0,  0.1346, 34.8789,17.0
  0.1288,   670.0,  0.1576, 34.8838,16.0
  0.1271,   672.0,  0.1559, 34.8840,13.0
  0.1303,   674.0,  0.1593, 34.8845,10.0
  0.1321,   676.0,  0.1612, 34.8849,15.0
  0.1341,   678.0,  0.1633, 34.8850,21.0
  0.1356,   680.0,  0.1649, 34.8859,17.0
  0.1415,   682.0,  0.1709, 34.8870,13.0
  0.1610,   684.0,  0.1906, 34.8904,16.0
  0.2185,   686.0,  0.2487, 34.8991,17.0
  0.2244,   688.0,  0.2547, 34.8994,16.0
  0.2221,   690.0,  0.2525, 34.8997,18.0
  0.2143,   692.0,  0.2447, 34.8988,21.0
  0.2031,   694.0,  0.2335, 34.8994,19.0
  0.1949,   696.0,  0.2253, 34.8994,17.0
  0.1896,   698.0,  0.2201, 34.8992,17.0
  0.1540,   700.0,  0.1844, 34.8979,13.0
  0.1538,   702.0,  0.1843, 34.9000,14.0
  0.1524,   704.0,  0.1830, 34.9005,19.0
  0.1503,   706.0,  0.1810, 34.9014,13.0
  0.1413,   708.0,  0.1720, 34.9008,12.0
  0.1135,   710.0,  0.1442, 34.8995,17.0
  0.0941,   712.0,  0.1248, 34.8996,17.0
  0.0902,   714.0,  0.1209, 34.8993,16.0
  0.0859,   716.0,  0.1167, 34.9001,15.0
  0.0828,   718.0,  0.1137, 34.9007,11.0
  0.0817,   720.0,  0.1127, 34.9004,23.0
  0.0744,   722.0,  0.1055, 34.9002,15.0
  0.0712,   724.0,  0.1023, 34.9001,15.0
  0.0679,   726.0,  0.0991, 34.9002,17.0
  0.0601,   728.0,  0.0914, 34.8998,19.0
  0.0472,   730.0,  0.0785, 34.8989,17.0
  0.0486,   732.0,  0.0800, 34.8991,20.0
  0.0425,   734.0,  0.0740, 34.8989,11.0
  0.0313,   736.0,  0.0628, 34.8983,16.0
  0.0125,   738.0,  0.0440, 34.8976,16.0
  0.0031,   740.0,  0.0346, 34.8974,20.0
 -0.0090,   742.0,  0.0226, 34.8968,17.0
 -0.0166,   744.0,  0.0150, 34.8965,16.0
 -0.0263,   746.0,  0.0053, 34.8959,14.0
 -0.0329,   748.0, -0.0012, 34.8964,17.0
 -0.0588,   750.0, -0.0272, 34.8951,13.0
 -0.0824,   752.0, -0.0508, 34.8950,16.0
 -0.0954,   754.0, -0.0638, 34.8950,15.0
 -0.1073,   756.0, -0.0757, 34.8948,13.0
 -0.1080,   758.0, -0.0763, 34.8954,13.0
 -0.1123,   760.0, -0.0805, 34.8954,16.0
 -0.1154,   762.0, -0.0835, 34.8954,20.0
 -0.1163,   764.0, -0.0843, 34.8956,16.0
 -0.1185,   766.0, -0.0864, 34.8958,12.0
 -0.1208,   768.0, -0.0886, 34.8956,15.0
 -0.1211,   770.0, -0.0888, 34.8955,20.0
 -0.1214,   772.0, -0.0891, 34.8956,14.0
 -0.1212,   774.0, -0.0888, 34.8958,16.0
 -0.1251,   776.0, -0.0926, 34.8956,17.0
 -0.1282,   778.0, -0.0956, 34.8955,17.0
 -0.1306,   780.0, -0.0979, 34.8953,18.0
 -0.1312,   782.0, -0.0984, 34.8953,21.0
 -0.1318,   784.0, -0.0989, 34.8948,16.0
 -0.1333,   786.0, -0.1003, 34.8953,13.0
 -0.1324,   788.0, -0.0993, 34.8956,15.0
 -0.1334,   790.0, -0.1002, 34.8957,20.0
 -0.1323,   792.0, -0.0990, 34.8954,20.0
 -0.1341,   794.0, -0.1008, 34.8953,15.0
 -0.1334,   796.0, -0.0999, 34.8957,16.0
 -0.1358,   798.0, -0.1023, 34.8955,17.0
 -0.1362,   800.0, -0.1026, 34.8957,17.0
 -0.1435,   802.0, -0.1098, 34.8954,16.0
 -0.1551,   804.0, -0.1214, 34.8945,15.0
 -0.1595,   806.0, -0.1257, 34.8947,17.0
 -0.1814,   808.0, -0.1477, 34.8936,17.0
 -0.1892,   810.0, -0.1554, 34.8932,18.0
 -0.2097,   812.0, -0.1761, 34.8924,17.0
 -0.2283,   814.0, -0.1947, 34.8915,15.0
 -0.2500,   816.0, -0.2164, 34.8910,17.0
 -0.2831,   818.0, -0.2496, 34.8898,19.0
 -0.3107,   820.0, -0.2773, 34.8888,17.0
 -0.3191,   822.0, -0.2857, 34.8892,16.0
 -0.3205,   824.0, -0.2870, 34.8891,18.0
 -0.3369,   826.0, -0.3034, 34.8889,24.0
 -0.3409,   828.0, -0.3073, 34.8891,18.0
 -0.3478,   830.0, -0.3142, 34.8887,13.0
 -0.3574,   832.0, -0.3238, 34.8887,12.0
 -0.3710,   834.0, -0.3374, 34.8888,15.0
 -0.3771,   836.0, -0.3434, 34.8884,15.0
 -0.3860,   838.0, -0.3523, 34.8885,12.0
 -0.3941,   840.0, -0.3603, 34.8887,19.0
 -0.3973,   842.0, -0.3634, 34.8885,14.0
 -0.3981,   844.0, -0.3642, 34.8886,16.0
 -0.3981,   846.0, -0.3641, 34.8887,20.0
 -0.4007,   848.0, -0.3666, 34.8889,12.0
 -0.4047,   850.0, -0.3705, 34.8887,14.0
 -0.4065,   852.0, -0.3722, 34.8887,12.0
 -0.4086,   854.0, -0.3742, 34.8886,15.0
 -0.4139,   856.0, -0.3795, 34.8888,16.0
 -0.4145,   858.0, -0.3800, 34.8888,15.0
 -0.4174,   860.0, -0.3828, 34.8888,16.0
 -0.4205,   862.0, -0.3858, 34.8885,17.0
 -0.4251,   864.0, -0.3904, 34.8886,12.0
 -0.4337,   866.0, -0.3989, 34.8885,19.0
 -0.4368,   868.0, -0.4020, 34.8881,20.0
 -0.4383,   870.0, -0.4034, 34.8882,18.0
 -0.4401,   872.0, -0.4051, 34.8887,18.0
 -0.4460,   874.0, -0.4109, 34.8884,17.0
 -0.4541,   876.0, -0.4190, 34.8879,19.0
 -0.4566,   878.0, -0.4214, 34.8882,19.0
 -0.4593,   880.0, -0.4240, 34.8882,17.0
 -0.4607,   882.0, -0.4254, 34.8881,20.0
 -0.4603,   884.0, -0.4249, 34.8881,17.0
