CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/221-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226719
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/221-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226719
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 221
CASTNO = 1
DATE = 19990916
TIME = 0119
LATITUDE = 78.8337
LONGITUDE = 4.0558
DEPTH = 2316.9
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  1.1021,   508.0,  1.1273, 34.9342,14.0
  1.0864,   510.0,  1.1117, 34.9340,15.0
  1.0704,   512.0,  1.0957, 34.9331,15.0
  1.0655,   514.0,  1.0909, 34.9327,14.0
  1.0533,   516.0,  1.0788, 34.9327,13.0
  1.0521,   518.0,  1.0777, 34.9326,17.0
  1.0417,   520.0,  1.0674, 34.9322,17.0
  1.0295,   522.0,  1.0551, 34.9312,14.0
  1.0121,   524.0,  1.0377, 34.9303,18.0
  0.9727,   526.0,  0.9983, 34.9280,17.0
  0.9564,   528.0,  0.9820, 34.9269,16.0
  0.9302,   530.0,  0.9558, 34.9245,17.0
  0.9102,   532.0,  0.9358, 34.9235,16.0
  0.8799,   534.0,  0.9055, 34.9215,16.0
  0.8735,   536.0,  0.8992, 34.9215,15.0
  0.8548,   538.0,  0.8805, 34.9204,21.0
  0.8327,   540.0,  0.8584, 34.9192,21.0
  0.8223,   542.0,  0.8481, 34.9191,16.0
  0.8116,   544.0,  0.8375, 34.9191,18.0
  0.7978,   546.0,  0.8237, 34.9191,16.0
  0.7910,   548.0,  0.8170, 34.9201,18.0
  0.7944,   550.0,  0.8205, 34.9210,14.0
  0.7973,   552.0,  0.8235, 34.9220,17.0
  0.7908,   554.0,  0.8171, 34.9222,16.0
  0.8073,   556.0,  0.8338, 34.9242,11.0
  0.7985,   558.0,  0.8250, 34.9240,13.0
  0.7861,   560.0,  0.8127, 34.9237,15.0
  0.7787,   562.0,  0.8054, 34.9232,16.0
  0.7787,   564.0,  0.8055, 34.9238,15.0
  0.7745,   566.0,  0.8014, 34.9236,15.0
  0.7736,   568.0,  0.8006, 34.9240,14.0
  0.7744,   570.0,  0.8015, 34.9244,17.0
  0.7686,   572.0,  0.7957, 34.9238,17.0
  0.7619,   574.0,  0.7891, 34.9236,11.0
  0.7617,   576.0,  0.7890, 34.9237,15.0
  0.7374,   578.0,  0.7647, 34.9221,19.0
  0.7179,   580.0,  0.7452, 34.9211,15.0
  0.7104,   582.0,  0.7378, 34.9212,14.0
  0.7128,   584.0,  0.7403, 34.9214,14.0
  0.7015,   586.0,  0.7291, 34.9207,14.0
  0.6499,   588.0,  0.6773, 34.9171,15.0
  0.6436,   590.0,  0.6711, 34.9175,14.0
  0.6283,   592.0,  0.6558, 34.9169,17.0
  0.6097,   594.0,  0.6372, 34.9162,18.0
  0.6155,   596.0,  0.6431, 34.9182,17.0
  0.5990,   598.0,  0.6266, 34.9174,17.0
  0.5869,   600.0,  0.6146, 34.9172,15.0
  0.5804,   602.0,  0.6081, 34.9167,19.0
  0.5708,   604.0,  0.5986, 34.9166,16.0
  0.5515,   606.0,  0.5793, 34.9162,15.0
  0.5362,   608.0,  0.5640, 34.9158,14.0
  0.5259,   610.0,  0.5538, 34.9152,14.0
  0.5079,   612.0,  0.5358, 34.9140,14.0
  0.4788,   614.0,  0.5067, 34.9124,12.0
  0.4667,   616.0,  0.4946, 34.9126,13.0
  0.4613,   618.0,  0.4893, 34.9125,14.0
  0.4533,   620.0,  0.4813, 34.9124,17.0
  0.4379,   622.0,  0.4660, 34.9115,13.0
  0.3978,   624.0,  0.4258, 34.9084,9.0
  0.3853,   626.0,  0.4133, 34.9090,17.0
  0.3712,   628.0,  0.3992, 34.9085,21.0
  0.3473,   630.0,  0.3753, 34.9075,15.0
  0.3388,   632.0,  0.3669, 34.9075,19.0
  0.3288,   634.0,  0.3569, 34.9069,19.0
  0.3201,   636.0,  0.3483, 34.9071,19.0
  0.3069,   638.0,  0.3351, 34.9068,22.0
  0.2991,   640.0,  0.3274, 34.9066,21.0
  0.2854,   642.0,  0.3137, 34.9065,15.0
  0.2749,   644.0,  0.3033, 34.9058,19.0
  0.2528,   646.0,  0.2811, 34.9049,16.0
  0.2542,   648.0,  0.2827, 34.9054,14.0
  0.2340,   650.0,  0.2624, 34.9044,14.0
  0.2361,   652.0,  0.2647, 34.9047,17.0
  0.2206,   654.0,  0.2492, 34.9046,16.0
  0.2221,   656.0,  0.2508, 34.9053,14.0
  0.2225,   658.0,  0.2513, 34.9055,16.0
  0.2239,   660.0,  0.2528, 34.9055,13.0
  0.2229,   662.0,  0.2519, 34.9062,16.0
  0.2208,   664.0,  0.2499, 34.9073,12.0
  0.2054,   666.0,  0.2344, 34.9076,17.0
  0.1944,   668.0,  0.2234, 34.9080,13.0
  0.1858,   670.0,  0.2149, 34.9079,17.0
  0.1364,   672.0,  0.1653, 34.9047,16.0
  0.1280,   674.0,  0.1570, 34.9043,14.0
  0.1014,   676.0,  0.1303, 34.9026,16.0
  0.0723,   678.0,  0.1012, 34.9011,15.0
  0.0629,   680.0,  0.0918, 34.9009,16.0
  0.0547,   682.0,  0.0837, 34.9004,20.0
  0.0413,   684.0,  0.0703, 34.8999,18.0
  0.0353,   686.0,  0.0644, 34.9000,19.0
  0.0315,   688.0,  0.0606, 34.9000,15.0
  0.0238,   690.0,  0.0530, 34.8993,17.0
  0.0110,   692.0,  0.0402, 34.8990,17.0
  0.0020,   694.0,  0.0313, 34.8988,17.0
 -0.0165,   696.0,  0.0128, 34.8985,18.0
 -0.0316,   698.0, -0.0023, 34.8982,15.0
 -0.0540,   700.0, -0.0248, 34.8977,17.0
 -0.0827,   702.0, -0.0535, 34.8976,15.0
 -0.0914,   704.0, -0.0622, 34.8973,14.0
 -0.0959,   706.0, -0.0666, 34.8977,15.0
 -0.0991,   708.0, -0.0697, 34.8982,15.0
 -0.1103,   710.0, -0.0809, 34.8974,15.0
 -0.1198,   712.0, -0.0904, 34.8975,16.0
 -0.1242,   714.0, -0.0947, 34.8973,15.0
 -0.1220,   716.0, -0.0924, 34.8979,13.0
 -0.1250,   718.0, -0.0953, 34.8978,11.0
 -0.1354,   720.0, -0.1057, 34.8970,19.0
 -0.1417,   722.0, -0.1119, 34.8968,14.0
 -0.1603,   724.0, -0.1305, 34.8969,16.0
 -0.1649,   726.0, -0.1350, 34.8971,21.0
 -0.1702,   728.0, -0.1403, 34.8970,17.0
 -0.1795,   730.0, -0.1495, 34.8970,17.0
 -0.1858,   732.0, -0.1558, 34.8973,17.0
 -0.1862,   734.0, -0.1561, 34.8972,20.0
 -0.1979,   736.0, -0.1678, 34.8973,15.0
 -0.1981,   738.0, -0.1679, 34.8972,13.0
 -0.1963,   740.0, -0.1660, 34.8974,16.0
 -0.1977,   742.0, -0.1673, 34.8973,21.0
 -0.1984,   744.0, -0.1679, 34.8973,12.0
 -0.1975,   746.0, -0.1669, 34.8973,14.0
 -0.1964,   748.0, -0.1657, 34.8974,12.0
 -0.2037,   750.0, -0.1729, 34.8970,14.0
 -0.2088,   752.0, -0.1781, 34.8972,15.0
 -0.2122,   754.0, -0.1814, 34.8970,17.0
 -0.2236,   756.0, -0.1928, 34.8970,15.0
 -0.2246,   758.0, -0.1937, 34.8971,11.0
 -0.2266,   760.0, -0.1956, 34.8974,18.0
 -0.2279,   762.0, -0.1968, 34.8974,13.0
 -0.2295,   764.0, -0.1983, 34.8976,13.0
 -0.2329,   766.0, -0.2016, 34.8972,13.0
 -0.2409,   768.0, -0.2096, 34.8979,19.0
 -0.2433,   770.0, -0.2119, 34.8977,16.0
 -0.2443,   772.0, -0.2128, 34.8981,16.0
 -0.2449,   774.0, -0.2133, 34.8977,17.0
 -0.2456,   776.0, -0.2139, 34.8978,19.0
 -0.2462,   778.0, -0.2144, 34.8978,17.0
 -0.2498,   780.0, -0.2180, 34.8981,14.0
 -0.2524,   782.0, -0.2205, 34.8982,18.0
 -0.2539,   784.0, -0.2219, 34.8986,23.0
 -0.2550,   786.0, -0.2229, 34.8985,17.0
 -0.2584,   788.0, -0.2262, 34.8983,18.0
 -0.2638,   790.0, -0.2316, 34.8985,18.0
 -0.2674,   792.0, -0.2351, 34.8984,16.0
 -0.2705,   794.0, -0.2381, 34.8989,16.0
 -0.2719,   796.0, -0.2394, 34.8989,15.0
 -0.2828,   798.0, -0.2503, 34.8989,17.0
 -0.2853,   800.0, -0.2527, 34.8991,15.0
 -0.2863,   802.0, -0.2536, 34.8992,16.0
 -0.2869,   804.0, -0.2541, 34.8993,13.0
 -0.2869,   806.0, -0.2540, 34.8993,15.0
 -0.2909,   808.0, -0.2580, 34.8996,15.0
 -0.2942,   810.0, -0.2612, 34.8996,16.0
 -0.2953,   812.0, -0.2622, 34.9001,12.0
 -0.2964,   814.0, -0.2632, 34.8999,17.0
 -0.2950,   816.0, -0.2617, 34.9002,15.0
 -0.2924,   818.0, -0.2590, 34.9009,18.0
 -0.2945,   820.0, -0.2610, 34.9008,17.0
 -0.2983,   822.0, -0.2647, 34.9005,17.0
 -0.3027,   824.0, -0.2691, 34.9002,17.0
 -0.3021,   826.0, -0.2684, 34.9002,20.0
 -0.3027,   828.0, -0.2689, 34.9003,14.0
 -0.3072,   830.0, -0.2733, 34.9001,15.0
 -0.3063,   832.0, -0.2723, 34.9002,13.0
 -0.3210,   834.0, -0.2870, 34.8995,13.0
 -0.3193,   836.0, -0.2852, 34.9009,13.0
 -0.3223,   838.0, -0.2881, 34.9007,15.0
 -0.3342,   840.0, -0.3000, 34.9002,15.0
 -0.3422,   842.0, -0.3080, 34.8996,13.0
 -0.3614,   844.0, -0.3272, 34.8984,13.0
 -0.3709,   846.0, -0.3367, 34.8976,18.0
 -0.3668,   848.0, -0.3324, 34.8992,19.0
 -0.3553,   850.0, -0.3208, 34.9006,14.0
 -0.3612,   852.0, -0.3266, 34.9009,12.0
 -0.3637,   854.0, -0.3290, 34.9013,14.0
 -0.3646,   856.0, -0.3298, 34.9013,15.0
 -0.3665,   858.0, -0.3316, 34.9014,15.0
 -0.3692,   860.0, -0.3343, 34.9017,13.0
 -0.3697,   862.0, -0.3347, 34.9015,15.0
 -0.3742,   864.0, -0.3391, 34.9015,13.0
 -0.3781,   866.0, -0.3429, 34.9016,16.0
 -0.3794,   868.0, -0.3441, 34.9019,17.0
 -0.3812,   870.0, -0.3459, 34.9017,15.0
 -0.3817,   872.0, -0.3463, 34.9018,17.0
 -0.3818,   874.0, -0.3463, 34.9020,21.0
 -0.3844,   876.0, -0.3488, 34.9015,16.0
 -0.3888,   878.0, -0.3531, 34.9014,16.0
 -0.3898,   880.0, -0.3540, 34.9011,19.0
 -0.3919,   882.0, -0.3560, 34.9010,17.0
 -0.3931,   884.0, -0.3572, 34.9013,18.0
