CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/207-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226711
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/207-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226711
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 207
CASTNO = 1
DATE = 19990914
TIME = 0300
LATITUDE = 78.8558
LONGITUDE = 8.3442
DEPTH = 746.0
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  5.2623,    92.0,  5.2697, 35.0409,11.0
  5.2472,    94.0,  5.2547, 35.0388,15.0
  5.2212,    96.0,  5.2289, 35.0377,14.0
  5.2157,    98.0,  5.2235, 35.0376,14.0
  5.2145,   100.0,  5.2225, 35.0375,18.0
  5.2130,   102.0,  5.2211, 35.0379,17.0
  5.2193,   104.0,  5.2276, 35.0417,17.0
  5.4803,   106.0,  5.4889, 35.0929,13.0
  5.5177,   108.0,  5.5265, 35.0998,16.0
  5.4701,   110.0,  5.4791, 35.0960,17.0
  5.4228,   112.0,  5.4319, 35.0971,14.0
  5.4237,   114.0,  5.4330, 35.0994,20.0
  5.4254,   116.0,  5.4348, 35.0996,17.0
  5.4141,   118.0,  5.4237, 35.0983,16.0
  5.3928,   120.0,  5.4025, 35.0974,13.0
  5.3511,   122.0,  5.3610, 35.0987,11.0
  5.3414,   124.0,  5.3514, 35.0998,16.0
  5.3112,   126.0,  5.3214, 35.1009,13.0
  5.2902,   128.0,  5.3005, 35.1004,14.0
  5.2685,   130.0,  5.2790, 35.1002,11.0
  5.2418,   132.0,  5.2524, 35.0995,14.0
  5.2400,   134.0,  5.2508, 35.0998,16.0
  5.2367,   136.0,  5.2476, 35.0995,17.0
  5.2046,   138.0,  5.2155, 35.0968,14.0
  5.1824,   140.0,  5.1935, 35.0968,17.0
  5.1552,   142.0,  5.1664, 35.0955,16.0
  5.1132,   144.0,  5.1245, 35.0934,17.0
  5.0953,   146.0,  5.1068, 35.0923,16.0
  5.0705,   148.0,  5.0821, 35.0912,22.0
  5.0202,   150.0,  5.0319, 35.0894,18.0
  5.0026,   152.0,  5.0145, 35.0895,13.0
  4.9849,   154.0,  4.9969, 35.0890,16.0
  4.9694,   156.0,  4.9816, 35.0882,16.0
  4.9487,   158.0,  4.9610, 35.0872,18.0
  4.9259,   160.0,  4.9383, 35.0865,19.0
  4.9101,   162.0,  4.9227, 35.0863,13.0
  4.9031,   164.0,  4.9158, 35.0860,14.0
  4.8688,   166.0,  4.8817, 35.0839,12.0
  4.7970,   168.0,  4.8099, 35.0796,11.0
  4.7521,   170.0,  4.7650, 35.0786,14.0
  4.7207,   172.0,  4.7338, 35.0765,15.0
  4.6925,   174.0,  4.7057, 35.0760,14.0
  4.6391,   176.0,  4.6524, 35.0738,15.0
  4.6125,   178.0,  4.6259, 35.0723,13.0
  4.5872,   180.0,  4.6007, 35.0702,17.0
  4.5194,   182.0,  4.5330, 35.0673,18.0
  4.4837,   184.0,  4.4974, 35.0675,18.0
  4.4767,   186.0,  4.4905, 35.0676,15.0
  4.4536,   188.0,  4.4676, 35.0673,16.0
  4.4446,   190.0,  4.4587, 35.0675,19.0
  4.4315,   192.0,  4.4457, 35.0675,19.0
  4.4233,   194.0,  4.4377, 35.0673,18.0
  4.4211,   196.0,  4.4356, 35.0673,17.0
  4.4071,   198.0,  4.4218, 35.0669,20.0
  4.4055,   200.0,  4.4203, 35.0670,19.0
  4.3973,   202.0,  4.4123, 35.0664,21.0
  4.3913,   204.0,  4.4064, 35.0662,15.0
  4.3836,   206.0,  4.3988, 35.0662,15.0
  4.3740,   208.0,  4.3893, 35.0666,20.0
  4.3588,   210.0,  4.3742, 35.0665,17.0
  4.3522,   212.0,  4.3677, 35.0665,15.0
  4.3479,   214.0,  4.3636, 35.0664,14.0
  4.3369,   216.0,  4.3527, 35.0658,14.0
  4.3088,   218.0,  4.3247, 35.0648,12.0
  4.2767,   220.0,  4.2927, 35.0638,15.0
  4.2628,   222.0,  4.2790, 35.0628,14.0
  4.2541,   224.0,  4.2704, 35.0624,11.0
  4.2364,   226.0,  4.2528, 35.0612,13.0
  4.2190,   228.0,  4.2355, 35.0608,16.0
  4.1816,   230.0,  4.1982, 35.0594,19.0
  4.1707,   232.0,  4.1875, 35.0592,18.0
  4.1088,   234.0,  4.1256, 35.0543,15.0
  4.0376,   236.0,  4.0544, 35.0538,17.0
  3.9152,   238.0,  3.9319, 35.0469,18.0
  3.8513,   240.0,  3.8680, 35.0462,18.0
  3.8112,   242.0,  3.8280, 35.0458,22.0
  3.7818,   244.0,  3.7987, 35.0449,19.0
  3.7568,   246.0,  3.7738, 35.0446,18.0
  3.7390,   248.0,  3.7561, 35.0442,14.0
  3.6906,   250.0,  3.7077, 35.0415,16.0
  3.6472,   252.0,  3.6644, 35.0402,13.0
  3.6339,   254.0,  3.6512, 35.0403,15.0
  3.6131,   256.0,  3.6305, 35.0394,13.0
  3.6040,   258.0,  3.6216, 35.0402,12.0
  3.5928,   260.0,  3.6105, 35.0402,13.0
  3.5663,   262.0,  3.5841, 35.0383,16.0
  3.5562,   264.0,  3.5741, 35.0384,17.0
  3.5523,   266.0,  3.5703, 35.0386,15.0
  3.5374,   268.0,  3.5554, 35.0380,13.0
  3.5308,   270.0,  3.5490, 35.0372,14.0
  3.4766,   272.0,  3.4948, 35.0327,15.0
  3.4392,   274.0,  3.4575, 35.0315,13.0
  3.4171,   276.0,  3.4354, 35.0300,16.0
  3.3976,   278.0,  3.4160, 35.0284,17.0
  3.3763,   280.0,  3.3948, 35.0268,17.0
  3.3616,   282.0,  3.3802, 35.0261,13.0
  3.3545,   284.0,  3.3733, 35.0254,16.0
  3.3521,   286.0,  3.3710, 35.0252,17.0
  3.3545,   288.0,  3.3735, 35.0257,14.0
  3.3336,   290.0,  3.3527, 35.0234,17.0
  3.3216,   292.0,  3.3408, 35.0221,15.0
  3.3063,   294.0,  3.3257, 35.0208,23.0
  3.2825,   296.0,  3.3019, 35.0184,20.0
  3.2778,   298.0,  3.2974, 35.0181,21.0
  3.2485,   300.0,  3.2681, 35.0159,18.0
  3.2302,   302.0,  3.2499, 35.0150,20.0
  3.2248,   304.0,  3.2447, 35.0151,18.0
  3.2206,   306.0,  3.2406, 35.0149,15.0
  3.2172,   308.0,  3.2373, 35.0150,14.0
  3.2112,   310.0,  3.2314, 35.0147,13.0
  3.2105,   312.0,  3.2309, 35.0149,13.0
  3.2077,   314.0,  3.2282, 35.0150,13.0
  3.1983,   316.0,  3.2189, 35.0147,16.0
  3.1917,   318.0,  3.2124, 35.0144,14.0
  3.1873,   320.0,  3.2082, 35.0142,18.0
  3.1853,   322.0,  3.2063, 35.0140,17.0
  3.1836,   324.0,  3.2047, 35.0144,18.0
  3.1798,   326.0,  3.2010, 35.0141,14.0
  3.1747,   328.0,  3.1961, 35.0140,14.0
  3.1740,   330.0,  3.1955, 35.0140,15.0
  3.1736,   332.0,  3.1952, 35.0139,19.0
  3.1686,   334.0,  3.1904, 35.0137,17.0
  3.1681,   336.0,  3.1900, 35.0134,12.0
  3.1672,   338.0,  3.1892, 35.0137,13.0
  3.1658,   340.0,  3.1880, 35.0136,14.0
  3.1655,   342.0,  3.1878, 35.0137,18.0
  3.1650,   344.0,  3.1874, 35.0137,19.0
  3.1644,   346.0,  3.1870, 35.0138,18.0
  3.1643,   348.0,  3.1870, 35.0134,18.0
  3.1644,   350.0,  3.1872, 35.0134,16.0
  3.1630,   352.0,  3.1860, 35.0134,16.0
  3.1627,   354.0,  3.1858, 35.0134,15.0
  3.1620,   356.0,  3.1852, 35.0134,17.0
  3.1614,   358.0,  3.1848, 35.0137,15.0
  3.1582,   360.0,  3.1817, 35.0133,17.0
  3.1542,   362.0,  3.1778, 35.0136,14.0
  3.1560,   364.0,  3.1798, 35.0139,14.0
  3.1505,   366.0,  3.1744, 35.0139,12.0
  3.1484,   368.0,  3.1724, 35.0137,16.0
  3.1474,   370.0,  3.1716, 35.0138,14.0
  3.1457,   372.0,  3.1700, 35.0138,15.0
  3.1353,   374.0,  3.1597, 35.0128,17.0
  3.1328,   376.0,  3.1573, 35.0125,18.0
  3.1260,   378.0,  3.1506, 35.0117,15.0
  3.1231,   380.0,  3.1478, 35.0114,18.0
  3.1283,   382.0,  3.1532, 35.0127,18.0
  3.1225,   384.0,  3.1474, 35.0120,18.0
  3.1155,   386.0,  3.1406, 35.0112,17.0
  3.1111,   388.0,  3.1363, 35.0109,23.0
  3.1070,   390.0,  3.1323, 35.0109,21.0
  3.1038,   392.0,  3.1292, 35.0104,18.0
  3.1032,   394.0,  3.1288, 35.0107,17.0
  3.1020,   396.0,  3.1277, 35.0108,22.0
  3.1021,   398.0,  3.1279, 35.0109,20.0
  3.1009,   400.0,  3.1269, 35.0106,17.0
  3.0931,   402.0,  3.1192, 35.0113,17.0
  3.0429,   404.0,  3.0690, 35.0075,11.0
  3.0371,   406.0,  3.0633, 35.0074,15.0
  3.0348,   408.0,  3.0611, 35.0073,16.0
  3.0344,   410.0,  3.0609, 35.0073,15.0
  3.0301,   412.0,  3.0567, 35.0068,15.0
  3.0273,   414.0,  3.0540, 35.0069,13.0
  3.0249,   416.0,  3.0517, 35.0070,12.0
  3.0196,   418.0,  3.0465, 35.0069,13.0
  3.0152,   420.0,  3.0423, 35.0064,12.0
  3.0100,   422.0,  3.0372, 35.0065,15.0
  3.0081,   424.0,  3.0354, 35.0062,14.0
  3.0066,   426.0,  3.0341, 35.0060,17.0
  3.0050,   428.0,  3.0326, 35.0062,16.0
  3.0037,   430.0,  3.0314, 35.0063,16.0
  3.0029,   432.0,  3.0308, 35.0062,19.0
  2.9989,   434.0,  3.0269, 35.0057,15.0
  2.9943,   436.0,  3.0224, 35.0058,17.0
  2.9911,   438.0,  3.0193, 35.0056,13.0
  2.9861,   440.0,  3.0144, 35.0057,20.0
  2.9851,   442.0,  3.0136, 35.0062,22.0
  2.9844,   444.0,  3.0130, 35.0061,16.0
  2.9829,   446.0,  3.0116, 35.0059,14.0
  2.9800,   448.0,  3.0089, 35.0060,17.0
  2.9790,   450.0,  3.0080, 35.0058,22.0
  2.9783,   452.0,  3.0074, 35.0060,18.0
  2.9755,   454.0,  3.0048, 35.0057,15.0
  2.9702,   456.0,  2.9996, 35.0060,17.0
  2.9680,   458.0,  2.9975, 35.0063,13.0
  2.9669,   460.0,  2.9965, 35.0063,15.0
  2.9652,   462.0,  2.9950, 35.0062,14.0
  2.9616,   464.0,  2.9915, 35.0063,15.0
  2.9588,   466.0,  2.9888, 35.0067,11.0
  2.9566,   468.0,  2.9868, 35.0066,13.0
  2.9518,   470.0,  2.9821, 35.0067,14.0
  2.9447,   472.0,  2.9751, 35.0059,16.0
  2.9315,   474.0,  2.9620, 35.0054,14.0
  2.9220,   476.0,  2.9526, 35.0051,15.0
  2.9176,   478.0,  2.9483, 35.0045,17.0
  2.9137,   480.0,  2.9445, 35.0045,18.0
  2.9110,   482.0,  2.9419, 35.0047,12.0
  2.9106,   484.0,  2.9417, 35.0046,17.0
  2.9083,   486.0,  2.9395, 35.0049,17.0
  2.9061,   488.0,  2.9374, 35.0048,19.0
  2.9016,   490.0,  2.9331, 35.0043,16.0
  2.8984,   492.0,  2.9300, 35.0047,19.0
  2.8916,   494.0,  2.9233, 35.0041,17.0
  2.8816,   496.0,  2.9134, 35.0036,14.0
  2.8777,   498.0,  2.9096, 35.0038,14.0
  2.8765,   500.0,  2.9085, 35.0035,12.0
  2.8731,   502.0,  2.9053, 35.0031,17.0
  2.8656,   504.0,  2.8979, 35.0028,15.0
  2.8632,   506.0,  2.8956, 35.0028,14.0
  2.8614,   508.0,  2.8939, 35.0032,12.0
  2.8610,   510.0,  2.8937, 35.0032,14.0
  2.8607,   512.0,  2.8935, 35.0038,13.0
  2.8596,   514.0,  2.8925, 35.0037,17.0
  2.8582,   516.0,  2.8913, 35.0036,17.0
  2.8555,   518.0,  2.8887, 35.0046,15.0
  2.8481,   520.0,  2.8814, 35.0043,14.0
  2.8284,   522.0,  2.8618, 35.0022,12.0
  2.8086,   524.0,  2.8420, 35.0012,16.0
  2.7976,   526.0,  2.8311, 35.0000,18.0
  2.7916,   528.0,  2.8252, 35.0006,18.0
  2.7868,   530.0,  2.8205, 35.0010,16.0
  2.7833,   532.0,  2.8172, 35.0011,14.0
  2.7743,   534.0,  2.8083, 35.0002,22.0
  2.7671,   536.0,  2.8012, 35.0002,19.0
  2.7589,   538.0,  2.7931, 34.9999,16.0
  2.7518,   540.0,  2.7861, 34.9997,21.0
  2.7535,   542.0,  2.7879, 35.0014,21.0
  2.7596,   544.0,  2.7942, 35.0035,18.0
  2.7821,   546.0,  2.8169, 35.0079,16.0
  2.7885,   548.0,  2.8235, 35.0094,16.0
  2.7953,   550.0,  2.8305, 35.0122,15.0
  2.8006,   552.0,  2.8359, 35.0157,18.0
  2.7943,   554.0,  2.8297, 35.0156,19.0
  2.7885,   556.0,  2.8240, 35.0157,15.0
  2.7853,   558.0,  2.8210, 35.0159,14.0
  2.7879,   560.0,  2.8237, 35.0182,12.0
  2.7592,   562.0,  2.7950, 35.0187,11.0
  2.7324,   564.0,  2.7683, 35.0179,16.0
  2.7088,   566.0,  2.7447, 35.0177,21.0
  2.6984,   568.0,  2.7343, 35.0196,16.0
  2.6958,   570.0,  2.7318, 35.0204,13.0
  2.6962,   572.0,  2.7324, 35.0211,10.0
  2.6937,   574.0,  2.7300, 35.0216,12.0
  2.6898,   576.0,  2.7262, 35.0215,16.0
  2.6904,   578.0,  2.7269, 35.0218,23.0
  2.6853,   580.0,  2.7219, 35.0214,12.0
  2.6759,   582.0,  2.7126, 35.0207,10.0
  2.6676,   584.0,  2.7044, 35.0203,10.0
  2.6701,   586.0,  2.7071, 35.0212,14.0
  2.6362,   588.0,  2.6732, 35.0186,22.0
  2.5863,   590.0,  2.6232, 35.0138,20.0
  2.5812,   592.0,  2.6182, 35.0135,15.0
  2.5596,   594.0,  2.5966, 35.0116,13.0
  2.5382,   596.0,  2.5753, 35.0101,12.0
  2.5230,   598.0,  2.5601, 35.0091,15.0
  2.5007,   600.0,  2.5379, 35.0072,20.0
  2.4364,   602.0,  2.4734, 35.0018,14.0
  2.3673,   604.0,  2.4041, 34.9960,15.0
  2.3504,   606.0,  2.3873, 34.9962,13.0
  2.3289,   608.0,  2.3658, 34.9952,12.0
  2.3205,   610.0,  2.3575, 34.9958,12.0
  2.3101,   612.0,  2.3472, 34.9952,15.0
  2.2742,   614.0,  2.3111, 34.9941,20.0
  2.2351,   616.0,  2.2720, 34.9915,16.0
  2.2173,   618.0,  2.2542, 34.9897,13.0
  2.1848,   620.0,  2.2217, 34.9878,17.0
  2.1564,   622.0,  2.1933, 34.9855,14.0
  2.1254,   624.0,  2.1623, 34.9826,17.0
  2.0529,   626.0,  2.0895, 34.9770,16.0
  2.0239,   628.0,  2.0605, 34.9748,17.0
  1.9800,   630.0,  2.0165, 34.9725,18.0
  1.9788,   632.0,  2.0154, 34.9751,19.0
  1.9540,   634.0,  1.9907, 34.9736,21.0
  1.9207,   636.0,  1.9573, 34.9714,19.0
  1.8790,   638.0,  1.9155, 34.9681,17.0
  1.8206,   640.0,  1.8569, 34.9658,18.0
  1.7828,   642.0,  1.8190, 34.9635,20.0
  1.7698,   644.0,  1.8061, 34.9628,21.0
  1.7396,   646.0,  1.7758, 34.9604,13.0
  1.7086,   648.0,  1.7448, 34.9586,16.0
  1.6685,   650.0,  1.7046, 34.9554,13.0
  1.6100,   652.0,  1.6459, 34.9525,19.0
  1.5420,   654.0,  1.5777, 34.9491,17.0
  1.5251,   656.0,  1.5608, 34.9482,16.0
  1.5207,   658.0,  1.5565, 34.9484,15.0
  1.5067,   660.0,  1.5426, 34.9479,13.0
  1.4828,   662.0,  1.5187, 34.9465,15.0
  1.4434,   664.0,  1.4791, 34.9436,17.0
  1.3857,   666.0,  1.4212, 34.9417,21.0
  1.3841,   668.0,  1.4197, 34.9418,14.0
  1.3757,   670.0,  1.4114, 34.9423,13.0
  1.3541,   672.0,  1.3898, 34.9417,13.0
  1.3504,   674.0,  1.3862, 34.9419,17.0
  1.3460,   676.0,  1.3819, 34.9416,18.0
  1.3417,   678.0,  1.3777, 34.9415,14.0
  1.2967,   680.0,  1.3326, 34.9379,14.0
  1.2788,   682.0,  1.3147, 34.9364,19.0
  1.1989,   684.0,  1.2345, 34.9293,23.0
  1.2013,   686.0,  1.2370, 34.9296,20.0
  1.2041,   688.0,  1.2399, 34.9305,17.0
  1.2267,   690.0,  1.2628, 34.9328,18.0
  1.2014,   692.0,  1.2375, 34.9306,19.0
  1.1717,   694.0,  1.2077, 34.9278,21.0
  1.1669,   696.0,  1.2030, 34.9275,17.0
  1.1630,   698.0,  1.1992, 34.9271,15.0
  1.1515,   700.0,  1.1877, 34.9258,19.0
  1.1500,   702.0,  1.1864, 34.9259,19.0
  1.1436,   704.0,  1.1800, 34.9259,14.0
  1.1406,   706.0,  1.1771, 34.9255,14.0
  1.1378,   708.0,  1.1744, 34.9256,16.0
  1.1356,   710.0,  1.1723, 34.9258,17.0
  1.1350,   712.0,  1.1719, 34.9257,14.0
  1.1328,   714.0,  1.1698, 34.9255,14.0
  1.1331,   716.0,  1.1702, 34.9256,14.0
  1.1324,   718.0,  1.1696, 34.9255,19.0
  1.1321,   720.0,  1.1694, 34.9254,19.0
  1.1314,   722.0,  1.1688, 34.9256,20.0
  1.1250,   724.0,  1.1625, 34.9258,19.0
  1.1257,   726.0,  1.1633, 34.9264,21.0
  1.1246,   728.0,  1.1623, 34.9263,21.0
  1.1304,   730.0,  1.1683, 34.9270,19.0
  1.1284,   732.0,  1.1664, 34.9274,23.0
  1.1135,   734.0,  1.1515, 34.9266,17.0
  1.1121,   736.0,  1.1502, 34.9268,26.0
  1.1072,   738.0,  1.1454, 34.9264,22.0
  1.1025,   740.0,  1.1408, 34.9267,24.0
  1.0839,   742.0,  1.1222, 34.9256,17.0
  1.0362,   744.0,  1.0742, 34.9244,17.0
  1.0338,   746.0,  1.0719, 34.9241,21.0
  1.0278,   748.0,  1.0660, 34.9239,20.0
  1.0234,   750.0,  1.0617, 34.9243,20.0
  1.0199,   752.0,  1.0583, 34.9236,19.0
  1.0180,   754.0,  1.0565, 34.9237,14.0
END_DATA
