CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/197-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226703
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/197-2, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226703
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 197
CASTNO = 2
DATE = 19990912
TIME = 1558
LATITUDE = 76.2227
LONGITUDE = 15.5252
DEPTH = 316.9
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  5.6497,    76.0,  5.6560, 35.1080,12.0
  5.6314,    78.0,  5.6379, 35.1057,11.0
  5.6098,    80.0,  5.6163, 35.1036,13.0
  5.5927,    82.0,  5.5994, 35.1013,14.0
  5.5669,    84.0,  5.5738, 35.0998,16.0
  5.4948,    86.0,  5.5018, 35.1006,14.0
  5.4907,    88.0,  5.4979, 35.1015,12.0
  5.4850,    90.0,  5.4923, 35.1010,12.0
  5.4819,    92.0,  5.4894, 35.1020,13.0
  5.4522,    94.0,  5.4598, 35.1035,16.0
  5.4124,    96.0,  5.4202, 35.1019,17.0
  5.3856,    98.0,  5.3935, 35.1010,15.0
  5.3792,   100.0,  5.3873, 35.0999,16.0
  5.2803,   102.0,  5.2885, 35.0851,19.0
  5.1083,   104.0,  5.1164, 35.0654,18.0
  5.0554,   106.0,  5.0637, 35.0637,13.0
  5.0563,   108.0,  5.0647, 35.0666,11.0
  5.0276,   110.0,  5.0362, 35.0667,12.0
  5.0015,   112.0,  5.0102, 35.0656,13.0
  5.0037,   114.0,  5.0126, 35.0663,21.0
  4.9379,   116.0,  4.9469, 35.0642,14.0
  4.8851,   118.0,  4.8942, 35.0659,15.0
  4.8684,   120.0,  4.8777, 35.0684,12.0
  4.8606,   122.0,  4.8700, 35.0694,10.0
  4.8063,   124.0,  4.8158, 35.0664,14.0
  4.8038,   126.0,  4.8135, 35.0664,17.0
  4.6511,   128.0,  4.6607, 35.0498,15.0
  4.4658,   130.0,  4.4754, 35.0291,16.0
  4.3573,   132.0,  4.3669, 35.0171,15.0
  4.2585,   134.0,  4.2681, 35.0153,13.0
  4.2329,   136.0,  4.2427, 35.0141,15.0
  4.1777,   138.0,  4.1876, 35.0085,17.0
  4.1692,   140.0,  4.1792, 35.0125,15.0
  4.1377,   142.0,  4.1478, 35.0128,18.0
  4.1305,   144.0,  4.1407, 35.0125,20.0
  4.1742,   146.0,  4.1846, 35.0268,13.0
  4.1978,   148.0,  4.2084, 35.0315,12.0
  4.2827,   150.0,  4.2935, 35.0497,12.0
  4.2583,   152.0,  4.2693, 35.0473,17.0
  4.2436,   154.0,  4.2547, 35.0466,21.0
  4.2275,   156.0,  4.2387, 35.0459,19.0
  4.2054,   158.0,  4.2167, 35.0456,15.0
  4.2134,   160.0,  4.2249, 35.0484,14.0
  4.1874,   162.0,  4.1990, 35.0476,15.0
  4.1798,   164.0,  4.1916, 35.0478,16.0
  4.1431,   166.0,  4.1550, 35.0458,17.0
  4.1008,   168.0,  4.1128, 35.0449,13.0
  4.0782,   170.0,  4.0903, 35.0433,15.0
  4.0601,   172.0,  4.0723, 35.0423,16.0
  4.0411,   174.0,  4.0534, 35.0412,15.0
  4.0220,   176.0,  4.0345, 35.0398,14.0
  3.9986,   178.0,  4.0112, 35.0382,14.0
  3.9755,   180.0,  3.9882, 35.0367,16.0
  3.9468,   182.0,  3.9595, 35.0349,17.0
  3.9322,   184.0,  3.9450, 35.0358,20.0
  3.8934,   186.0,  3.9063, 35.0348,16.0
  3.8065,   188.0,  3.8194, 35.0263,17.0
  3.7375,   190.0,  3.7505, 35.0206,13.0
  3.6933,   192.0,  3.7064, 35.0170,13.0
  3.6767,   194.0,  3.6899, 35.0162,16.0
  3.6350,   196.0,  3.6483, 35.0123,18.0
  3.6160,   198.0,  3.6294, 35.0120,16.0
  3.5913,   200.0,  3.6048, 35.0124,13.0
  3.5594,   202.0,  3.5730, 35.0091,11.0
  3.4767,   204.0,  3.4902, 35.0042,14.0
  3.4528,   206.0,  3.4664, 35.0040,20.0
  3.4297,   208.0,  3.4434, 35.0016,17.0
  3.3465,   210.0,  3.3602, 34.9979,13.0
  3.4025,   212.0,  3.4164, 35.0152,12.0
  3.3158,   214.0,  3.3298, 35.0117,17.0
  3.3277,   216.0,  3.3418, 35.0180,17.0
  3.3486,   218.0,  3.3629, 35.0226,15.0
  3.3507,   220.0,  3.3651, 35.0236,15.0
  3.3338,   222.0,  3.3483, 35.0248,16.0
  3.3132,   224.0,  3.3278, 35.0230,12.0
  3.2364,   226.0,  3.2510, 35.0165,11.0
  3.1823,   228.0,  3.1970, 35.0155,13.0
  3.1307,   230.0,  3.1454, 35.0110,19.0
  3.0816,   232.0,  3.0963, 35.0078,16.0
  3.0723,   234.0,  3.0871, 35.0085,11.0
  3.0440,   236.0,  3.0589, 35.0066,19.0
  2.8517,   238.0,  2.8664, 34.9896,15.0
  2.7928,   240.0,  2.8075, 34.9829,13.0
  2.7334,   242.0,  2.7481, 34.9784,14.0
  2.7027,   244.0,  2.7174, 34.9813,12.0
  2.7006,   246.0,  2.7154, 34.9841,16.0
  2.6081,   248.0,  2.6229, 34.9746,20.0
  2.5438,   250.0,  2.5586, 34.9698,19.0
  2.4389,   252.0,  2.4536, 34.9669,12.0
  2.3849,   254.0,  2.3996, 34.9645,12.0
  2.3711,   256.0,  2.3859, 34.9630,12.0
  2.3573,   258.0,  2.3722, 34.9622,14.0
  2.0810,   260.0,  2.0954, 34.9448,15.0
  2.0650,   262.0,  2.0795, 34.9453,17.0
  2.0210,   264.0,  2.0355, 34.9419,14.0
  1.8993,   266.0,  1.9137, 34.9344,14.0
  1.7913,   268.0,  1.8055, 34.9335,16.0
  1.6689,   270.0,  1.6830, 34.9245,14.0
  1.2431,   272.0,  1.2563, 34.8961,12.0
  0.5642,   274.0,  0.5759, 34.8644,10.0
  0.4374,   276.0,  0.4489, 34.8657,9.0
  0.3806,   278.0,  0.3921, 34.8637,14.0
  0.4315,   280.0,  0.4432, 34.8726,20.0
  0.2670,   282.0,  0.2784, 34.8647,18.0
  0.1693,   284.0,  0.1805, 34.8627,13.0
  0.1639,   286.0,  0.1752, 34.8637,10.0
  0.1671,   288.0,  0.1785, 34.8637,13.0
  0.1694,   290.0,  0.1809, 34.8654,24.0
  0.1647,   292.0,  0.1763, 34.8659,13.0
  0.1589,   294.0,  0.1705, 34.8658,13.0
  0.1581,   296.0,  0.1698, 34.8658,13.0
  0.1631,   298.0,  0.1749, 34.8661,21.0
  0.1503,   300.0,  0.1622, 34.8655,15.0
  0.1531,   302.0,  0.1651, 34.8665,14.0
  0.1519,   304.0,  0.1639, 34.8660,12.0
  0.1512,   306.0,  0.1633, 34.8656,22.0
  0.1536,   308.0,  0.1658, 34.8658,20.0
  0.1532,   310.0,  0.1655, 34.8651,17.0
  0.1531,   312.0,  0.1655, 34.8648,17.0
  0.1538,   314.0,  0.1663, 34.8647,13.0
  0.1530,   316.0,  0.1655, 34.8645,18.0
  0.1532,   318.0,  0.1658, 34.8638,15.0
  0.1511,   320.0,  0.1638, 34.8642,4.0
END_DATA
