CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/193-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226699
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/193-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226699
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 193
CASTNO = 1
DATE = 19990912
TIME = 0510
LATITUDE = 75.8013
LONGITUDE = 15.3113
DEPTH = 374.3
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  5.1541,    76.0,  5.1600, 34.9635,18.0
  5.2057,    78.0,  5.2118, 34.9788,15.0
  5.2674,    80.0,  5.2738, 34.9958,14.0
  5.2006,    82.0,  5.2070, 35.0019,14.0
  5.2742,    84.0,  5.2809, 35.0337,16.0
  5.2412,    86.0,  5.2481, 35.0306,15.0
  5.2357,    88.0,  5.2427, 35.0315,17.0
  5.2591,    90.0,  5.2663, 35.0392,16.0
  5.2782,    92.0,  5.2856, 35.0442,14.0
  5.3198,    94.0,  5.3274, 35.0554,13.0
  5.3254,    96.0,  5.3331, 35.0570,12.0
  5.3345,    98.0,  5.3424, 35.0615,20.0
  5.3222,   100.0,  5.3302, 35.0613,14.0
  5.2539,   102.0,  5.2621, 35.0526,9.0
  5.2341,   104.0,  5.2424, 35.0735,12.0
  5.3644,   106.0,  5.3730, 35.0953,8.0
  5.4053,   108.0,  5.4141, 35.1041,19.0
  5.4410,   110.0,  5.4499, 35.1101,21.0
  5.4372,   112.0,  5.4463, 35.1101,18.0
  5.4203,   114.0,  5.4296, 35.1088,15.0
  5.4024,   116.0,  5.4118, 35.1079,13.0
  5.3917,   118.0,  5.4013, 35.1081,13.0
  5.3779,   120.0,  5.3876, 35.1068,12.0
  5.3432,   122.0,  5.3531, 35.1045,25.0
  5.3280,   124.0,  5.3380, 35.1042,14.0
  5.3232,   126.0,  5.3334, 35.1035,12.0
  5.3237,   128.0,  5.3340, 35.1034,12.0
  5.3248,   130.0,  5.3353, 35.1042,20.0
  5.3186,   132.0,  5.3293, 35.1030,18.0
  5.3159,   134.0,  5.3267, 35.1029,18.0
  5.2946,   136.0,  5.3056, 35.1016,13.0
  5.2633,   138.0,  5.2744, 35.0979,12.0
  5.2114,   140.0,  5.2226, 35.0946,16.0
  5.1949,   142.0,  5.2062, 35.0953,23.0
  5.1220,   144.0,  5.1334, 35.0886,16.0
  5.0935,   146.0,  5.1050, 35.0864,18.0
  5.0155,   148.0,  5.0271, 35.0774,20.0
  4.9782,   150.0,  4.9899, 35.0733,18.0
  4.9371,   152.0,  4.9489, 35.0717,18.0
  4.7886,   154.0,  4.8003, 35.0570,21.0
  4.7530,   156.0,  4.7648, 35.0539,15.0
  4.7454,   158.0,  4.7574, 35.0557,12.0
  4.7487,   160.0,  4.7609, 35.0575,15.0
  4.7499,   162.0,  4.7622, 35.0582,22.0
  4.7548,   164.0,  4.7673, 35.0612,13.0
  4.7541,   166.0,  4.7667, 35.0625,14.0
  4.7468,   168.0,  4.7596, 35.0651,12.0
  4.7417,   170.0,  4.7546, 35.0668,20.0
  4.7321,   172.0,  4.7452, 35.0683,14.0
  4.6798,   174.0,  4.6930, 35.0727,14.0
  4.6411,   176.0,  4.6544, 35.0706,15.0
  4.6368,   178.0,  4.6502, 35.0716,17.0
  4.6311,   180.0,  4.6447, 35.0721,13.0
  4.6020,   182.0,  4.6157, 35.0712,22.0
  4.5491,   184.0,  4.5629, 35.0687,16.0
  4.4820,   186.0,  4.4958, 35.0623,12.0
  4.4274,   188.0,  4.4413, 35.0560,13.0
  4.3700,   190.0,  4.3839, 35.0521,23.0
  4.3315,   192.0,  4.3455, 35.0526,20.0
  4.3199,   194.0,  4.3340, 35.0535,13.0
  4.3050,   196.0,  4.3193, 35.0544,15.0
  4.2474,   198.0,  4.2617, 35.0521,20.0
  4.2546,   200.0,  4.2691, 35.0580,17.0
  4.2642,   202.0,  4.2789, 35.0614,15.0
  4.2463,   204.0,  4.2611, 35.0630,16.0
  4.2204,   206.0,  4.2353, 35.0622,20.0
  4.2151,   208.0,  4.2301, 35.0624,17.0
  4.2073,   210.0,  4.2225, 35.0622,15.0
  4.1933,   212.0,  4.2086, 35.0615,14.0
  4.1802,   214.0,  4.1956, 35.0612,14.0
  4.1677,   216.0,  4.1833, 35.0608,26.0
  4.1603,   218.0,  4.1760, 35.0605,18.0
  4.1443,   220.0,  4.1601, 35.0603,10.0
  4.1176,   222.0,  4.1335, 35.0578,14.0
  4.0425,   224.0,  4.0585, 35.0520,18.0
  4.0081,   226.0,  4.0242, 35.0513,17.0
  3.9371,   228.0,  3.9531, 35.0435,24.0
  3.8422,   230.0,  3.8582, 35.0338,10.0
  3.7605,   232.0,  3.7765, 35.0268,11.0
  3.7092,   234.0,  3.7252, 35.0253,14.0
  3.7092,   236.0,  3.7254, 35.0277,20.0
  3.7103,   238.0,  3.7266, 35.0321,19.0
  3.7597,   240.0,  3.7763, 35.0414,15.0
  3.7475,   242.0,  3.7642, 35.0452,14.0
  3.6718,   244.0,  3.6885, 35.0432,18.0
  3.6211,   246.0,  3.6378, 35.0378,18.0
  3.5014,   248.0,  3.5180, 35.0284,17.0
  3.4410,   250.0,  3.4576, 35.0267,14.0
  3.4543,   252.0,  3.4711, 35.0312,21.0
  3.4449,   254.0,  3.4618, 35.0348,16.0
  3.4129,   256.0,  3.4299, 35.0317,15.0
  3.3450,   258.0,  3.3620, 35.0261,15.0
  3.3465,   260.0,  3.3636, 35.0286,15.0
  3.3911,   262.0,  3.4084, 35.0372,18.0
  3.3095,   264.0,  3.3268, 35.0282,17.0
  3.2654,   266.0,  3.2828, 35.0257,10.0
  3.2910,   268.0,  3.3086, 35.0332,11.0
  3.2918,   270.0,  3.3095, 35.0338,12.0
  3.2931,   272.0,  3.3109, 35.0339,15.0
  3.2894,   274.0,  3.3074, 35.0341,23.0
  3.2772,   276.0,  3.2953, 35.0334,21.0
  3.2219,   278.0,  3.2400, 35.0313,15.0
  3.2095,   280.0,  3.2277, 35.0307,13.0
  3.2052,   282.0,  3.2235, 35.0308,15.0
  3.1946,   284.0,  3.2130, 35.0297,17.0
  3.1496,   286.0,  3.1681, 35.0262,22.0
  3.0920,   288.0,  3.1104, 35.0243,17.0
  3.0798,   290.0,  3.0983, 35.0237,17.0
  3.0772,   292.0,  3.0958, 35.0239,19.0
  3.0759,   294.0,  3.0947, 35.0238,17.0
  3.0624,   296.0,  3.0813, 35.0237,18.0
  3.0428,   298.0,  3.0618, 35.0232,22.0
  2.9786,   300.0,  2.9975, 35.0182,20.0
  2.9265,   302.0,  2.9455, 35.0151,15.0
  2.9059,   304.0,  2.9249, 35.0130,17.0
  2.8008,   306.0,  2.8197, 35.0072,15.0
  2.7261,   308.0,  2.7450, 35.0038,13.0
  2.7139,   310.0,  2.7329, 35.0035,16.0
  2.6664,   312.0,  2.6853, 35.0020,24.0
  2.5551,   314.0,  2.5739, 34.9945,13.0
  2.4872,   316.0,  2.5060, 34.9902,15.0
  2.3152,   318.0,  2.3337, 34.9834,18.0
  2.2028,   320.0,  2.2210, 34.9792,16.0
  2.1130,   322.0,  2.1311, 34.9770,17.0
  1.9675,   324.0,  1.9854, 34.9691,17.0
  1.7995,   326.0,  1.8170, 34.9588,18.0
  1.5826,   328.0,  1.5997, 34.9426,15.0
  1.5127,   330.0,  1.5297, 34.9409,19.0
  1.5019,   332.0,  1.5190, 34.9404,11.0
  1.3454,   334.0,  1.3621, 34.9322,14.0
  1.0093,   336.0,  1.0251, 34.9180,22.0
  0.9534,   338.0,  0.9692, 34.9181,20.0
  0.9315,   340.0,  0.9473, 34.9177,13.0
  0.8930,   342.0,  0.9088, 34.9152,14.0
  0.7489,   344.0,  0.7645, 34.9079,18.0
  0.5126,   346.0,  0.5275, 34.8970,23.0
  0.4424,   348.0,  0.4572, 34.9024,24.0
  0.4841,   350.0,  0.4991, 34.9092,28.0
  0.2203,   352.0,  0.2347, 34.8991,19.0
  0.1476,   354.0,  0.1618, 34.8998,33.0
  0.1010,   356.0,  0.1152, 34.9031,22.0
  0.0156,   358.0,  0.0296, 34.9036,24.0
 -0.1469,   360.0, -0.1333, 34.9047,19.0
 -0.5763,   362.0, -0.5639, 34.9104,22.0
 -0.6703,   364.0, -0.6582, 34.9153,17.0
 -0.6964,   366.0, -0.6843, 34.9172,20.0
 -0.7187,   368.0, -0.7066, 34.9195,23.0
 -0.7351,   370.0, -0.7229, 34.9210,29.0
 -0.7394,   372.0, -0.7272, 34.9216,25.0
 -0.7404,   374.0, -0.7281, 34.9216,19.0
 -0.7379,   376.0, -0.7255, 34.9217,35.0
 -0.7374,   378.0, -0.7250, 34.9211,29.0
END_DATA
