CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/195-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226701
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/195-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226701
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 195
CASTNO = 1
DATE = 19990912
TIME = 1150
LATITUDE = 75.9717
LONGITUDE = 15.3363
DEPTH = 358.5
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  3.1244,    74.0,  3.1289, 34.7184,13.0
  3.0588,    76.0,  3.0634, 34.7234,14.0
  2.9337,    78.0,  2.9384, 34.7523,14.0
  2.8370,    80.0,  2.8418, 34.7555,16.0
  2.5509,    82.0,  2.5556, 34.7583,15.0
  2.6807,    84.0,  2.6856, 34.7994,12.0
  3.2072,    86.0,  3.2126, 34.8764,10.0
  3.1393,    88.0,  3.1448, 34.8770,13.0
  3.1284,    90.0,  3.1341, 34.8799,16.0
  3.0861,    92.0,  3.0918, 34.8788,16.0
  3.0578,    94.0,  3.0636, 34.8811,15.0
  3.0238,    96.0,  3.0297, 34.8786,17.0
  2.9371,    98.0,  2.9431, 34.8809,18.0
  3.1466,   100.0,  3.1529, 34.9199,14.0
  3.1468,   102.0,  3.1532, 34.9217,16.0
  2.9818,   104.0,  2.9882, 34.9124,15.0
  3.1279,   106.0,  3.1346, 34.9337,14.0
  3.1501,   108.0,  3.1569, 34.9368,14.0
  3.1715,   110.0,  3.1785, 34.9422,19.0
  3.3892,   112.0,  3.3964, 34.9782,12.0
  3.3850,   114.0,  3.3924, 34.9785,20.0
  3.4718,   116.0,  3.4794, 34.9918,13.0
  3.5244,   118.0,  3.5321, 34.9989,11.0
  3.5182,   120.0,  3.5261, 34.9985,15.0
  3.4681,   122.0,  3.4761, 34.9982,13.0
  3.4253,   124.0,  3.4334, 34.9945,13.0
  3.3853,   126.0,  3.3935, 34.9922,16.0
  3.3511,   128.0,  3.3594, 34.9895,14.0
  3.3280,   130.0,  3.3364, 34.9865,13.0
  3.2976,   132.0,  3.3061, 34.9864,16.0
  3.2877,   134.0,  3.2963, 34.9867,19.0
  3.2529,   136.0,  3.2616, 34.9859,13.0
  3.2507,   138.0,  3.2595, 34.9856,10.0
  3.2156,   140.0,  3.2245, 34.9821,11.0
  3.1493,   142.0,  3.1583, 34.9770,21.0
  3.1598,   144.0,  3.1690, 34.9817,21.0
  3.1480,   146.0,  3.1573, 34.9827,13.0
  3.1396,   148.0,  3.1490, 34.9835,15.0
  3.1275,   150.0,  3.1370, 34.9829,18.0
  3.1120,   152.0,  3.1215, 34.9859,15.0
  3.0986,   154.0,  3.1082, 34.9884,16.0
  3.0780,   156.0,  3.0877, 34.9908,14.0
  3.0396,   158.0,  3.0494, 34.9890,18.0
  2.9966,   160.0,  3.0065, 34.9874,23.0
  2.9461,   162.0,  2.9561, 34.9851,16.0
  2.9206,   164.0,  2.9307, 34.9825,13.0
  2.8976,   166.0,  2.9078, 34.9870,12.0
  2.9046,   168.0,  2.9149, 34.9908,15.0
  2.9045,   170.0,  2.9150, 34.9936,13.0
  2.8917,   172.0,  2.9023, 34.9941,16.0
  2.8906,   174.0,  2.9013, 34.9945,11.0
  2.8903,   176.0,  2.9011, 34.9946,13.0
  2.8865,   178.0,  2.8974, 34.9941,14.0
  2.8835,   180.0,  2.8946, 34.9938,15.0
  2.8528,   182.0,  2.8639, 34.9918,12.0
  2.7878,   184.0,  2.7990, 34.9870,10.0
  2.7550,   186.0,  2.7663, 34.9857,9.0
  2.7344,   188.0,  2.7458, 34.9840,22.0
  2.6354,   190.0,  2.6467, 34.9783,12.0
  2.5406,   192.0,  2.5519, 34.9710,17.0
  2.4989,   194.0,  2.5102, 34.9725,17.0
  2.4919,   196.0,  2.5033, 34.9730,16.0
  2.4126,   198.0,  2.4240, 34.9675,20.0
  2.3701,   200.0,  2.3816, 34.9679,22.0
  2.3641,   202.0,  2.3757, 34.9732,18.0
  2.3703,   204.0,  2.3820, 34.9748,13.0
  2.2736,   206.0,  2.2852, 34.9693,11.0
  2.2653,   208.0,  2.2770, 34.9702,15.0
  2.2607,   210.0,  2.2725, 34.9693,27.0
  2.1743,   212.0,  2.1861, 34.9666,18.0
  2.1179,   214.0,  2.1297, 34.9645,13.0
  2.0717,   216.0,  2.0836, 34.9617,15.0
  2.0008,   218.0,  2.0127, 34.9590,17.0
  1.8873,   220.0,  1.8991, 34.9551,13.0
  1.8312,   222.0,  1.8429, 34.9546,12.0
  1.8135,   224.0,  1.8253, 34.9541,10.0
  1.7822,   226.0,  1.7941, 34.9539,17.0
  1.7202,   228.0,  1.7321, 34.9508,15.0
  1.6825,   230.0,  1.6944, 34.9490,19.0
  1.6531,   232.0,  1.6651, 34.9484,17.0
  1.5897,   234.0,  1.6017, 34.9452,19.0
  1.5065,   236.0,  1.5185, 34.9424,26.0
  1.5033,   238.0,  1.5154, 34.9455,19.0
  1.4817,   240.0,  1.4938, 34.9462,13.0
  1.4539,   242.0,  1.4660, 34.9453,9.0
  1.4389,   244.0,  1.4511, 34.9448,14.0
  1.3726,   246.0,  1.3847, 34.9404,16.0
  1.3432,   248.0,  1.3554, 34.9385,19.0
  1.2237,   250.0,  1.2358, 34.9302,18.0
  1.1305,   252.0,  1.1425, 34.9248,14.0
  1.0825,   254.0,  1.0945, 34.9243,13.0
  1.0683,   256.0,  1.0804, 34.9237,13.0
  1.0647,   258.0,  1.0769, 34.9248,16.0
  1.0459,   260.0,  1.0581, 34.9240,15.0
  1.0322,   262.0,  1.0444, 34.9234,15.0
  0.9628,   264.0,  0.9750, 34.9196,14.0
  0.9375,   266.0,  0.9497, 34.9202,14.0
  0.9411,   268.0,  0.9534, 34.9213,14.0
  0.9711,   270.0,  0.9836, 34.9287,11.0
  0.9444,   272.0,  0.9569, 34.9271,13.0
  0.8515,   274.0,  0.8639, 34.9223,13.0
  0.8155,   276.0,  0.8280, 34.9227,12.0
  0.8038,   278.0,  0.8163, 34.9220,13.0
  0.7194,   280.0,  0.7318, 34.9204,18.0
  0.6959,   282.0,  0.7084, 34.9214,18.0
  0.7098,   284.0,  0.7224, 34.9260,14.0
  0.6789,   286.0,  0.6915, 34.9258,15.0
  0.6593,   288.0,  0.6720, 34.9255,26.0
  0.5884,   290.0,  0.6009, 34.9222,14.0
  0.5425,   292.0,  0.5550, 34.9197,11.0
  0.3978,   294.0,  0.4101, 34.9142,11.0
  0.3369,   296.0,  0.3491, 34.9135,20.0
  0.2777,   298.0,  0.2899, 34.9136,18.0
  0.2649,   300.0,  0.2771, 34.9161,18.0
  0.2245,   302.0,  0.2367, 34.9173,21.0
  0.1314,   304.0,  0.1434, 34.9164,16.0
  0.0315,   306.0,  0.0434, 34.9142,15.0
 -0.0018,   308.0,  0.0101, 34.9154,17.0
 -0.0208,   310.0, -0.0089, 34.9155,18.0
 -0.0417,   312.0, -0.0298, 34.9162,15.0
 -0.1456,   314.0, -0.1338, 34.9097,11.0
 -0.3533,   316.0, -0.3421, 34.9101,14.0
 -0.4177,   318.0, -0.4065, 34.9142,16.0
 -0.4210,   320.0, -0.4098, 34.9165,14.0
 -0.4190,   322.0, -0.4077, 34.9174,14.0
 -0.4309,   324.0, -0.4195, 34.9179,16.0
 -0.4833,   326.0, -0.4720, 34.9189,16.0
 -0.5008,   328.0, -0.4895, 34.9193,16.0
 -0.5295,   330.0, -0.5182, 34.9202,16.0
 -0.5457,   332.0, -0.5343, 34.9220,15.0
 -0.5571,   334.0, -0.5457, 34.9223,15.0
 -0.5644,   336.0, -0.5529, 34.9246,16.0
 -0.5718,   338.0, -0.5603, 34.9250,15.0
 -0.5905,   340.0, -0.5789, 34.9250,16.0
 -0.5952,   342.0, -0.5836, 34.9259,16.0
 -0.5902,   344.0, -0.5785, 34.9262,13.0
 -0.5998,   346.0, -0.5880, 34.9258,24.0
 -0.6707,   348.0, -0.6592, 34.9221,20.0
 -0.7023,   350.0, -0.6908, 34.9219,18.0
 -0.7300,   352.0, -0.7185, 34.9208,20.0
 -0.7557,   354.0, -0.7442, 34.9207,16.0
 -0.7664,   356.0, -0.7548, 34.9210,23.0
 -0.7666,   358.0, -0.7550, 34.9212,16.0
 -0.7651,   360.0, -0.7534, 34.9214,14.0
 -0.7664,   362.0, -0.7546, 34.9214,15.0
END_DATA
