CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/222-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226720
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/222-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226720
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 222
CASTNO = 1
DATE = 19990916
TIME = 0425
LATITUDE = 78.8328
LONGITUDE = 5.0352
DEPTH = 2644.2
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  4.1871,    76.0,  4.1925, 35.0591,16.0
  4.1843,    78.0,  4.1898, 35.0601,16.0
  4.1846,    80.0,  4.1903, 35.0608,16.0
  4.1752,    82.0,  4.1810, 35.0602,16.0
  4.1152,    84.0,  4.1211, 35.0579,13.0
  4.1471,    86.0,  4.1532, 35.0660,12.0
  4.0968,    88.0,  4.1030, 35.0609,18.0
  4.0948,    90.0,  4.1012, 35.0619,15.0
  4.0628,    92.0,  4.0693, 35.0591,12.0
  4.0770,    94.0,  4.0836, 35.0671,18.0
  4.0229,    96.0,  4.0296, 35.0628,14.0
  3.9775,    98.0,  3.9844, 35.0590,15.0
  3.9626,   100.0,  3.9696, 35.0589,17.0
  3.9733,   102.0,  3.9804, 35.0617,17.0
  3.9466,   104.0,  3.9538, 35.0582,16.0
  3.9028,   106.0,  3.9101, 35.0542,20.0
  3.8793,   108.0,  3.8867, 35.0518,16.0
  3.8652,   110.0,  3.8727, 35.0512,17.0
  3.8631,   112.0,  3.8708, 35.0517,16.0
  3.8466,   114.0,  3.8544, 35.0510,16.0
  3.8499,   116.0,  3.8578, 35.0527,17.0
  3.8837,   118.0,  3.8918, 35.0604,17.0
  3.8815,   120.0,  3.8897, 35.0601,17.0
  3.8513,   122.0,  3.8597, 35.0577,14.0
  3.8503,   124.0,  3.8588, 35.0581,14.0
  3.8264,   126.0,  3.8350, 35.0557,14.0
  3.8099,   128.0,  3.8187, 35.0553,13.0
  3.7921,   130.0,  3.8010, 35.0536,11.0
  3.7595,   132.0,  3.7685, 35.0515,18.0
  3.7514,   134.0,  3.7605, 35.0511,17.0
  3.7424,   136.0,  3.7517, 35.0508,12.0
  3.7305,   138.0,  3.7399, 35.0508,14.0
  3.7104,   140.0,  3.7199, 35.0503,17.0
  3.7049,   142.0,  3.7145, 35.0500,14.0
  3.6989,   144.0,  3.7087, 35.0500,15.0
  3.6945,   146.0,  3.7044, 35.0501,16.0
  3.6620,   148.0,  3.6720, 35.0495,18.0
  3.6548,   150.0,  3.6649, 35.0497,17.0
  3.6516,   152.0,  3.6619, 35.0509,20.0
  3.6501,   154.0,  3.6605, 35.0516,22.0
  3.6372,   156.0,  3.6477, 35.0520,16.0
  3.6300,   158.0,  3.6407, 35.0517,15.0
  3.6242,   160.0,  3.6350, 35.0515,15.0
  3.6081,   162.0,  3.6190, 35.0504,19.0
  3.5912,   164.0,  3.6022, 35.0501,18.0
  3.5715,   166.0,  3.5826, 35.0490,15.0
  3.5573,   168.0,  3.5686, 35.0486,14.0
  3.5482,   170.0,  3.5596, 35.0484,11.0
  3.5391,   172.0,  3.5505, 35.0477,13.0
  3.5292,   174.0,  3.5407, 35.0472,13.0
  3.5142,   176.0,  3.5259, 35.0468,13.0
  3.4928,   178.0,  3.5046, 35.0456,13.0
  3.4621,   180.0,  3.4740, 35.0438,11.0
  3.4406,   182.0,  3.4526, 35.0425,14.0
  3.4238,   184.0,  3.4359, 35.0420,17.0
  3.4095,   186.0,  3.4217, 35.0416,19.0
  3.3933,   188.0,  3.4056, 35.0402,15.0
  3.3799,   190.0,  3.3923, 35.0402,18.0
  3.3705,   192.0,  3.3831, 35.0402,17.0
  3.3653,   194.0,  3.3780, 35.0397,17.0
  3.3485,   196.0,  3.3613, 35.0389,22.0
  3.3359,   198.0,  3.3488, 35.0387,21.0
  3.3303,   200.0,  3.3433, 35.0388,13.0
  3.3166,   202.0,  3.3298, 35.0374,15.0
  3.3031,   204.0,  3.3164, 35.0370,19.0
  3.2874,   206.0,  3.3008, 35.0364,25.0
  3.2742,   208.0,  3.2877, 35.0360,15.0
  3.2541,   210.0,  3.2677, 35.0345,14.0
  3.2305,   212.0,  3.2442, 35.0337,17.0
  3.2203,   214.0,  3.2341, 35.0325,18.0
  3.1898,   216.0,  3.2037, 35.0315,17.0
  3.1552,   218.0,  3.1692, 35.0292,16.0
  3.1406,   220.0,  3.1547, 35.0278,14.0
  3.1189,   222.0,  3.1330, 35.0267,13.0
  3.1151,   224.0,  3.1293, 35.0270,12.0
  3.1026,   226.0,  3.1169, 35.0261,17.0
  3.0898,   228.0,  3.1042, 35.0252,15.0
  3.0814,   230.0,  3.0960, 35.0247,12.0
  3.0423,   232.0,  3.0569, 35.0210,14.0
  2.9945,   234.0,  3.0092, 35.0166,15.0
  2.9475,   236.0,  2.9622, 35.0121,19.0
  2.9225,   238.0,  2.9373, 35.0099,21.0
  2.9343,   240.0,  2.9493, 35.0139,15.0
  2.9128,   242.0,  2.9278, 35.0121,14.0
  2.8873,   244.0,  2.9024, 35.0103,16.0
  2.8754,   246.0,  2.8906, 35.0109,18.0
  2.8748,   248.0,  2.8902, 35.0123,20.0
  2.8373,   250.0,  2.8527, 35.0092,12.0
  2.8317,   252.0,  2.8472, 35.0094,14.0
  2.8796,   254.0,  2.8954, 35.0187,13.0
  2.9510,   256.0,  2.9670, 35.0275,17.0
  2.9439,   258.0,  2.9600, 35.0270,11.0
  2.9174,   260.0,  2.9336, 35.0245,15.0
  2.9182,   262.0,  2.9346, 35.0260,15.0
  2.9243,   264.0,  2.9408, 35.0269,17.0
  2.9066,   266.0,  2.9232, 35.0255,15.0
  2.8877,   268.0,  2.9044, 35.0240,14.0
  2.8661,   270.0,  2.8829, 35.0229,14.0
  2.8460,   272.0,  2.8629, 35.0216,11.0
  2.8323,   274.0,  2.8493, 35.0219,14.0
  2.8296,   276.0,  2.8467, 35.0215,16.0
  2.8234,   278.0,  2.8406, 35.0214,15.0
  2.8053,   280.0,  2.8226, 35.0202,16.0
  2.7928,   282.0,  2.8102, 35.0187,17.0
  2.7713,   284.0,  2.7888, 35.0164,14.0
  2.7337,   286.0,  2.7512, 35.0126,20.0
  2.6681,   288.0,  2.6855, 35.0076,18.0
  2.6649,   290.0,  2.6824, 35.0081,16.0
  2.6658,   292.0,  2.6835, 35.0100,19.0
  2.6697,   294.0,  2.6875, 35.0138,15.0
  2.6464,   296.0,  2.6643, 35.0115,18.0
  2.6304,   298.0,  2.6484, 35.0100,19.0
  2.6111,   300.0,  2.6291, 35.0082,19.0
  2.6037,   302.0,  2.6219, 35.0082,11.0
  2.5996,   304.0,  2.6179, 35.0078,15.0
  2.6024,   306.0,  2.6208, 35.0091,18.0
  2.6163,   308.0,  2.6349, 35.0117,21.0
  2.6582,   310.0,  2.6770, 35.0181,16.0
  2.6485,   312.0,  2.6674, 35.0174,13.0
  2.6275,   314.0,  2.6465, 35.0154,12.0
  2.5786,   316.0,  2.5976, 35.0102,14.0
  2.5840,   318.0,  2.6031, 35.0114,13.0
  2.5761,   320.0,  2.5953, 35.0112,15.0
  2.5610,   322.0,  2.5803, 35.0110,13.0
  2.5599,   324.0,  2.5793, 35.0107,15.0
  2.5471,   326.0,  2.5666, 35.0098,15.0
  2.4915,   328.0,  2.5110, 35.0055,14.0
  2.4748,   330.0,  2.4944, 35.0044,17.0
  2.4693,   332.0,  2.4890, 35.0053,16.0
  2.4684,   334.0,  2.4882, 35.0055,15.0
  2.4303,   336.0,  2.4502, 35.0022,13.0
  2.3577,   338.0,  2.3775, 34.9946,14.0
  2.2955,   340.0,  2.3153, 34.9895,16.0
  2.2869,   342.0,  2.3067, 34.9893,11.0
  2.2637,   344.0,  2.2835, 34.9867,16.0
  2.2487,   346.0,  2.2686, 34.9859,19.0
  2.2427,   348.0,  2.2627, 34.9860,16.0
  2.2308,   350.0,  2.2509, 34.9862,19.0
  2.2270,   352.0,  2.2472, 34.9859,18.0
  2.2138,   354.0,  2.2341, 34.9857,15.0
  2.2080,   356.0,  2.2284, 34.9860,15.0
  2.1974,   358.0,  2.2179, 34.9855,13.0
  2.1868,   360.0,  2.2074, 34.9851,14.0
  2.1758,   362.0,  2.1965, 34.9852,13.0
  2.1708,   364.0,  2.1916, 34.9847,16.0
  2.1724,   366.0,  2.1933, 34.9869,15.0
  2.1967,   368.0,  2.2178, 34.9901,14.0
  2.1948,   370.0,  2.2160, 34.9899,16.0
  2.1933,   372.0,  2.2146, 34.9903,15.0
  2.1909,   374.0,  2.2124, 34.9902,11.0
  2.1897,   376.0,  2.2113, 34.9901,14.0
  2.1889,   378.0,  2.2106, 34.9902,16.0
  2.2032,   380.0,  2.2251, 34.9927,16.0
  2.1936,   382.0,  2.2155, 34.9926,18.0
  2.1798,   384.0,  2.2018, 34.9916,18.0
  2.1636,   386.0,  2.1857, 34.9902,14.0
  2.1499,   388.0,  2.1721, 34.9889,20.0
  2.1194,   390.0,  2.1416, 34.9865,16.0
  2.1047,   392.0,  2.1270, 34.9849,19.0
  2.0705,   394.0,  2.0928, 34.9821,20.0
  2.0572,   396.0,  2.0796, 34.9816,17.0
  2.0332,   398.0,  2.0556, 34.9797,17.0
  2.0280,   400.0,  2.0505, 34.9796,18.0
  2.0270,   402.0,  2.0497, 34.9800,19.0
  2.0141,   404.0,  2.0368, 34.9790,13.0
  1.9922,   406.0,  2.0150, 34.9771,15.0
  1.9639,   408.0,  1.9867, 34.9756,14.0
  1.9323,   410.0,  1.9551, 34.9732,14.0
  1.9152,   412.0,  1.9381, 34.9722,13.0
  1.8938,   414.0,  1.9168, 34.9707,16.0
  1.8661,   416.0,  1.8890, 34.9688,11.0
  1.8502,   418.0,  1.8731, 34.9680,15.0
  1.8272,   420.0,  1.8502, 34.9657,13.0
  1.8123,   422.0,  1.8354, 34.9663,15.0
  1.7934,   424.0,  1.8165, 34.9654,14.0
  1.7684,   426.0,  1.7916, 34.9630,12.0
  1.7478,   428.0,  1.7710, 34.9617,16.0
  1.7248,   430.0,  1.7480, 34.9602,13.0
  1.7238,   432.0,  1.7472, 34.9605,15.0
  1.7292,   434.0,  1.7527, 34.9618,15.0
  1.7163,   436.0,  1.7399, 34.9616,17.0
  1.6656,   438.0,  1.6891, 34.9579,17.0
  1.6515,   440.0,  1.6751, 34.9568,15.0
  1.6270,   442.0,  1.6506, 34.9545,15.0
  1.6153,   444.0,  1.6390, 34.9536,15.0
  1.5786,   446.0,  1.6023, 34.9508,18.0
  1.5140,   448.0,  1.5376, 34.9463,18.0
  1.5135,   450.0,  1.5372, 34.9460,15.0
  1.5117,   452.0,  1.5355, 34.9461,12.0
  1.4941,   454.0,  1.5179, 34.9447,18.0
  1.4573,   456.0,  1.4810, 34.9424,16.0
  1.4430,   458.0,  1.4668, 34.9412,16.0
  1.4601,   460.0,  1.4841, 34.9448,14.0
  1.4699,   462.0,  1.4941, 34.9473,13.0
  1.4827,   464.0,  1.5070, 34.9494,14.0
  1.4964,   466.0,  1.5209, 34.9517,15.0
  1.4893,   468.0,  1.5139, 34.9511,13.0
  1.4987,   470.0,  1.5234, 34.9523,14.0
  1.5050,   472.0,  1.5299, 34.9529,14.0
  1.5043,   474.0,  1.5293, 34.9526,12.0
  1.4787,   476.0,  1.5037, 34.9505,14.0
  1.4519,   478.0,  1.4768, 34.9482,16.0
  1.3927,   480.0,  1.4175, 34.9434,15.0
  1.3834,   482.0,  1.4083, 34.9431,13.0
  1.3752,   484.0,  1.4002, 34.9428,19.0
  1.3574,   486.0,  1.3824, 34.9418,17.0
  1.3411,   488.0,  1.3662, 34.9409,16.0
  1.3304,   490.0,  1.3555, 34.9401,16.0
  1.3304,   492.0,  1.3557, 34.9402,15.0
  1.3179,   494.0,  1.3432, 34.9396,16.0
  1.2979,   496.0,  1.3232, 34.9384,15.0
  1.3012,   498.0,  1.3267, 34.9392,16.0
  1.2825,   500.0,  1.3080, 34.9379,16.0
  1.2785,   502.0,  1.3041, 34.9383,13.0
  1.2465,   504.0,  1.2721, 34.9362,14.0
  1.1994,   506.0,  1.2249, 34.9321,12.0
  1.1987,   508.0,  1.2243, 34.9333,16.0
  1.2016,   510.0,  1.2273, 34.9336,14.0
  1.1911,   512.0,  1.2169, 34.9331,14.0
  1.2139,   514.0,  1.2399, 34.9372,16.0
  1.1769,   516.0,  1.2029, 34.9351,13.0
  1.1815,   518.0,  1.2076, 34.9354,17.0
  1.1796,   520.0,  1.2058, 34.9356,15.0
  1.1276,   522.0,  1.1537, 34.9321,16.0
  1.1407,   524.0,  1.1670, 34.9356,21.0
  1.1297,   526.0,  1.1560, 34.9349,14.0
  1.0948,   528.0,  1.1211, 34.9332,15.0
  1.0872,   530.0,  1.1136, 34.9329,18.0
  1.0704,   532.0,  1.0968, 34.9315,18.0
  1.0629,   534.0,  1.0894, 34.9312,13.0
  1.0311,   536.0,  1.0575, 34.9284,17.0
  0.9972,   538.0,  1.0235, 34.9259,21.0
  0.9611,   540.0,  0.9874, 34.9235,16.0
  0.9340,   542.0,  0.9603, 34.9213,16.0
  0.9097,   544.0,  0.9360, 34.9198,17.0
  0.8735,   546.0,  0.8997, 34.9170,16.0
  0.8389,   548.0,  0.8651, 34.9149,18.0
  0.8143,   550.0,  0.8405, 34.9156,15.0
  0.8167,   552.0,  0.8430, 34.9171,17.0
  0.8007,   554.0,  0.8270, 34.9165,14.0
  0.8233,   556.0,  0.8498, 34.9191,17.0
  0.7640,   558.0,  0.7904, 34.9145,17.0
  0.7281,   560.0,  0.7544, 34.9116,13.0
  0.6847,   562.0,  0.7109, 34.9084,14.0
  0.6600,   564.0,  0.6862, 34.9070,12.0
  0.6544,   566.0,  0.6807, 34.9080,15.0
  0.6527,   568.0,  0.6791, 34.9092,16.0
  0.6440,   570.0,  0.6705, 34.9092,12.0
  0.6268,   572.0,  0.6533, 34.9085,16.0
  0.6381,   574.0,  0.6648, 34.9105,20.0
  0.6432,   576.0,  0.6700, 34.9112,11.0
  0.6441,   578.0,  0.6710, 34.9117,16.0
  0.6432,   580.0,  0.6702, 34.9121,16.0
  0.6437,   582.0,  0.6708, 34.9120,10.0
  0.6460,   584.0,  0.6732, 34.9121,14.0
  0.6448,   586.0,  0.6721, 34.9126,16.0
  0.6407,   588.0,  0.6681, 34.9124,15.0
  0.6307,   590.0,  0.6581, 34.9118,15.0
  0.6181,   592.0,  0.6455, 34.9120,17.0
  0.6143,   594.0,  0.6418, 34.9117,14.0
  0.6115,   596.0,  0.6391, 34.9118,22.0
  0.6056,   598.0,  0.6332, 34.9109,12.0
  0.5768,   600.0,  0.6044, 34.9096,14.0
  0.5454,   602.0,  0.5730, 34.9078,17.0
  0.5143,   604.0,  0.5418, 34.9055,15.0
  0.4941,   606.0,  0.5216, 34.9046,15.0
  0.4828,   608.0,  0.5104, 34.9044,16.0
  0.4914,   610.0,  0.5191, 34.9070,11.0
  0.4964,   612.0,  0.5242, 34.9083,16.0
  0.5062,   614.0,  0.5342, 34.9099,16.0
  0.5041,   616.0,  0.5322, 34.9100,14.0
  0.5009,   618.0,  0.5291, 34.9099,14.0
  0.4680,   620.0,  0.4961, 34.9082,16.0
  0.4627,   622.0,  0.4909, 34.9084,11.0
  0.4599,   624.0,  0.4882, 34.9081,12.0
  0.4554,   626.0,  0.4838, 34.9080,25.0
  0.4541,   628.0,  0.4826, 34.9085,15.0
  0.4542,   630.0,  0.4828, 34.9090,15.0
  0.4513,   632.0,  0.4799, 34.9090,16.0
  0.4436,   634.0,  0.4723, 34.9083,17.0
  0.4324,   636.0,  0.4612, 34.9083,16.0
  0.4227,   638.0,  0.4515, 34.9082,19.0
  0.4194,   640.0,  0.4483, 34.9079,17.0
  0.4155,   642.0,  0.4445, 34.9074,14.0
  0.4002,   644.0,  0.4292, 34.9067,16.0
  0.3785,   646.0,  0.4075, 34.9047,20.0
  0.3747,   648.0,  0.4038, 34.9047,16.0
  0.3593,   650.0,  0.3884, 34.9035,15.0
  0.3392,   652.0,  0.3683, 34.9024,14.0
  0.3050,   654.0,  0.3340, 34.9003,15.0
  0.2937,   656.0,  0.3227, 34.9003,15.0
  0.2938,   658.0,  0.3230, 34.9016,14.0
  0.2916,   660.0,  0.3208, 34.9021,15.0
  0.2775,   662.0,  0.3068, 34.9019,14.0
  0.2597,   664.0,  0.2890, 34.9012,14.0
  0.2451,   666.0,  0.2744, 34.9010,14.0
  0.2353,   668.0,  0.2646, 34.9007,12.0
  0.2177,   670.0,  0.2471, 34.9009,14.0
  0.2100,   672.0,  0.2394, 34.9012,15.0
  0.2015,   674.0,  0.2309, 34.9012,16.0
  0.1915,   676.0,  0.2209, 34.9011,16.0
  0.1811,   678.0,  0.2106, 34.9011,16.0
  0.1742,   680.0,  0.2037, 34.9013,15.0
  0.1604,   682.0,  0.1899, 34.9018,20.0
  0.1561,   684.0,  0.1857, 34.9017,17.0
  0.1482,   686.0,  0.1779, 34.9016,18.0
  0.1424,   688.0,  0.1721, 34.9018,18.0
  0.1331,   690.0,  0.1629, 34.9013,17.0
  0.1266,   692.0,  0.1565, 34.9015,16.0
  0.1214,   694.0,  0.1513, 34.9012,14.0
  0.1125,   696.0,  0.1425, 34.9011,18.0
  0.1079,   698.0,  0.1379, 34.9008,13.0
  0.1038,   700.0,  0.1339, 34.9010,16.0
  0.1002,   702.0,  0.1304, 34.9011,15.0
  0.0960,   704.0,  0.1263, 34.9008,15.0
  0.0951,   706.0,  0.1255, 34.9008,14.0
  0.0923,   708.0,  0.1228, 34.9007,14.0
  0.0880,   710.0,  0.1185, 34.9002,13.0
  0.0753,   712.0,  0.1059, 34.9002,12.0
  0.0593,   714.0,  0.0899, 34.8998,16.0
  0.0553,   716.0,  0.0859, 34.8999,18.0
  0.0525,   718.0,  0.0832, 34.8998,14.0
  0.0432,   720.0,  0.0740, 34.9000,17.0
  0.0354,   722.0,  0.0662, 34.8996,14.0
  0.0284,   724.0,  0.0593, 34.8995,16.0
  0.0174,   726.0,  0.0483, 34.8990,18.0
  0.0039,   728.0,  0.0348, 34.8988,18.0
 -0.0033,   730.0,  0.0277, 34.8988,17.0
 -0.0165,   732.0,  0.0145, 34.8981,17.0
 -0.0247,   734.0,  0.0064, 34.8983,19.0
 -0.0285,   736.0,  0.0026, 34.8980,15.0
 -0.0319,   738.0, -0.0007, 34.8978,18.0
 -0.0352,   740.0, -0.0039, 34.8976,17.0
 -0.0343,   742.0, -0.0029, 34.8990,15.0
 -0.0404,   744.0, -0.0089, 34.8992,13.0
 -0.0639,   746.0, -0.0325, 34.8985,16.0
 -0.0754,   748.0, -0.0439, 34.8985,12.0
 -0.0864,   750.0, -0.0549, 34.8989,11.0
 -0.0893,   752.0, -0.0577, 34.8987,14.0
 -0.0970,   754.0, -0.0654, 34.8983,11.0
 -0.1063,   756.0, -0.0746, 34.8982,12.0
 -0.1142,   758.0, -0.0825, 34.8982,14.0
 -0.1265,   760.0, -0.0948, 34.8976,13.0
 -0.1352,   762.0, -0.1034, 34.8985,13.0
 -0.1473,   764.0, -0.1155, 34.8981,12.0
 -0.1485,   766.0, -0.1166, 34.8983,16.0
 -0.1491,   768.0, -0.1171, 34.8982,15.0
 -0.1505,   770.0, -0.1184, 34.8981,15.0
 -0.1523,   772.0, -0.1201, 34.8981,18.0
 -0.1674,   774.0, -0.1352, 34.8974,13.0
 -0.1814,   776.0, -0.1492, 34.8976,14.0
 -0.1862,   778.0, -0.1540, 34.8971,21.0
 -0.1894,   780.0, -0.1571, 34.8975,21.0
 -0.2011,   782.0, -0.1688, 34.8970,18.0
 -0.2021,   784.0, -0.1697, 34.8970,15.0
 -0.2069,   786.0, -0.1744, 34.8972,20.0
 -0.2114,   788.0, -0.1789, 34.8971,18.0
 -0.2220,   790.0, -0.1895, 34.8970,18.0
 -0.2303,   792.0, -0.1978, 34.8969,15.0
 -0.2341,   794.0, -0.2015, 34.8970,16.0
 -0.2415,   796.0, -0.2088, 34.8968,16.0
 -0.2400,   798.0, -0.2072, 34.8976,17.0
 -0.2407,   800.0, -0.2078, 34.8980,15.0
 -0.2456,   802.0, -0.2127, 34.8976,13.0
 -0.2514,   804.0, -0.2184, 34.8973,15.0
 -0.2563,   806.0, -0.2232, 34.8971,12.0
 -0.2725,   808.0, -0.2395, 34.8968,14.0
 -0.2740,   810.0, -0.2409, 34.8967,13.0
 -0.2763,   812.0, -0.2431, 34.8966,14.0
 -0.2814,   814.0, -0.2481, 34.8969,16.0
 -0.2787,   816.0, -0.2453, 34.8980,15.0
 -0.2899,   818.0, -0.2565, 34.8976,15.0
 -0.2986,   820.0, -0.2651, 34.8972,17.0
 -0.2966,   822.0, -0.2630, 34.8972,17.0
 -0.2988,   824.0, -0.2651, 34.8969,19.0
 -0.3062,   826.0, -0.2725, 34.8967,18.0
 -0.3213,   828.0, -0.2876, 34.8963,18.0
 -0.3205,   830.0, -0.2867, 34.8974,15.0
 -0.3163,   832.0, -0.2824, 34.8980,16.0
 -0.3366,   834.0, -0.3027, 34.8967,12.0
 -0.3518,   836.0, -0.3179, 34.8959,12.0
 -0.3768,   838.0, -0.3430, 34.8944,13.0
 -0.3884,   840.0, -0.3546, 34.8935,18.0
 -0.4042,   842.0, -0.3704, 34.8923,18.0
 -0.4083,   844.0, -0.3744, 34.8923,18.0
 -0.4210,   846.0, -0.3871, 34.8913,15.0
 -0.4257,   848.0, -0.3917, 34.8916,15.0
 -0.4307,   850.0, -0.3967, 34.8920,13.0
 -0.4312,   852.0, -0.3971, 34.8921,15.0
 -0.4298,   854.0, -0.3956, 34.8925,13.0
 -0.4295,   856.0, -0.3952, 34.8933,12.0
 -0.4291,   858.0, -0.3947, 34.8937,10.0
 -0.4427,   860.0, -0.4083, 34.8929,19.0
 -0.4470,   862.0, -0.4125, 34.8928,13.0
 -0.4450,   864.0, -0.4104, 34.8934,15.0
 -0.4409,   866.0, -0.4062, 34.8942,17.0
 -0.4423,   868.0, -0.4075, 34.8947,16.0
 -0.4439,   870.0, -0.4090, 34.8945,18.0
 -0.4578,   872.0, -0.4229, 34.8932,19.0
 -0.4607,   874.0, -0.4257, 34.8928,20.0
 -0.4598,   876.0, -0.4247, 34.8928,18.0
 -0.4582,   878.0, -0.4230, 34.8937,16.0
 -0.4492,   880.0, -0.4139, 34.8955,21.0
 -0.4504,   882.0, -0.4150, 34.8955,18.0
 -0.4566,   884.0, -0.4211, 34.8952,21.0
 -0.4571,   886.0, -0.4215, 34.8958,14.0
 -0.4529,   888.0, -0.4172, 34.8961,17.0
