CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/229-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226727
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/229-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226727
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 229
CASTNO = 1
DATE = 19990917
TIME = 1655
LATITUDE = 79.3335
LONGITUDE = -0.0018
DEPTH = 2855.6
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
 -1.7179,    72.0, -1.7164, 34.3215,14.0
 -1.6914,    74.0, -1.6899, 34.3304,15.0
 -1.6778,    76.0, -1.6762, 34.3372,11.0
 -1.6735,    78.0, -1.6719, 34.3401,16.0
 -1.6649,    80.0, -1.6632, 34.3476,14.0
 -1.6565,    82.0, -1.6548, 34.3506,13.0
 -1.6508,    84.0, -1.6490, 34.3523,17.0
 -1.6355,    86.0, -1.6337, 34.3583,13.0
 -1.6263,    88.0, -1.6244, 34.3607,15.0
 -1.6263,    90.0, -1.6244, 34.3610,17.0
 -1.6278,    92.0, -1.6258, 34.3605,14.0
 -1.6282,    94.0, -1.6262, 34.3608,14.0
 -1.6092,    96.0, -1.6071, 34.3655,13.0
 -1.5955,    98.0, -1.5934, 34.3684,17.0
 -1.5709,   100.0, -1.5687, 34.3723,14.0
 -1.5495,   102.0, -1.5473, 34.3745,18.0
 -1.5218,   104.0, -1.5195, 34.3776,17.0
 -1.4559,   106.0, -1.4534, 34.3841,14.0
 -1.4094,   108.0, -1.4068, 34.3886,16.0
 -1.4004,   110.0, -1.3978, 34.3890,15.0
 -1.3634,   112.0, -1.3607, 34.3923,15.0
 -1.3452,   114.0, -1.3424, 34.3932,17.0
 -1.3165,   116.0, -1.3137, 34.3966,19.0
 -1.2167,   118.0, -1.2137, 34.4075,18.0
 -1.0304,   120.0, -1.0271, 34.4289,16.0
 -0.9943,   122.0, -0.9909, 34.4329,16.0
 -0.8381,   124.0, -0.8345, 34.4520,18.0
 -0.6936,   126.0, -0.6898, 34.4639,14.0
 -0.3532,   128.0, -0.3490, 34.5085,17.0
  0.3659,   130.0,  0.3710, 34.5765,13.0
  0.5751,   132.0,  0.5805, 34.6010,9.0
  0.6767,   134.0,  0.6824, 34.6155,14.0
  0.8006,   136.0,  0.8065, 34.6298,17.0
  0.9491,   138.0,  0.9552, 34.6451,16.0
  1.0062,   140.0,  1.0125, 34.6520,18.0
  0.9542,   142.0,  0.9605, 34.6558,13.0
  1.1588,   144.0,  1.1655, 34.6798,17.0
  1.1920,   146.0,  1.1988, 34.6876,17.0
  1.3670,   148.0,  1.3741, 34.7171,19.0
  1.5768,   150.0,  1.5843, 34.7431,18.0
  1.7184,   152.0,  1.7262, 34.7673,19.0
  1.6840,   154.0,  1.6918, 34.7663,16.0
  1.7450,   156.0,  1.7530, 34.7753,21.0
  1.8191,   158.0,  1.8273, 34.7880,16.0
  2.1366,   160.0,  2.1454, 34.8248,16.0
  1.7196,   162.0,  1.7279, 34.7895,19.0
  1.7663,   164.0,  1.7748, 34.8050,15.0
  2.0605,   166.0,  2.0695, 34.8415,14.0
  1.9647,   168.0,  1.9737, 34.8333,15.0
  1.9233,   170.0,  1.9324, 34.8297,15.0
  1.7816,   172.0,  1.7905, 34.8173,16.0
  1.6564,   174.0,  1.6653, 34.8065,14.0
  1.6945,   176.0,  1.7035, 34.8143,13.0
  1.6537,   178.0,  1.6628, 34.8149,13.0
  1.5076,   180.0,  1.5166, 34.8015,16.0
  1.4883,   182.0,  1.4974, 34.8019,15.0
  1.5894,   184.0,  1.5987, 34.8167,15.0
  1.7039,   186.0,  1.7135, 34.8327,15.0
  2.0116,   188.0,  2.0218, 34.8786,13.0
  2.1717,   190.0,  2.1822, 34.8954,15.0
  2.1240,   192.0,  2.1346, 34.8909,18.0
  1.9653,   194.0,  1.9758, 34.8753,17.0
  2.0118,   196.0,  2.0224, 34.8869,15.0
  2.2910,   198.0,  2.3022, 34.9153,18.0
  2.2735,   200.0,  2.2847, 34.9139,19.0
  2.2195,   202.0,  2.2308, 34.9080,16.0
  2.1980,   204.0,  2.2094, 34.9067,22.0
  2.0918,   206.0,  2.1031, 34.8966,17.0
  2.0756,   208.0,  2.0870, 34.8976,18.0
  2.0731,   210.0,  2.0846, 34.8986,15.0
  2.0654,   212.0,  2.0770, 34.8999,12.0
  2.0777,   214.0,  2.0895, 34.9024,18.0
  2.0995,   216.0,  2.1114, 34.9067,14.0
  2.0643,   218.0,  2.0763, 34.9066,15.0
  2.0825,   220.0,  2.0946, 34.9093,16.0
  2.0658,   222.0,  2.0780, 34.9082,14.0
  2.0409,   224.0,  2.0532, 34.9070,15.0
  2.0658,   226.0,  2.0782, 34.9131,12.0
  2.1135,   228.0,  2.1261, 34.9220,15.0
  2.1724,   230.0,  2.1852, 34.9312,16.0
  2.1628,   232.0,  2.1757, 34.9313,16.0
  2.2536,   234.0,  2.2668, 34.9427,14.0
  2.3433,   236.0,  2.3569, 34.9534,18.0
  2.3344,   238.0,  2.3481, 34.9531,16.0
  2.2320,   240.0,  2.2455, 34.9431,18.0
  2.1207,   242.0,  2.1341, 34.9322,20.0
  2.0539,   244.0,  2.0673, 34.9258,20.0
  2.0471,   246.0,  2.0606, 34.9259,15.0
  1.9889,   248.0,  2.0025, 34.9205,16.0
  1.9671,   250.0,  1.9807, 34.9219,20.0
  1.9725,   252.0,  1.9862, 34.9237,16.0
  1.9745,   254.0,  1.9884, 34.9254,14.0
  1.9691,   256.0,  1.9831, 34.9267,13.0
  1.9685,   258.0,  1.9826, 34.9281,15.0
  1.9733,   260.0,  1.9875, 34.9300,14.0
  1.9776,   262.0,  1.9919, 34.9313,15.0
  1.9841,   264.0,  1.9986, 34.9327,19.0
  1.9797,   266.0,  1.9943, 34.9325,16.0
  1.9745,   268.0,  1.9892, 34.9328,14.0
  1.9640,   270.0,  1.9788, 34.9331,13.0
  1.9672,   272.0,  1.9821, 34.9341,15.0
  1.9688,   274.0,  1.9838, 34.9351,16.0
  1.9688,   276.0,  1.9839, 34.9357,12.0
  1.9628,   278.0,  1.9780, 34.9373,15.0
  1.9378,   280.0,  1.9531, 34.9362,16.0
  1.9619,   282.0,  1.9773, 34.9398,15.0
  1.9681,   284.0,  1.9837, 34.9405,13.0
  2.0155,   286.0,  2.0313, 34.9480,13.0
  2.0418,   288.0,  2.0578, 34.9513,16.0
  2.0382,   290.0,  2.0543, 34.9509,16.0
  2.0379,   292.0,  2.0541, 34.9507,18.0
  1.9946,   294.0,  2.0108, 34.9462,22.0
  1.9314,   296.0,  1.9476, 34.9399,17.0
  1.8820,   298.0,  1.8982, 34.9363,17.0
  1.8783,   300.0,  1.8946, 34.9362,18.0
  1.8863,   302.0,  1.9027, 34.9387,17.0
  1.8912,   304.0,  1.9077, 34.9400,19.0
  1.8898,   306.0,  1.9065, 34.9411,14.0
  1.9000,   308.0,  1.9168, 34.9437,13.0
  1.9291,   310.0,  1.9461, 34.9483,15.0
  1.9344,   312.0,  1.9515, 34.9493,14.0
  2.0112,   314.0,  2.0286, 34.9616,17.0
  2.0820,   316.0,  2.0997, 34.9686,15.0
  2.0808,   318.0,  2.0986, 34.9684,12.0
  2.0749,   320.0,  2.0928, 34.9681,16.0
  2.0223,   322.0,  2.0402, 34.9627,14.0
  2.0231,   324.0,  2.0411, 34.9630,13.0
  2.0331,   326.0,  2.0513, 34.9642,15.0
  2.0162,   328.0,  2.0344, 34.9629,14.0
  2.0015,   330.0,  2.0198, 34.9618,12.0
  1.9961,   332.0,  2.0145, 34.9612,14.0
  2.0087,   334.0,  2.0273, 34.9626,13.0
  2.0263,   336.0,  2.0450, 34.9657,15.0
  2.0457,   338.0,  2.0646, 34.9678,13.0
  2.0484,   340.0,  2.0674, 34.9679,15.0
  2.0119,   342.0,  2.0309, 34.9645,15.0
  1.9828,   344.0,  2.0019, 34.9618,16.0
  1.9622,   346.0,  1.9814, 34.9606,17.0
  1.9558,   348.0,  1.9751, 34.9601,17.0
  1.9896,   350.0,  2.0091, 34.9663,14.0
  1.9876,   352.0,  2.0072, 34.9660,17.0
  1.9902,   354.0,  2.0099, 34.9666,12.0
  1.9905,   356.0,  2.0103, 34.9668,16.0
  1.9929,   358.0,  2.0128, 34.9674,20.0
  2.0261,   360.0,  2.0463, 34.9724,17.0
  2.0296,   362.0,  2.0499, 34.9730,15.0
  2.0926,   364.0,  2.1132, 34.9827,12.0
  2.1165,   366.0,  2.1373, 34.9852,14.0
  2.1205,   368.0,  2.1414, 34.9855,15.0
  2.1130,   370.0,  2.1340, 34.9849,14.0
  2.1077,   372.0,  2.1288, 34.9842,13.0
  2.0819,   374.0,  2.1030, 34.9816,16.0
  2.0677,   376.0,  2.0889, 34.9800,16.0
  2.0269,   378.0,  2.0481, 34.9761,14.0
  2.0431,   380.0,  2.0645, 34.9793,15.0
  2.0432,   382.0,  2.0647, 34.9796,15.0
  2.0411,   384.0,  2.0627, 34.9795,19.0
  2.0491,   386.0,  2.0709, 34.9810,16.0
  2.0435,   388.0,  2.0654, 34.9808,19.0
  2.0228,   390.0,  2.0447, 34.9793,20.0
  2.0178,   392.0,  2.0398, 34.9793,14.0
  2.0077,   394.0,  2.0298, 34.9785,17.0
  1.9905,   396.0,  2.0127, 34.9773,20.0
  1.9814,   398.0,  2.0037, 34.9766,17.0
  1.9779,   400.0,  2.0003, 34.9765,20.0
  1.9634,   402.0,  1.9859, 34.9748,17.0
  1.9402,   404.0,  1.9627, 34.9725,18.0
  1.8783,   406.0,  1.9007, 34.9664,14.0
  1.8455,   408.0,  1.8678, 34.9630,13.0
  1.7864,   410.0,  1.8087, 34.9578,12.0
  1.7726,   412.0,  1.7949, 34.9573,15.0
  1.7699,   414.0,  1.7924, 34.9570,15.0
  1.7690,   416.0,  1.7916, 34.9575,14.0
  1.7737,   418.0,  1.7964, 34.9584,14.0
  1.7675,   420.0,  1.7903, 34.9575,15.0
  1.6727,   422.0,  1.6953, 34.9489,15.0
  1.6284,   424.0,  1.6510, 34.9446,17.0
  1.6211,   426.0,  1.6438, 34.9442,15.0
  1.6061,   428.0,  1.6288, 34.9428,16.0
  1.6076,   430.0,  1.6304, 34.9441,16.0
  1.5772,   432.0,  1.6001, 34.9422,18.0
  1.5657,   434.0,  1.5886, 34.9412,14.0
  1.5403,   436.0,  1.5633, 34.9397,19.0
  1.5412,   438.0,  1.5643, 34.9396,17.0
  1.5362,   440.0,  1.5594, 34.9398,18.0
  1.4825,   442.0,  1.5056, 34.9355,20.0
  1.4799,   444.0,  1.5031, 34.9356,18.0
  1.4597,   446.0,  1.4829, 34.9349,15.0
  1.4401,   448.0,  1.4633, 34.9335,18.0
  1.4154,   450.0,  1.4386, 34.9315,17.0
  1.4236,   452.0,  1.4470, 34.9333,15.0
  1.3989,   454.0,  1.4223, 34.9314,16.0
  1.4308,   456.0,  1.4544, 34.9361,18.0
  1.4379,   458.0,  1.4616, 34.9376,14.0
  1.4738,   460.0,  1.4979, 34.9426,13.0
  1.4568,   462.0,  1.4808, 34.9421,15.0
  1.4695,   464.0,  1.4938, 34.9441,15.0
  1.4712,   466.0,  1.4956, 34.9441,13.0
  1.4756,   468.0,  1.5001, 34.9449,10.0
  1.4545,   470.0,  1.4790, 34.9440,14.0
  1.4488,   472.0,  1.4734, 34.9444,13.0
  1.4537,   474.0,  1.4784, 34.9453,12.0
  1.4675,   476.0,  1.4925, 34.9467,16.0
  1.4675,   478.0,  1.4926, 34.9473,20.0
  1.4424,   480.0,  1.4674, 34.9452,14.0
  1.4319,   482.0,  1.4570, 34.9444,16.0
  1.4239,   484.0,  1.4491, 34.9440,19.0
  1.4080,   486.0,  1.4332, 34.9431,18.0
  1.3725,   488.0,  1.3977, 34.9406,17.0
  1.3544,   490.0,  1.3796, 34.9398,18.0
  1.3506,   492.0,  1.3759, 34.9400,18.0
  1.3498,   494.0,  1.3752, 34.9402,22.0
  1.3508,   496.0,  1.3764, 34.9410,16.0
  1.3400,   498.0,  1.3656, 34.9408,17.0
  1.3368,   500.0,  1.3625, 34.9414,13.0
  1.3327,   502.0,  1.3585, 34.9412,14.0
  1.3263,   504.0,  1.3522, 34.9413,14.0
  1.3162,   506.0,  1.3422, 34.9406,15.0
  1.3026,   508.0,  1.3286, 34.9401,16.0
  1.2951,   510.0,  1.3212, 34.9400,15.0
  1.2885,   512.0,  1.3147, 34.9395,13.0
  1.2836,   514.0,  1.3099, 34.9396,14.0
  1.2720,   516.0,  1.2984, 34.9394,14.0
  1.2676,   518.0,  1.2941, 34.9391,16.0
  1.2656,   520.0,  1.2922, 34.9395,11.0
  1.2658,   522.0,  1.2925, 34.9401,18.0
  1.2574,   524.0,  1.2841, 34.9394,17.0
  1.2497,   526.0,  1.2765, 34.9390,15.0
  1.2395,   528.0,  1.2664, 34.9382,15.0
  1.2213,   530.0,  1.2482, 34.9366,17.0
  1.2053,   532.0,  1.2323, 34.9370,12.0
  1.2013,   534.0,  1.2284, 34.9368,17.0
  1.1956,   536.0,  1.2228, 34.9363,15.0
  1.1828,   538.0,  1.2100, 34.9358,18.0
  1.1794,   540.0,  1.2067, 34.9360,17.0
  1.1899,   542.0,  1.2174, 34.9373,17.0
  1.1862,   544.0,  1.2138, 34.9375,18.0
  1.1778,   546.0,  1.2054, 34.9370,19.0
  1.1620,   548.0,  1.1897, 34.9358,18.0
  1.1411,   550.0,  1.1688, 34.9342,15.0
  1.1152,   552.0,  1.1429, 34.9326,17.0
  1.1029,   554.0,  1.1307, 34.9322,16.0
  1.0940,   556.0,  1.1218, 34.9323,15.0
  1.0927,   558.0,  1.1206, 34.9321,13.0
  1.0871,   560.0,  1.1151, 34.9318,14.0
  1.0817,   562.0,  1.1098, 34.9313,13.0
  1.0765,   564.0,  1.1047, 34.9311,15.0
  1.0644,   566.0,  1.0926, 34.9305,13.0
  1.0575,   568.0,  1.0858, 34.9299,16.0
  1.0494,   570.0,  1.0778, 34.9297,16.0
  1.0188,   572.0,  1.0471, 34.9277,15.0
  1.0160,   574.0,  1.0444, 34.9272,17.0
  0.9802,   576.0,  1.0085, 34.9243,17.0
  0.9383,   578.0,  0.9665, 34.9207,13.0
  0.9102,   580.0,  0.9384, 34.9185,12.0
  0.8966,   582.0,  0.9249, 34.9174,21.0
  0.9150,   584.0,  0.9434, 34.9207,13.0
  0.9357,   586.0,  0.9644, 34.9233,14.0
  0.8968,   588.0,  0.9254, 34.9199,11.0
  0.8916,   590.0,  0.9203, 34.9203,13.0
  0.8951,   592.0,  0.9239, 34.9208,17.0
  0.8827,   594.0,  0.9115, 34.9201,15.0
  0.8886,   596.0,  0.9176, 34.9211,18.0
  0.9084,   598.0,  0.9376, 34.9239,15.0
  0.9131,   600.0,  0.9424, 34.9247,17.0
  0.9088,   602.0,  0.9382, 34.9247,14.0
  0.8879,   604.0,  0.9173, 34.9233,15.0
  0.8845,   606.0,  0.9140, 34.9240,15.0
  0.8767,   608.0,  0.9063, 34.9232,16.0
  0.8539,   610.0,  0.8835, 34.9219,15.0
  0.8371,   612.0,  0.8667, 34.9214,15.0
  0.8213,   614.0,  0.8509, 34.9199,15.0
  0.7965,   616.0,  0.8261, 34.9181,15.0
  0.7809,   618.0,  0.8105, 34.9167,15.0
  0.7756,   620.0,  0.8053, 34.9171,17.0
  0.7757,   622.0,  0.8055, 34.9177,13.0
  0.7608,   624.0,  0.7907, 34.9168,15.0
  0.7376,   626.0,  0.7675, 34.9149,18.0
  0.7066,   628.0,  0.7364, 34.9126,15.0
  0.7074,   630.0,  0.7373, 34.9146,15.0
  0.7276,   632.0,  0.7577, 34.9161,17.0
  0.7566,   634.0,  0.7870, 34.9198,18.0
  0.7557,   636.0,  0.7862, 34.9197,17.0
  0.7524,   638.0,  0.7830, 34.9192,18.0
  0.6597,   640.0,  0.6899, 34.9105,20.0
  0.6123,   642.0,  0.6423, 34.9064,17.0
  0.5871,   644.0,  0.6170, 34.9052,16.0
  0.5582,   646.0,  0.5881, 34.9032,18.0
  0.5502,   648.0,  0.5802, 34.9030,15.0
  0.5483,   650.0,  0.5784, 34.9041,15.0
  0.5537,   652.0,  0.5839, 34.9055,17.0
  0.5458,   654.0,  0.5761, 34.9054,18.0
  0.5395,   656.0,  0.5698, 34.9051,16.0
  0.5093,   658.0,  0.5396, 34.9034,18.0
  0.5040,   660.0,  0.5344, 34.9037,14.0
  0.4981,   662.0,  0.5285, 34.9032,13.0
  0.4811,   664.0,  0.5115, 34.9025,15.0
  0.4630,   666.0,  0.4934, 34.9012,15.0
  0.4601,   668.0,  0.4906, 34.9016,12.0
  0.4596,   670.0,  0.4902, 34.9022,13.0
  0.4543,   672.0,  0.4850, 34.9024,16.0
  0.4552,   674.0,  0.4860, 34.9027,16.0
  0.4560,   676.0,  0.4869, 34.9034,15.0
  0.4783,   678.0,  0.5095, 34.9074,14.0
  0.4727,   680.0,  0.5039, 34.9075,16.0
  0.4701,   682.0,  0.5014, 34.9078,18.0
  0.4666,   684.0,  0.4980, 34.9078,17.0
  0.4626,   686.0,  0.4941, 34.9073,16.0
  0.4528,   688.0,  0.4843, 34.9066,17.0
  0.4398,   690.0,  0.4714, 34.9058,16.0
  0.4160,   692.0,  0.4475, 34.9048,16.0
  0.3870,   694.0,  0.4185, 34.9028,16.0
  0.3658,   696.0,  0.3973, 34.9023,16.0
  0.3725,   698.0,  0.4041, 34.9034,19.0
  0.3757,   700.0,  0.4074, 34.9047,14.0
  0.3714,   702.0,  0.4032, 34.9047,15.0
  0.3500,   704.0,  0.3818, 34.9032,16.0
  0.3327,   706.0,  0.3645, 34.9019,17.0
  0.2841,   708.0,  0.3157, 34.8991,15.0
  0.2822,   710.0,  0.3139, 34.8989,14.0
  0.2759,   712.0,  0.3077, 34.8986,14.0
  0.2670,   714.0,  0.2988, 34.8981,12.0
  0.2591,   716.0,  0.2910, 34.8981,17.0
  0.2553,   718.0,  0.2873, 34.8983,12.0
  0.2549,   720.0,  0.2870, 34.8985,17.0
  0.2553,   722.0,  0.2875, 34.8989,17.0
  0.2587,   724.0,  0.2910, 34.9001,14.0
  0.2591,   726.0,  0.2915, 34.9004,16.0
  0.2593,   728.0,  0.2918, 34.9003,18.0
  0.2601,   730.0,  0.2927, 34.9009,16.0
  0.2523,   732.0,  0.2850, 34.9011,15.0
  0.2519,   734.0,  0.2847, 34.9017,17.0
  0.2576,   736.0,  0.2905, 34.9024,15.0
  0.2505,   738.0,  0.2835, 34.9023,14.0
  0.2321,   740.0,  0.2651, 34.9017,16.0
  0.2166,   742.0,  0.2496, 34.9007,15.0
  0.2109,   744.0,  0.2440, 34.9009,15.0
  0.2108,   746.0,  0.2440, 34.9010,17.0
  0.2031,   748.0,  0.2362, 34.9011,16.0
  0.1965,   750.0,  0.2297, 34.9011,12.0
  0.1931,   752.0,  0.2264, 34.9011,15.0
  0.1927,   754.0,  0.2261, 34.9010,16.0
  0.1842,   756.0,  0.2176, 34.9006,15.0
  0.1650,   758.0,  0.1984, 34.8990,14.0
  0.1444,   760.0,  0.1778, 34.8978,14.0
  0.1321,   762.0,  0.1655, 34.8967,16.0
  0.1295,   764.0,  0.1630, 34.8974,12.0
  0.1326,   766.0,  0.1662, 34.8988,14.0
  0.1255,   768.0,  0.1592, 34.8984,15.0
  0.1427,   770.0,  0.1766, 34.9010,17.0
  0.1414,   772.0,  0.1754, 34.9014,15.0
  0.1365,   774.0,  0.1705, 34.9015,14.0
  0.1303,   776.0,  0.1644, 34.9010,15.0
  0.1270,   778.0,  0.1612, 34.9014,16.0
  0.1242,   780.0,  0.1585, 34.9013,17.0
  0.1140,   782.0,  0.1483, 34.9007,16.0
  0.1009,   784.0,  0.1352, 34.8995,16.0
  0.0852,   786.0,  0.1195, 34.8986,16.0
  0.0838,   788.0,  0.1182, 34.8985,18.0
  0.0772,   790.0,  0.1117, 34.8983,18.0
  0.0649,   792.0,  0.0994, 34.8973,16.0
  0.0561,   794.0,  0.0907, 34.8972,17.0
  0.0485,   796.0,  0.0831, 34.8974,15.0
  0.0467,   798.0,  0.0814, 34.8972,15.0
  0.0384,   800.0,  0.0732, 34.8972,12.0
  0.0341,   802.0,  0.0689, 34.8972,12.0
  0.0313,   804.0,  0.0662, 34.8975,13.0
  0.0293,   806.0,  0.0643, 34.8974,14.0
  0.0192,   808.0,  0.0542, 34.8969,12.0
  0.0045,   810.0,  0.0395, 34.8959,16.0
  0.0037,   812.0,  0.0388, 34.8963,12.0
  0.0111,   814.0,  0.0464, 34.8976,16.0
  0.0078,   816.0,  0.0432, 34.8973,11.0
  0.0033,   818.0,  0.0387, 34.8974,15.0
 -0.0014,   820.0,  0.0341, 34.8972,16.0
 -0.0135,   822.0,  0.0220, 34.8966,14.0
 -0.0211,   824.0,  0.0145, 34.8964,21.0
 -0.0264,   826.0,  0.0093, 34.8962,17.0
 -0.0344,   828.0,  0.0013, 34.8965,16.0
 -0.0366,   830.0, -0.0008, 34.8963,20.0
 -0.0388,   832.0, -0.0029, 34.8962,15.0
 -0.0420,   834.0, -0.0060, 34.8961,12.0
 -0.0468,   836.0, -0.0108, 34.8963,14.0
 -0.0528,   838.0, -0.0167, 34.8961,14.0
 -0.0563,   840.0, -0.0201, 34.8967,19.0
 -0.0580,   842.0, -0.0217, 34.8964,15.0
 -0.0660,   844.0, -0.0297, 34.8964,14.0
 -0.0750,   846.0, -0.0387, 34.8959,15.0
 -0.0826,   848.0, -0.0462, 34.8964,17.0
 -0.0862,   850.0, -0.0497, 34.8959,17.0
 -0.0872,   852.0, -0.0506, 34.8959,15.0
 -0.0884,   854.0, -0.0517, 34.8962,12.0
 -0.0929,   856.0, -0.0562, 34.8961,11.0
 -0.0959,   858.0, -0.0591, 34.8961,14.0
 -0.0999,   860.0, -0.0630, 34.8956,17.0
 -0.1101,   862.0, -0.0732, 34.8957,13.0
 -0.1133,   864.0, -0.0763, 34.8957,12.0
 -0.1156,   866.0, -0.0785, 34.8960,12.0
 -0.1169,   868.0, -0.0797, 34.8959,15.0
 -0.1163,   870.0, -0.0790, 34.8962,14.0
 -0.1178,   872.0, -0.0804, 34.8957,19.0
 -0.1276,   874.0, -0.0902, 34.8958,17.0
 -0.1318,   876.0, -0.0943, 34.8954,14.0
 -0.1374,   878.0, -0.0999, 34.8954,19.0
 -0.1446,   880.0, -0.1070, 34.8954,17.0
 -0.1461,   882.0, -0.1084, 34.8956,18.0
 -0.1511,   884.0, -0.1134, 34.8952,18.0
