CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/196-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226702
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/196-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226702
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 196
CASTNO = 1
DATE = 19990912
TIME = 1341
LATITUDE = 76.0503
LONGITUDE = 15.3757
DEPTH = 358.5
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
 -0.1453,   344.0, -0.1323, 34.9163,14.0
 -0.1488,   346.0, -0.1357, 34.9155,15.0
 -0.1484,   348.0, -0.1353, 34.9155,22.0
 -0.1480,   350.0, -0.1348, 34.9155,17.0
 -0.1483,   352.0, -0.1350, 34.9156,15.0
 -0.1570,   354.0, -0.1436, 34.9148,21.0
 -0.1520,   356.0, -0.1385, 34.9142,22.0
 -0.1514,   358.0, -0.1379, 34.9135,28.0
 -0.1502,   360.0, -0.1366, 34.9136,17.0
 -0.1513,   362.0, -0.1376, 34.9133,15.0
END_DATA
