CTD,20100713SIOCCHDLIB
# Auto-generated Exchange CTD file from ctd_polarstern_to_ctd_exchange
# Please verify integrity before use.
#
# Original data acquired from CD
# Reference website: http://www.awi.de/en/research/research_divisions/climate_science/observational_oceanography
#
# Citation: Schauer Ursula (2004)
#     Physical oceanography during cruise ARK-XV/3 at CTD station PS55/228-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226726
# Reference(s): Schauer Ursula (2004)
#      Physical oceanography during cruise ARK-XV/3 at CTD station PS55/228-1, Alfred Wegener Institute for Polar and Marine Research, Bremerhaven, PANGAEA, doi:10.1594/PANGAEA.226726
# Parameters
#   CTDNOBS (nobs) [#]:  *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   THETA (tpot) [deg C]: calculated *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   FLUOR (chl_fluores) [V]: Backscatter Fluorometer, Dr. Haardt *  (Brunﬂen, Jutta)
#   CTDPRS (press) [dbar]: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDSAL (sal) []: CTD, SEA-BIRD SBE 911plus, SN 0485 *  (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
#   CTDTMP (temp) [deg C]: CTD, SEA-BIRD SBE 911plus, SN 0485 * ITS-90 (Schauer, Ursula (URL: http://www.awi.de/People/show?uschauer, eMail: ursula.schauer@awi.de))
NUMBER_HEADERS = 10
EXPOCODE = None
SECT = ARK-XV/3 (PS55)
STNNBR = 228
CASTNO = 1
DATE = 19990917
TIME = 1358
LATITUDE = 79.166
LONGITUDE = -0.008
DEPTH = 2669.6
THETA,CTDPRS,CTDTMP,CTDSAL,CTDNOBS
  2.0636,   366.0,  2.0842, 34.9803,14.0
  2.0716,   368.0,  2.0924, 34.9810,12.0
  2.0766,   370.0,  2.0975, 34.9816,16.0
  2.0674,   372.0,  2.0884, 34.9821,15.0
  2.0695,   374.0,  2.0906, 34.9831,14.0
  2.0587,   376.0,  2.0799, 34.9828,13.0
  2.0522,   378.0,  2.0735, 34.9825,17.0
  2.0388,   380.0,  2.0602, 34.9814,15.0
  2.0286,   382.0,  2.0501, 34.9807,14.0
  2.0218,   384.0,  2.0434, 34.9801,15.0
  2.0031,   386.0,  2.0247, 34.9782,18.0
  1.9841,   388.0,  2.0058, 34.9767,21.0
  1.9750,   390.0,  1.9968, 34.9762,15.0
  1.9570,   392.0,  1.9788, 34.9750,19.0
  1.9497,   394.0,  1.9716, 34.9746,17.0
  1.9369,   396.0,  1.9589, 34.9738,20.0
  1.8941,   398.0,  1.9161, 34.9700,19.0
  1.8878,   400.0,  1.9099, 34.9697,14.0
  1.8662,   402.0,  1.8883, 34.9680,18.0
  1.8516,   404.0,  1.8737, 34.9670,17.0
  1.8232,   406.0,  1.8454, 34.9649,19.0
  1.8037,   408.0,  1.8259, 34.9637,16.0
  1.7956,   410.0,  1.8179, 34.9629,14.0
  1.7828,   412.0,  1.8052, 34.9623,12.0
  1.7774,   414.0,  1.7999, 34.9619,15.0
  1.7695,   416.0,  1.7921, 34.9616,16.0
  1.7457,   418.0,  1.7683, 34.9600,13.0
  1.7230,   420.0,  1.7457, 34.9580,15.0
  1.6930,   422.0,  1.7157, 34.9557,15.0
  1.6936,   424.0,  1.7164, 34.9564,12.0
  1.7007,   426.0,  1.7236, 34.9577,16.0
  1.7009,   428.0,  1.7239, 34.9582,14.0
  1.6735,   430.0,  1.6966, 34.9559,19.0
  1.6428,   432.0,  1.6659, 34.9529,17.0
  1.6176,   434.0,  1.6407, 34.9509,17.0
  1.6088,   436.0,  1.6320, 34.9499,16.0
  1.6085,   438.0,  1.6318, 34.9500,18.0
  1.6054,   440.0,  1.6288, 34.9503,19.0
  1.6059,   442.0,  1.6294, 34.9506,18.0
  1.6035,   444.0,  1.6271, 34.9509,19.0
  1.6068,   446.0,  1.6306, 34.9517,17.0
  1.6087,   448.0,  1.6326, 34.9525,18.0
  1.6013,   450.0,  1.6253, 34.9521,18.0
  1.6004,   452.0,  1.6245, 34.9528,17.0
  1.5959,   454.0,  1.6201, 34.9531,15.0
  1.5793,   456.0,  1.6035, 34.9525,13.0
  1.5752,   458.0,  1.5995, 34.9523,12.0
  1.5739,   460.0,  1.5983, 34.9526,16.0
  1.5682,   462.0,  1.5927, 34.9523,14.0
  1.5633,   464.0,  1.5879, 34.9518,14.0
  1.5539,   466.0,  1.5786, 34.9510,16.0
  1.5261,   468.0,  1.5508, 34.9490,16.0
  1.5106,   470.0,  1.5354, 34.9485,14.0
  1.4852,   472.0,  1.5100, 34.9461,13.0
  1.4797,   474.0,  1.5046, 34.9463,17.0
  1.4662,   476.0,  1.4912, 34.9452,18.0
  1.4588,   478.0,  1.4839, 34.9449,20.0
  1.4507,   480.0,  1.4757, 34.9445,15.0
  1.4297,   482.0,  1.4548, 34.9430,17.0
  1.4135,   484.0,  1.4386, 34.9423,14.0
  1.4091,   486.0,  1.4343, 34.9420,19.0
  1.3908,   488.0,  1.4161, 34.9403,15.0
  1.3675,   490.0,  1.3928, 34.9383,19.0
  1.3329,   492.0,  1.3582, 34.9361,16.0
  1.3005,   494.0,  1.3257, 34.9336,16.0
  1.2710,   496.0,  1.2962, 34.9315,13.0
  1.2523,   498.0,  1.2776, 34.9302,14.0
  1.2131,   500.0,  1.2383, 34.9264,17.0
  1.1918,   502.0,  1.2171, 34.9247,15.0
  1.1043,   504.0,  1.1293, 34.9174,14.0
  1.0737,   506.0,  1.0987, 34.9154,17.0
  1.0661,   508.0,  1.0912, 34.9149,12.0
  1.0522,   510.0,  1.0773, 34.9140,16.0
  1.0397,   512.0,  1.0648, 34.9133,16.0
  1.0329,   514.0,  1.0581, 34.9132,15.0
  1.0231,   516.0,  1.0483, 34.9125,12.0
  1.0084,   518.0,  1.0337, 34.9117,13.0
  0.9962,   520.0,  1.0215, 34.9115,14.0
  1.0004,   522.0,  1.0259, 34.9128,18.0
  0.9936,   524.0,  1.0192, 34.9125,14.0
  0.9858,   526.0,  1.0114, 34.9134,17.0
  1.0291,   528.0,  1.0550, 34.9177,18.0
  1.0410,   530.0,  1.0671, 34.9200,18.0
  1.1299,   532.0,  1.1566, 34.9307,16.0
  1.1170,   534.0,  1.1437, 34.9295,19.0
  1.0997,   536.0,  1.1265, 34.9278,17.0
  1.0972,   538.0,  1.1241, 34.9275,17.0
  1.0528,   540.0,  1.0796, 34.9238,17.0
  1.0547,   542.0,  1.0816, 34.9240,21.0
  1.0489,   544.0,  1.0759, 34.9236,18.0
  1.0579,   546.0,  1.0850, 34.9252,18.0
  1.0374,   548.0,  1.0644, 34.9238,16.0
  1.0358,   550.0,  1.0629, 34.9237,14.0
  1.0455,   552.0,  1.0729, 34.9251,16.0
  1.0366,   554.0,  1.0640, 34.9244,18.0
  1.0190,   556.0,  1.0464, 34.9230,16.0
  0.9954,   558.0,  1.0228, 34.9200,14.0
  0.9440,   560.0,  0.9713, 34.9146,14.0
  0.7589,   562.0,  0.7855, 34.8997,12.0
  0.8148,   564.0,  0.8417, 34.9047,14.0
  0.8789,   566.0,  0.9062, 34.9114,14.0
  0.7703,   568.0,  0.7972, 34.9026,16.0
  0.7717,   570.0,  0.7987, 34.9025,14.0
  0.7884,   572.0,  0.8156, 34.9047,14.0
  0.8081,   574.0,  0.8355, 34.9072,16.0
  0.9473,   576.0,  0.9755, 34.9245,15.0
  0.9846,   578.0,  1.0130, 34.9279,13.0
  0.9750,   580.0,  1.0035, 34.9275,16.0
  1.0005,   582.0,  1.0292, 34.9295,14.0
  1.0102,   584.0,  1.0391, 34.9308,15.0
  1.0071,   586.0,  1.0361, 34.9308,13.0
  1.0217,   588.0,  1.0509, 34.9323,18.0
  1.0268,   590.0,  1.0561, 34.9328,15.0
  1.0249,   592.0,  1.0543, 34.9326,15.0
  1.0214,   594.0,  1.0509, 34.9327,20.0
  0.9922,   596.0,  1.0217, 34.9312,19.0
  0.9566,   598.0,  0.9860, 34.9287,15.0
  0.7356,   600.0,  0.7641, 34.9110,16.0
  0.6460,   602.0,  0.6741, 34.9039,18.0
  0.7518,   604.0,  0.7806, 34.9123,14.0
  0.8817,   606.0,  0.9112, 34.9232,13.0
  0.8738,   608.0,  0.9034, 34.9227,12.0
  0.9133,   610.0,  0.9432, 34.9281,14.0
  0.9232,   612.0,  0.9532, 34.9287,15.0
  0.9076,   614.0,  0.9377, 34.9276,16.0
  0.8919,   616.0,  0.9220, 34.9267,16.0
  0.9000,   618.0,  0.9302, 34.9275,17.0
  0.9088,   620.0,  0.9392, 34.9292,17.0
  0.8983,   622.0,  0.9287, 34.9283,15.0
  0.8951,   624.0,  0.9256, 34.9280,16.0
  0.8905,   626.0,  0.9211, 34.9269,18.0
  0.8576,   628.0,  0.8882, 34.9234,16.0
  0.7997,   630.0,  0.8301, 34.9181,19.0
  0.7484,   632.0,  0.7786, 34.9131,15.0
  0.6419,   634.0,  0.6717, 34.9047,18.0
  0.6625,   636.0,  0.6925, 34.9066,19.0
  0.6864,   638.0,  0.7166, 34.9107,20.0
  0.6849,   640.0,  0.7152, 34.9110,20.0
  0.6832,   642.0,  0.7136, 34.9124,16.0
  0.7405,   644.0,  0.7713, 34.9185,15.0
  0.7238,   646.0,  0.7547, 34.9172,14.0
  0.6804,   648.0,  0.7111, 34.9136,16.0
  0.6092,   650.0,  0.6396, 34.9061,15.0
  0.5505,   652.0,  0.5807, 34.9009,18.0
  0.4975,   654.0,  0.5275, 34.8964,15.0
  0.4322,   656.0,  0.4620, 34.8916,17.0
  0.4183,   658.0,  0.4481, 34.8903,16.0
  0.4148,   660.0,  0.4447, 34.8909,15.0
  0.4026,   662.0,  0.4325, 34.8899,17.0
  0.3856,   664.0,  0.4155, 34.8900,15.0
  0.3806,   666.0,  0.4106, 34.8904,15.0
  0.3815,   668.0,  0.4116, 34.8903,13.0
  0.3883,   670.0,  0.4185, 34.8917,15.0
  0.3909,   672.0,  0.4213, 34.8926,16.0
  0.3915,   674.0,  0.4220, 34.8925,14.0
  0.3796,   676.0,  0.4101, 34.8927,15.0
  0.3694,   678.0,  0.4000, 34.8922,18.0
  0.3901,   680.0,  0.4209, 34.8950,18.0
  0.3895,   682.0,  0.4204, 34.8958,18.0
  0.3937,   684.0,  0.4247, 34.8967,21.0
  0.3871,   686.0,  0.4182, 34.8962,18.0
  0.3781,   688.0,  0.4092, 34.8955,14.0
  0.3743,   690.0,  0.4055, 34.8955,16.0
  0.3734,   692.0,  0.4047, 34.8951,17.0
  0.3424,   694.0,  0.3736, 34.8934,17.0
  0.3334,   696.0,  0.3647, 34.8929,14.0
  0.3433,   698.0,  0.3747, 34.8937,18.0
  0.3583,   700.0,  0.3899, 34.8955,16.0
  0.3523,   702.0,  0.3840, 34.8964,16.0
  0.3524,   704.0,  0.3842, 34.8967,17.0
  0.3398,   706.0,  0.3716, 34.8955,14.0
  0.3279,   708.0,  0.3598, 34.8955,19.0
  0.3321,   710.0,  0.3641, 34.8963,15.0
  0.3314,   712.0,  0.3635, 34.8963,14.0
  0.3097,   714.0,  0.3418, 34.8948,16.0
  0.2898,   716.0,  0.3219, 34.8934,17.0
  0.2892,   718.0,  0.3214, 34.8945,14.0
  0.2958,   720.0,  0.3281, 34.8953,20.0
  0.2817,   722.0,  0.3140, 34.8949,16.0
  0.2675,   724.0,  0.2999, 34.8942,14.0
  0.2527,   726.0,  0.2851, 34.8933,19.0
  0.2480,   728.0,  0.2804, 34.8930,17.0
  0.2454,   730.0,  0.2779, 34.8931,18.0
  0.2380,   732.0,  0.2706, 34.8932,17.0
  0.2360,   734.0,  0.2687, 34.8935,17.0
  0.2442,   736.0,  0.2770, 34.8948,18.0
  0.2293,   738.0,  0.2621, 34.8938,17.0
  0.2282,   740.0,  0.2611, 34.8946,19.0
  0.2327,   742.0,  0.2658, 34.8954,20.0
  0.2327,   744.0,  0.2659, 34.8959,16.0
  0.2271,   746.0,  0.2604, 34.8955,12.0
  0.1951,   748.0,  0.2282, 34.8933,13.0
  0.1987,   750.0,  0.2319, 34.8941,15.0
  0.1876,   752.0,  0.2208, 34.8936,14.0
  0.2287,   754.0,  0.2624, 34.8983,14.0
  0.2269,   756.0,  0.2607, 34.8986,15.0
  0.2542,   758.0,  0.2882, 34.9019,15.0
  0.2313,   760.0,  0.2653, 34.9006,15.0
  0.2360,   762.0,  0.2701, 34.9019,14.0
  0.2414,   764.0,  0.2757, 34.9027,18.0
  0.2280,   766.0,  0.2623, 34.9022,16.0
  0.2209,   768.0,  0.2553, 34.9020,14.0
  0.2214,   770.0,  0.2559, 34.9023,20.0
  0.2189,   772.0,  0.2535, 34.9021,19.0
  0.2093,   774.0,  0.2439, 34.9020,18.0
  0.2011,   776.0,  0.2356, 34.9020,16.0
  0.1930,   778.0,  0.2276, 34.9016,18.0
  0.1856,   780.0,  0.2203, 34.9012,19.0
  0.1827,   782.0,  0.2174, 34.9014,14.0
  0.1737,   784.0,  0.2085, 34.9011,14.0
  0.1697,   786.0,  0.2046, 34.9014,19.0
  0.1589,   788.0,  0.1938, 34.9005,20.0
  0.1400,   790.0,  0.1749, 34.8998,18.0
  0.1338,   792.0,  0.1688, 34.8994,15.0
  0.1219,   794.0,  0.1569, 34.8989,18.0
  0.1124,   796.0,  0.1474, 34.8988,16.0
  0.1098,   798.0,  0.1449, 34.8987,16.0
  0.1011,   800.0,  0.1363, 34.8981,17.0
  0.0800,   802.0,  0.1151, 34.8972,17.0
  0.0722,   804.0,  0.1074, 34.8968,14.0
  0.0697,   806.0,  0.1050, 34.8968,13.0
  0.0568,   808.0,  0.0921, 34.8963,17.0
  0.0359,   810.0,  0.0711, 34.8950,13.0
  0.0351,   812.0,  0.0704, 34.8949,16.0
  0.0364,   814.0,  0.0718, 34.8951,14.0
  0.0701,   816.0,  0.1059, 34.9001,17.0
  0.0669,   818.0,  0.1028, 34.9004,16.0
  0.0573,   820.0,  0.0932, 34.8999,18.0
  0.0528,   822.0,  0.0888, 34.9003,14.0
  0.0486,   824.0,  0.0846, 34.9000,20.0
  0.0398,   826.0,  0.0759, 34.8999,13.0
  0.0357,   828.0,  0.0719, 34.8995,17.0
  0.0278,   830.0,  0.0640, 34.8992,15.0
  0.0219,   832.0,  0.0582, 34.8993,16.0
  0.0063,   834.0,  0.0426, 34.8991,17.0
 -0.0046,   836.0,  0.0317, 34.8986,13.0
 -0.0120,   838.0,  0.0244, 34.8985,16.0
 -0.0149,   840.0,  0.0215, 34.8988,21.0
 -0.0247,   842.0,  0.0118, 34.8983,16.0
 -0.0280,   844.0,  0.0086, 34.8984,16.0
 -0.0430,   846.0, -0.0064, 34.8978,20.0
 -0.0577,   848.0, -0.0211, 34.8970,14.0
 -0.0670,   850.0, -0.0304, 34.8965,16.0
 -0.0718,   852.0, -0.0351, 34.8963,13.0
 -0.0740,   854.0, -0.0372, 34.8967,16.0
 -0.0749,   856.0, -0.0380, 34.8971,12.0
 -0.0736,   858.0, -0.0366, 34.8980,13.0
 -0.0790,   860.0, -0.0420, 34.8977,16.0
 -0.0795,   862.0, -0.0424, 34.8982,15.0
 -0.0823,   864.0, -0.0451, 34.8981,14.0
 -0.0865,   866.0, -0.0492, 34.8979,16.0
 -0.0884,   868.0, -0.0510, 34.8985,17.0
 -0.0923,   870.0, -0.0548, 34.8981,19.0
 -0.0922,   872.0, -0.0546, 34.8982,18.0
 -0.1069,   874.0, -0.0693, 34.8981,15.0
 -0.1149,   876.0, -0.0773, 34.8975,20.0
 -0.1293,   878.0, -0.0917, 34.8977,20.0
 -0.1326,   880.0, -0.0949, 34.8981,14.0
 -0.1349,   882.0, -0.0971, 34.8984,21.0
 -0.1493,   884.0, -0.1115, 34.8979,18.0
 -0.1527,   886.0, -0.1149, 34.8983,16.0
